product_id,date,category,demand_class,base_daily_demand,annual_growth_rate,noise_std,seasonality_strength,year,month,quarter,week,day_of_week,day_of_month,days_since_start,is_weekend,month_name,weekday_multiplier,day_of_year,annual_seasonality,combined_seasonality,product_trend_multiplier,product_seasonality_multiplier,expected_demand,event_multiplier,event_adjusted_demand,noise_factor,actual,rolling_mean_28,rolling_std_28,rolling_mean_7,rolling_std_7,residual_median,residual_robust_std,residual_pct_median,residual_pct_robust_std,historical_residual_count,current_baseline,current_residual,current_deviation_pct,current_z_score,abs_z_score,anomaly_direction,anomaly_severity,is_anomaly,recommended_action,business_impact_score,severity_weight,priority_score,priority_rank
P00041,2026-12-31,Electronics,Stable,29.67,-0.0151184706062088,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.970032112099943,1.0100000000000002,29.06866129366537,1.0,29.06866129366537,0.9714397257397852,28,28.535714285714285,2.20239167736551,29.0,2.7080128015453524,1.0,2.9652,0.037037037037037035,0.10982222222222221,90,28.535714285714285,-0.5357142857142847,-0.01877346683354189,-0.5179125474552424,0.5179125474552424,Demand Drop,Normal,False,No immediate action,1.7439647613437097,0,0.0,961
P01598,2026-12-31,Electronics,Trending,19.34,0.1158838737977973,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2448228161171089,1.0140000000000002,24.411921489396757,1.0,24.411921489396757,1.0549389069670965,26,23.464285714285715,2.82163785976163,23.857142857142858,2.267786838055398,1.0,2.9652,0.05131578947368421,0.1367875,90,23.464285714285715,2.5357142857142847,0.10806697108066966,0.5179125474552424,0.5179125474552424,Demand Spike,Normal,False,No immediate action,1.7069552672692045,0,0.0,962
P01661,2026-12-31,Personal Care,Seasonal,84.32,0.0400891500040926,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0816689499975598,1.0200000000000002,93.03045238107012,1.0,93.03045238107012,0.9958896443860792,93,86.17857142857143,12.780348257669077,91.14285714285714,11.141941354308585,3.0,7.412999999999999,0.04096989966555184,0.10176523396306004,90,86.17857142857143,6.821428571428569,0.07915457936179028,0.5155036518856833,0.5155036518856833,Demand Spike,Normal,False,No immediate action,2.342085051853357,0,0.0,963
P01517,2026-12-31,Personal Care,Trending,254.32,0.2294949428309206,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5108024024598394,1.0140000000000002,389.60644873149664,1.0,389.60644873149664,1.0067389356565914,392,365.10714285714283,44.27468073851346,379.2857142857143,49.37851856058596,12.0,28.9107,0.03602100710534445,0.0878335187110187,90,365.10714285714283,26.892857142857167,0.07365743910789403,0.5151330525672906,0.5151330525672906,Demand Spike,Normal,False,No immediate action,3.077306780818034,0,0.0,964
P00011,2026-12-31,Electronics,Volatile,12.81,-0.0948538764260494,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.8195132327659967,1.0100000000000002,10.602944156849745,1.0,10.602944156849745,0.7543919943934227,8,10.285714285714286,2.307108866688217,10.142857142857142,2.193062655175154,0.0,4.4478,0.0,0.37065,90,10.285714285714286,-2.2857142857142865,-0.2222222222222223,-0.5138977215059775,0.5138977215059775,Demand Drop,Normal,False,No immediate action,1.1291487039300176,0,0.0,965
P00288,2026-12-31,Personal Care,Seasonal,42.81,0.0313966952061365,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0636890492717257,1.0200000000000002,46.44725876330904,1.0,46.44725876330904,1.0407916608341077,48,43.714285714285715,5.961960545405657,45.714285714285715,8.360906763309965,2.0,4.4478,0.05012531328320802,0.11414193729003358,90,43.714285714285715,4.285714285714285,0.09803921568627448,0.513897721505977,0.513897721505977,Demand Spike,Normal,False,No immediate action,1.9999975837097632,0,0.0,966
P00961,2026-12-31,Electronics,Trending,21.69,0.1165597335850253,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.246329114290177,1.0140000000000002,27.41133878779929,1.0,27.41133878779929,0.9508483803561826,26,26.285714285714285,3.1252513126460486,26.571428571428573,1.7182493859682286,2.0,4.4478,0.08333333333333333,0.18065755555555554,90,26.285714285714285,-0.2857142857142847,-0.010869565217391266,-0.513897721505977,0.513897721505977,Demand Drop,Normal,False,No immediate action,1.6937230558950247,0,0.0,967
P00410,2026-12-31,Electronics,Volatile,18.26,-0.0771783308034666,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.851787250684111,1.0100000000000002,15.70917154946679,1.0,15.70917154946679,0.8304406720303787,13,15.035714285714286,2.987407433646,15.857142857142858,2.609506430251358,1.0,5.9304,0.08712121212121213,0.39080120320855616,90,15.035714285714286,-2.0357142857142865,-0.13539192399049885,-0.5118903085313447,0.5118903085313447,Demand Drop,Normal,False,No immediate action,1.3509078706886612,0,0.0,968
P01477,2026-12-31,Accessories,Trending,31.44,0.2615691883882517,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5905439660679397,1.0140000000000002,50.7067961252805,1.0,50.7067961252805,1.0566923121553058,54,47.964285714285715,4.741324575491817,50.142857142857146,5.459809869356947,3.0,5.9304,0.0782520325203252,0.14863439393939396,90,47.964285714285715,6.035714285714285,0.12583767684288902,0.5118903085313444,0.5118903085313444,Demand Spike,Normal,False,No immediate action,2.0513150205765447,0,0.0,969
P01936,2026-12-31,Accessories,Volatile,124.25,0.1012472499201924,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.212425105867096,1.0100000000000002,152.1502575980266,1.0,152.1502575980266,1.3243408040260751,201,154.10714285714286,31.73074135739567,168.28571428571428,24.004959804967257,20.0,52.632299999999994,0.18136099324218136,0.3925878656913685,90,154.10714285714286,46.89285714285714,0.3042873696407879,0.510957285599473,0.510957285599473,Demand Spike,Normal,False,No immediate action,2.712298053899484,0,0.0,970
P00821,2026-12-31,Accessories,Volatile,106.84,0.1007133621495028,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2112514258164788,1.0100000000000002,130.70420335757495,1.0,130.70420335757495,1.093116238984274,143,122.96428571428571,19.560887170021374,120.28571428571429,12.229939843328756,3.0,33.3585,0.029678362573099415,0.3007402900963307,90,122.96428571428571,20.035714285714292,0.1629392971246007,0.5106858607465651,0.5106858607465651,Demand Spike,Normal,False,No immediate action,2.5380133826436966,0,0.0,971
P00940,2026-12-31,Personal Care,Seasonal,109.27,0.036477471327138,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.074180103295154,1.0200000000000002,119.72317308480277,1.0,119.72317308480277,1.0038550839492415,120,111.46428571428571,16.99996109550488,117.0,19.17463602435949,4.0,8.8956,0.03987811340752517,0.0997596278317152,90,111.46428571428571,8.535714285714292,0.07657801986542781,0.5098828955567125,0.5098828955567125,Demand Spike,Normal,False,No immediate action,2.4452915698723725,0,0.0,972
P01890,2026-12-31,Accessories,Stable,236.83,0.0196723980539745,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0396763065099792,1.0100000000000002,248.68880506746603,1.0,248.68880506746603,0.9735378375644036,242,241.42857142857142,19.566465210827907,246.0,25.52776266472683,10.0,18.5325,0.04386049285343285,0.09119518616417872,90,241.42857142857142,0.5714285714285836,0.0023668639053254946,-0.5087587442909168,0.5087587442909168,Demand Spike,Normal,False,No immediate action,2.7946430422267885,0,0.0,973
P00304,2026-12-31,Personal Care,Stable,251.89,0.0054971960599282,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0110094262474434,1.0100000000000002,257.2097960212432,1.0,257.2097960212432,0.9646291705334136,248,250.64285714285714,18.296355204154562,246.42857142857142,20.598196869767655,6.0,17.049899999999997,0.027565818024012728,0.07734291729449862,90,250.64285714285714,-2.642857142857139,-0.010544314619549713,-0.5069154155072546,0.5069154155072546,Demand Drop,Normal,False,No immediate action,2.7968819275531125,0,0.0,974
P00052,2026-12-31,Office Supplies,Trending,116.62,0.2550265646722229,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5741117290539697,1.0140000000000002,186.14293058006584,1.0,186.14293058006584,0.9490662372974624,177,176.0,22.87324168510338,185.0,27.568097504180088,8.5,14.825999999999999,0.05303828591499824,0.1026019391025641,90,176.0,1.0,0.005681818181818182,-0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,2.6212988417098777,0,0.0,975
P00203,2026-12-31,Electronics,Seasonal,5.75,-0.0257556928858079,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9492198254970136,1.0200000000000002,5.567174276539986,1.0,5.567174276539986,1.0385773612710931,6,5.25,0.7515416254704923,5.428571428571429,0.7867957924694349,0.0,1.4826,0.0,0.29652,90,5.25,0.75,0.14285714285714285,0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,0.9843738107321497,0,0.0,976
P00487,2026-12-31,Electronics,Volatile,7.52,-0.0886384049146355,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.830791191323209,1.0100000000000002,6.3100252563380375,1.0,6.3100252563380375,1.3389570985713992,8,6.25,1.265642861099367,5.571428571428571,1.27241802056069,1.0,1.4826,0.16666666666666666,0.34594,90,6.25,1.75,0.28,0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.1115057554311107,0,0.0,977
P00655,2026-12-31,Home Appliances,Seasonal,14.99,0.0147489319344519,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.029674090775588,1.0200000000000002,15.743510913140591,1.0,15.743510913140591,0.9552278624933224,15,14.75,2.0115407766924798,15.142857142857142,2.4102953780654883,1.0,1.4826,0.07142857142857142,0.1059,90,14.75,0.25,0.01694915254237288,-0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.4025641047348147,0,0.0,978
P00827,2026-12-31,Home Appliances,Stable,15.62,-0.0061461602253615,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9877621387422896,1.0100000000000002,15.583133053226112,1.0,15.583133053226112,1.0242565423258183,16,15.25,1.2056963563451149,15.857142857142858,1.0690449676497096,0.0,1.4826,0.0,0.09884,90,15.25,0.75,0.04918032786885246,0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.433232165143776,0,0.0,979
P00912,2026-12-31,Home Appliances,Seasonal,17.13,-0.0097904538765685,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9805413756942444,1.0200000000000002,17.13260724095526,1.0,17.13260724095526,0.9335675590819092,16,15.75,2.366823156015592,16.428571428571427,2.3704530408864044,1.0,1.4826,0.06666666666666667,0.09884,90,15.75,0.25,0.015873015873015872,-0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.433232165143776,0,0.0,980
P01191,2026-12-31,Electronics,Stable,22.2,-0.0173059759412491,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.965733733603312,1.0100000000000002,21.653681774853464,1.0,21.653681774853464,0.9570100233018096,21,20.75,1.6015039228221783,21.571428571428573,1.9023794624226413,1.0,1.4826,0.04880952380952381,0.10205852941176471,90,20.75,0.25,0.012048192771084338,-0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.5636596789550368,0,0.0,981
P01337,2026-12-31,Electronics,Seasonal,27.76,-0.0200686323606282,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9603188216009008,1.0200000000000002,27.191619497393837,1.0,27.191619497393837,0.9591501299411396,26,25.5,3.595264374969737,26.142857142857142,3.4364987719369147,2.0,2.9652,0.08347826086956522,0.14579876679841897,90,25.5,0.5,0.0196078431372549,-0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.6672586331466661,0,0.0,982
P01843,2026-12-31,Home Appliances,Seasonal,14.12,0.0159107484541678,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0320300146840349,1.0200000000000002,14.863709083485348,1.0,14.863709083485348,0.966496126713811,14,13.75,2.0838888148345793,14.142857142857142,2.4102953780654444,1.0,1.4826,0.08333333333333333,0.12355,90,13.75,0.25,0.01818181818181818,-0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.3699161276316323,0,0.0,983
P01888,2026-12-31,Electronics,Seasonal,9.79,-0.0129981703217565,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9742075315266178,1.0200000000000002,9.7282415683185,1.0,9.7282415683185,1.000628100486508,10,9.25,1.4561491580090364,9.714285714285714,1.4960264830861858,0.0,1.4826,0.0,0.16473333333333331,90,9.25,0.75,0.08108108108108109,0.5058680696074465,0.5058680696074465,Demand Spike,Normal,False,No immediate action,1.213018652771333,0,0.0,984
P00480,2026-12-31,Personal Care,Seasonal,60.28,0.0284646766255223,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.057658258119671,1.0200000000000002,65.03075259544286,1.0,65.03075259544286,0.9795918031768516,64,60.75,9.465825471233396,62.0,9.469248474227768,1.0,4.4478,0.019230769230769232,0.08665271493212669,90,60.75,3.25,0.053497942386831275,0.5058680696074463,0.5058680696074463,Demand Spike,Normal,False,No immediate action,2.1116892300160037,0,0.0,985
P00558,2026-12-31,Electronics,Trending,29.37,0.1057565352626678,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2223608014475005,1.0140000000000002,36.40334705285228,1.0,36.40334705285228,0.952605172517456,35,34.25,4.575498353751819,33.285714285714285,4.3861253103501765,3.0,4.4478,0.08741554054054054,0.1296022804054054,90,34.25,0.75,0.021897810218978103,-0.5058680696074463,0.5058680696074463,Demand Spike,Normal,False,No immediate action,1.8127878077985176,0,0.0,986
P00719,2026-12-31,Electronics,Volatile,23.55,-0.0689256941286138,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.8670689978714984,1.0100000000000002,20.62366964887253,1.0,20.62366964887253,0.8190501977356289,17,20.5,5.2739752383581635,22.428571428571427,3.3094381626463565,1.0,8.8956,0.05298913043478261,0.4431684782608695,90,20.5,-3.5,-0.17073170731707318,-0.5058680696074463,0.5058680696074463,Demand Drop,Normal,False,No immediate action,1.462146781614814,0,0.0,987
P01274,2026-12-31,Electronics,Volatile,24.37,-0.0900952936629107,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.8281407640181381,1.0100000000000002,20.38360832331325,1.0,20.38360832331325,0.935403750184559,19,21.5,4.87244709984016,20.857142857142858,2.5448360411214646,2.0,8.8956,0.11263157894736842,0.4337977777777778,90,21.5,-2.5,-0.11627906976744186,-0.5058680696074463,0.5058680696074463,Demand Drop,Normal,False,No immediate action,1.5154453022834837,0,0.0,988
P01453,2026-12-31,Accessories,Stable,172.49,0.0147561993791487,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0296888192963884,1.0100000000000002,179.38713468483843,1.0,179.38713468483843,0.926892034740716,166,173.0,14.000000000000236,177.71428571428572,15.467323467170871,2.0,17.7912,0.014242424242424244,0.10273080110497237,90,173.0,-7.0,-0.04046242774566474,-0.5058680696074463,0.5058680696074463,Demand Drop,Normal,False,No immediate action,2.589029650150119,0,0.0,989
P00509,2026-12-31,Accessories,Trending,246.54,0.2899599826583848,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.6628364158449964,1.0140000000000002,415.69506962189945,1.0,415.69506962189945,0.9239717652017378,384,399.32142857142856,38.61879562675673,418.7142857142857,40.35143238149288,15.0,60.0453,0.04527107095245149,0.17092273163332175,90,399.32142857142856,-15.321428571428555,-0.03836866112154544,-0.5049758860631649,0.5049758860631649,Demand Drop,Normal,False,No immediate action,3.006244327681604,0,0.0,990
P01212,2026-12-31,Personal Care,Stable,299.12,-0.0019445190268129,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9961200550318992,1.0100000000000002,300.9390251697532,1.0,300.9390251697532,0.949382254449076,286,291.60714285714283,24.355909292414104,301.2857142857143,23.823757650113862,4.5,20.0151,0.015606009042734213,0.07960133696339151,90,291.60714285714283,-5.607142857142833,-0.019228413962032988,-0.5049758860631639,0.5049758860631639,Demand Drop,Normal,False,No immediate action,2.857902046561933,0,0.0,991
P00108,2026-12-31,Office Supplies,Trending,151.09,0.2511102277086097,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5643163540358405,1.0140000000000002,239.66149374231304,1.0,239.66149374231304,0.9119483802792626,219,228.46428571428572,28.227228964715984,228.57142857142858,21.093894399858947,2.5,23.7216,0.012008939073159256,0.11378257648685876,90,228.46428571428572,-9.464285714285722,-0.04142566828200722,-0.5043625098764722,0.5043625098764722,Demand Drop,Normal,False,No immediate action,2.720343526617156,0,0.0,992
P01578,2026-12-31,Personal Care,Stable,281.1,0.0056788600177306,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0113742783886808,1.0100000000000002,287.1402827516088,1.0,287.1402827516088,0.9764748674962888,280,281.4642857142857,29.706567602638163,291.7142857142857,38.80598873762639,9.0,20.7564,0.03544694735740085,0.08011114316802954,90,281.4642857142857,-1.4642857142857224,-0.005202385484075654,-0.5041474299149045,0.5041474299149045,Demand Drop,Normal,False,No immediate action,2.842562015493309,0,0.0,993
P01307,2026-12-31,Office Supplies,Trending,292.79,0.2428173864264855,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.543675424551767,1.0140000000000002,458.3003457402752,1.0,458.3003457402752,0.9235278475544242,423,426.75,48.48262384416316,442.85714285714283,40.11827751133044,19.0,45.2193,0.043615107913669064,0.12115673359655779,90,426.75,-3.75,-0.008787346221441126,-0.5031037632161489,0.5031037632161489,Demand Drop,Normal,False,No immediate action,3.0436436677818333,0,0.0,994
P00798,2026-12-31,Personal Care,Stable,264.63,0.0026053273435683,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0052102766491893,1.0100000000000002,268.66888346477174,1.0,268.66888346477174,1.0436120624136382,280,260.57142857142856,21.126477281555065,262.57142857142856,20.919346252190806,9.0,20.7564,0.03529411764705882,0.08900779388646288,90,260.57142857142856,19.428571428571445,0.074561403508772,0.5024267902223625,0.5024267902223625,Demand Spike,Normal,False,No immediate action,2.832860438648624,0,0.0,995
P01509,2026-12-31,Personal Care,Stable,297.99,0.0043162037117377,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0086391352591138,1.0100000000000002,303.570019675022,1.0,303.570019675022,0.9251601071759692,281,290.5357142857143,24.644858441853547,295.85714285714283,25.912857628524495,3.5,25.9455,0.013026787478476867,0.0962046031514444,90,290.5357142857143,-9.535714285714278,-0.03282114320835892,-0.5024267902223614,0.5024267902223614,Demand Drop,Normal,False,No immediate action,2.834645260384281,0,0.0,996
P00024,2026-12-31,Home Appliances,Stable,3.53,-0.0053455262682523,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9893520502083046,1.0100000000000002,3.527336864607669,1.0,3.527336864607669,1.0186123100021294,4,3.5,0.5091750772173146,3.5714285714285716,0.5345224838248469,0.0,1.0,0.0,0.01,90,3.5,0.5,0.14285714285714285,0.5,0.5,Demand Spike,Normal,False,No immediate action,0.8047189562170501,0,0.0,997
P00440,2026-12-31,Electronics,Stable,6.92,-0.016746048774324,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9668330650755014,1.0100000000000002,6.757389658425695,1.0,6.757389658425695,0.9863916396501222,7,6.5,0.5773502691895963,6.571428571428571,0.5345224838248225,0.0,1.0,0.0,0.01,90,6.5,0.5,0.07692307692307693,0.5,0.5,Demand Spike,Normal,False,No immediate action,1.0397207708399179,0,0.0,998
P00588,2026-12-31,Electronics,Seasonal,3.98,-0.0306680417134026,0.06,1.0,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9396846321686532,1.0200000000000002,3.814743732751866,1.0,3.814743732751866,1.079397498904545,4,3.5,0.6382847385042142,3.5714285714285716,0.7867957924694432,0.0,1.0,0.0,0.01,90,3.5,0.5,0.14285714285714285,0.5,0.5,Demand Spike,Normal,False,No immediate action,0.8047189562170501,0,0.0,999
P01676,2026-12-31,Home Appliances,Stable,6.84,-0.0078128344360783,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9844565263484116,1.0100000000000002,6.801019466625369,1.0,6.801019466625369,0.9879552113454656,7,6.5,0.5773502691896141,6.428571428571429,0.5345224838248803,0.0,1.0,0.0,0.01,90,6.5,0.5,0.07692307692307693,0.5,0.5,Demand Spike,Normal,False,No immediate action,1.0397207708399179,0,0.0,1000
P01529,2026-12-31,Accessories,Volatile,221.51,0.1007564744581658,0.2,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2113461813296964,1.0100000000000002,271.0085455526045,1.0,271.0085455526045,1.2095935934396005,328,266.5,50.647291617105445,261.85714285714283,48.35779348229409,20.0,83.0256,0.10231352718078382,0.37607654528938755,90,266.5,61.5,0.23076923076923078,0.4998458306835482,0.4998458306835482,Demand Spike,Normal,False,No immediate action,2.897135301121135,0,0.0,1001
P00615,2026-12-31,Accessories,Stable,107.63,0.014943144964271,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0300677275400647,1.0100000000000002,111.97485141028857,1.0,111.97485141028857,1.0194337289997122,114,107.92857142857143,8.141928843400951,107.85714285714286,7.603257447274,2.0,8.1543,0.021012101210121013,0.08119000000000001,90,107.92857142857143,6.071428571428569,0.05625413633355392,0.49929835441773907,0.49929835441773907,Demand Spike,Normal,False,No immediate action,2.369136803515631,0,0.0,1002
P00726,2026-12-31,Accessories,Stable,225.41,0.0136731510703308,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0274950265891971,1.0100000000000002,233.9237304829057,1.0,233.9237304829057,0.9523030995856866,223,225.46428571428572,16.217233958005206,233.57142857142858,12.122391717495878,9.0,22.9803,0.044144144144144144,0.11205692782276439,90,225.46428571428572,-2.4642857142857224,-0.010929827340408716,-0.4988745018248553,0.4988745018248553,Demand Drop,Normal,False,No immediate action,2.699732228171628,0,0.0,1003
P01497,2026-12-31,Personal Care,Stable,284.26,0.0047796138403845,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.009568883660979,1.0100000000000002,289.84985137816466,1.0,289.84985137816466,1.0222618101913248,296,281.39285714285717,24.987907128158742,276.7142857142857,18.81235662815111,5.0,19.273799999999998,0.019423407657725614,0.0727855094421586,90,281.39285714285717,14.607142857142833,0.051910140880822346,0.4984560832395705,0.4984560832395705,Demand Spike,Normal,False,No immediate action,2.8380754209228565,0,0.0,1004
P01549,2026-12-31,Electronics,Trending,25.82,0.1086825065709638,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2288295053523113,1.0140000000000002,32.17257511779144,1.0,32.17257511779144,1.07006007210376,34,29.928571428571427,3.7210967263108263,30.0,4.966554808583718,1.5,5.1891,0.05397727272727273,0.18227498040752352,90,29.928571428571427,4.071428571428573,0.13603818615751795,0.4955442314521927,0.4955442314521927,Demand Spike,Normal,False,No immediate action,1.7618322226758145,0,0.0,1005
P00122,2026-12-31,Accessories,Stable,64.54,0.0158436519969397,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.03189388378155,1.0100000000000002,67.26441557185387,1.0,67.26441557185387,0.9742456653731404,66,65.57142857142857,5.25940829955019,65.42857142857143,4.117326918327063,3.0,5.1891,0.0496172772006561,0.08838620323139817,90,65.57142857142857,0.4285714285714306,0.006535947712418332,-0.495544231452192,0.495544231452192,Demand Spike,Normal,False,No immediate action,2.0836111725688,0,0.0,1006
P01476,2026-12-31,Office Supplies,Trending,225.1,0.2335186771127169,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.5206936939889937,1.0140000000000002,347.1004646241595,1.0,347.1004646241595,0.9400126363714744,326,331.5357142857143,44.86315170551907,339.2857142857143,50.98272349765298,15.0,41.5128,0.05333118971061093,0.1532545744680851,90,331.5357142857143,-5.535714285714278,-0.016697188408919508,-0.494683911605921,0.494683911605921,Demand Drop,Normal,False,No immediate action,2.86420014538194,0,0.0,1007
P00884,2026-12-31,Electronics,Stable,29.98,-0.015835656720617,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,0.9686218139571328,1.0100000000000002,29.329674802259195,1.0,29.329674802259195,1.0476735758527431,31,28.535714285714285,2.3488711687098114,29.571428571428573,3.2071349029490475,1.0,2.9652,0.037037037037037035,0.1078611111111111,90,28.535714285714285,2.4642857142857153,0.08635794743429291,0.4938235917596504,0.4938235917596504,Demand Spike,Normal,False,No immediate action,1.7114621516109356,0,0.0,1008
P00937,2026-12-31,Electronics,Trending,17.72,0.1036781353094933,0.08,0.7,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.2177762541211978,1.0140000000000002,21.881101156150017,1.0,21.881101156150017,1.0642695779090356,23,20.535714285714285,2.268661587109383,21.0,2.886751345948085,1.0,2.9652,0.05555555555555555,0.16473333333333331,90,20.535714285714285,2.4642857142857153,0.12000000000000005,0.4938235917596504,0.4938235917596504,Demand Spike,Normal,False,No immediate action,1.5693979573079373,0,0.0,1009
P01331,2026-12-31,Personal Care,Stable,177.39,0.0022145420375052,0.05,0.5,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0044279008872892,1.0100000000000002,179.95721999178022,1.0,179.95721999178022,0.9750551244222496,175,173.25,16.421812504285715,174.28571428571428,17.726762119407997,6.5,9.636899999999999,0.038880918220946914,0.05776363636363636,90,173.25,1.75,0.010101010101010102,-0.4928970934636658,0.4928970934636658,Demand Spike,Normal,False,No immediate action,2.5485165329547077,0,0.0,1010
P00010,2026-12-31,Office Supplies,Intermittent,253.3,0.0208072577796045,0.1,0.3,2026,12,4,53,3,31,729,False,December,1.02,365,1.0000000000000002,1.0200000000000002,1.0419886656104402,1.006,265.5193433731193,1.0,265.5193433731193,0.9273448155587168,246,83.14285714285714,123.9078852259372,82.42857142857143,142.17577986757223,0.0,330.6198,0.0,1.4826,90,83.14285714285714,162.85714285714286,1.9587628865979383,0.49258133619687283,0.49258133619687283,Demand Spike,Normal,False,No immediate action,2.713821868483676,0,0.0,1011
