product_id,model_version,demand_class,selected_model,simulations,optimized_reorder_point,mean_simulated_lead_time,mean_lead_time_demand,p50_lead_time_demand,p90_lead_time_demand,p95_lead_time_demand,p99_lead_time_demand,stockout_probability,expected_shortage_units,shortage_units_p95,policy_robustness,simulated_at_utc
P00584,8667347e4aad5a4d,Seasonal,HoltWinters7,5000,297.0,10.4414,239.24062,236.706928,313.161963,322.096883,333.275646,0.1876,3.268457,25.096883,Fragile,2026-08-28T10:58:41.807024+00:00
P01611,521102ce3655dd6d,Stable,HoltWinters7,5000,611.0,7.5152,490.119646,487.752376,650.328566,664.659653,683.514363,0.1874,7.528089,53.659653,Fragile,2026-08-28T10:58:41.807024+00:00
P00646,8b1f4c4af2f9355d,Stable,HoltWinters7,5000,1201.0,7.5048,962.530482,960.093155,1276.675369,1304.980731,1345.998024,0.1872,14.452432,103.980731,Fragile,2026-08-28T10:58:41.807024+00:00
P00245,ea1cb64c8a89f8d0,Seasonal,HoltWinters7,5000,275.0,10.4914,221.277299,219.4916,291.577686,300.778083,315.465884,0.187,3.505232,25.778083,Fragile,2026-08-28T10:58:41.807024+00:00
P01919,56d33e4b81370e5a,Stable,HoltWinters7,5000,102.0,7.4958,82.039418,81.492197,108.691639,111.055325,114.754467,0.187,1.289227,9.055325,Fragile,2026-08-28T10:58:41.807024+00:00
P01538,ebb24415f4cdccd8,Stable,HoltWinters7,5000,2250.0,7.5546,1848.615238,1919.07223,2438.144476,2467.509539,2505.263469,0.1868,33.511212,217.509539,Fragile,2026-08-28T10:58:41.807024+00:00
P01722,eaaf88bb0b4fa4d0,Trending,HoltWinters7,5000,167.0,8.4594,129.628253,129.221698,178.797562,187.961677,199.960873,0.1868,2.734431,20.961677,Fragile,2026-08-28T10:58:41.807024+00:00
P01174,762970e07370814d,Stable,HoltWinters7,5000,122.0,7.507,99.034366,100.283926,131.155743,133.477858,136.856093,0.1868,1.682676,11.477858,Fragile,2026-08-28T10:58:41.807024+00:00
P01163,fa87b07d28452760,Stable,SeasonalNaive7,5000,72.0,7.5132,58.088263,58.027658,76.515959,78.662429,81.134824,0.1868,0.89018,6.662429,Fragile,2026-08-28T10:58:41.807024+00:00
P01330,c48acdcdc3aa92a0,Seasonal,HoltWinters7,5000,1833.0,10.5528,1483.046981,1492.86073,1941.925304,1979.534838,2021.509887,0.1866,19.286484,146.534838,Fragile,2026-08-28T10:58:41.807024+00:00
P01713,26c2df926bd421b1,Stable,HoltWinters7,5000,2230.0,7.4548,1813.276646,1762.990032,2416.260252,2456.966313,2502.988331,0.1862,32.469523,226.966313,Fragile,2026-08-28T10:58:41.807024+00:00
P00604,ede9f8c9b38f9586,Seasonal,SeasonalNaive7,5000,32.0,10.5462,25.734761,25.611079,33.951178,35.678901,37.990945,0.1858,0.479876,3.678901,Fragile,2026-08-28T10:58:41.807024+00:00
P00200,71590ae91f3b2a8e,Stable,HoltWinters7,5000,3968.0,7.5216,3247.213876,3341.25687,4308.755074,4352.698427,4413.323683,0.1856,60.592084,384.698427,Fragile,2026-08-28T10:58:41.807024+00:00
P00673,d58803a70a90361c,Stable,SES,5000,205.0,7.5008,164.568429,164.462186,217.611655,227.259142,241.319129,0.1856,2.946697,22.259142,Fragile,2026-08-28T10:58:41.807024+00:00
P00571,263656b86feeef71,Stable,HoltWinters7,5000,617.0,7.5506,505.058523,519.335979,667.493455,675.055346,686.771408,0.1854,9.14875,58.055346,Fragile,2026-08-28T10:58:41.807024+00:00
P01737,9ec95ecbd8530162,Volatile,RollingMean28,5000,441.0,15.0534,358.734874,358.921202,462.835606,478.335562,501.920566,0.1854,4.891722,37.335562,Fragile,2026-08-28T10:58:41.807024+00:00
P01679,5ec02dbefb024bdc,Stable,HoltWinters7,5000,182.0,7.4776,145.187278,143.640577,193.652754,201.021935,211.450488,0.1854,2.490147,19.021935,Fragile,2026-08-28T10:58:41.807024+00:00
P01964,4f43aad4b3e0df53,Seasonal,SeasonalNaive7,5000,69.0,10.4758,55.55691,55.371383,72.576611,74.815706,77.909682,0.1852,0.773369,5.815706,Fragile,2026-08-28T10:58:41.807024+00:00
P00366,442e34af4e23cff1,Stable,HoltWinters7,5000,175.0,7.536,141.248722,142.821399,185.872429,189.839781,195.311546,0.185,2.109535,14.839781,Fragile,2026-08-28T10:58:41.807024+00:00
P00861,755bf84288817791,Stable,HoltWinters7,5000,1820.0,7.5214,1473.603463,1509.331686,1949.724423,1977.1133,2012.480991,0.1848,24.216837,157.1133,Fragile,2026-08-28T10:58:41.807024+00:00
P01701,93cce4f2ab2e3797,Stable,HoltWinters7,5000,1954.0,7.4744,1567.117868,1552.967404,2076.681339,2130.626715,2205.689294,0.1848,24.053535,176.626715,Fragile,2026-08-28T10:58:41.807024+00:00
P01186,ecc8eeff820bcf91,Volatile,SES,5000,1103.0,14.98,898.102562,895.05094,1163.551226,1209.145438,1270.900346,0.1846,13.901019,106.145438,Fragile,2026-08-28T10:58:41.807024+00:00
P01315,2e70d77b41bb6d2c,Stable,HoltWinters7,5000,2145.0,7.4942,1749.482706,1699.123885,2323.887144,2353.765885,2397.7802,0.1844,31.771845,208.765885,Fragile,2026-08-28T10:58:41.807024+00:00
P00276,bb9fc82369fae213,Stable,HoltWinters7,5000,2198.0,7.5172,1790.788447,1834.999346,2371.46565,2405.664667,2449.74986,0.1844,31.000337,207.664667,Fragile,2026-08-28T10:58:41.807024+00:00
P00789,eddb1af47c8a2663,Stable,HoltWinters7,5000,2046.0,7.5508,1650.354657,1690.316889,2179.139755,2212.863995,2258.633727,0.1842,25.267254,166.863995,Fragile,2026-08-28T10:58:41.807024+00:00
P00802,76b86969380ab394,Stable,SES,5000,53.0,7.508,42.302061,42.198909,56.211443,58.485958,61.662057,0.1842,0.722612,5.485958,Fragile,2026-08-28T10:58:41.807024+00:00
P01138,dc7a40787c347a33,Stable,HoltWinters7,5000,2317.0,7.546,1902.166825,1970.208786,2510.670446,2540.361558,2580.358368,0.184,33.93744,223.361558,Fragile,2026-08-28T10:58:41.807024+00:00
P01790,c37e900b054dfe87,Stable,HoltWinters7,5000,578.0,7.5304,469.042493,479.117564,619.709476,629.742574,641.81367,0.184,7.698199,51.742574,Fragile,2026-08-28T10:58:41.807024+00:00
P00586,aac49fc1c206fb81,Seasonal,HoltWinters7,5000,160.0,10.4412,128.486006,128.184754,168.396054,175.002224,183.859133,0.1838,1.936713,15.002224,Fragile,2026-08-28T10:58:41.807024+00:00
P01353,f426788a5abe7f67,Seasonal,HoltWinters7,5000,171.0,10.4668,137.282168,136.010594,180.861689,184.402098,188.991933,0.1838,1.768802,13.402098,Fragile,2026-08-28T10:58:41.807024+00:00
P00424,04be2bee45b2b1b2,Seasonal,HoltWinters7,5000,2419.0,10.5154,1954.566995,1954.004447,2550.141171,2619.446623,2686.621841,0.1836,25.518515,200.446623,Fragile,2026-08-28T10:58:41.807024+00:00
P00788,f041231b0d6d3131,Volatile,SES,5000,108.0,14.9292,87.828615,87.710599,113.960167,117.942823,124.682947,0.1836,1.331448,9.942823,Fragile,2026-08-28T10:58:41.807024+00:00
P01165,82213bd3a31e78f1,Stable,SeasonalNaive7,5000,35.0,7.4846,27.932825,27.86588,37.376162,39.286437,42.290221,0.1836,0.571142,4.286437,Fragile,2026-08-28T10:58:41.807024+00:00
P00128,0e631fb818dd911f,Stable,HoltWinters7,5000,938.0,7.5432,749.162443,750.320631,986.065898,1016.026408,1053.635054,0.1834,10.291406,78.026408,Fragile,2026-08-28T10:58:41.807024+00:00
P00356,ce8f4f1f58282dfa,Stable,SeasonalNaive7,5000,1431.0,7.4752,1158.251346,1144.696616,1537.555596,1566.40823,1603.346796,0.1832,19.361498,135.40823,Fragile,2026-08-28T10:58:41.807024+00:00
P01392,d7ded6b9255fc9a3,Trending,HoltWinters7,5000,74.0,8.5078,57.163541,57.056995,78.689597,82.555841,88.311002,0.1832,1.132037,8.555841,Fragile,2026-08-28T10:58:41.807024+00:00
P01508,16feac8c4bd3796e,Seasonal,HoltWinters7,5000,546.0,10.5362,440.335751,440.002388,576.222666,588.387127,603.574872,0.183,5.553057,42.387127,Fragile,2026-08-28T10:58:41.807024+00:00
P01115,12962a2a3c75c89c,Stable,HoltWinters7,5000,2575.0,7.5084,2091.565037,2135.6726,2773.056101,2813.681619,2868.191033,0.1828,35.7968,238.681619,Fragile,2026-08-28T10:58:41.807024+00:00
P01358,5932f6ab745e9f31,Stable,HoltWinters7,5000,85.0,7.47,68.130107,67.140127,90.726607,92.418061,94.802154,0.1828,1.072668,7.418061,Fragile,2026-08-28T10:58:41.807024+00:00
P01052,2d933726cc35a374,Seasonal,HoltWinters7,5000,1730.0,10.5244,1393.046388,1397.150143,1820.502936,1864.112933,1904.380548,0.1826,17.029685,134.112933,Fragile,2026-08-28T10:58:41.807024+00:00
P01264,41f2a7985f7a6f78,Stable,HoltWinters7,5000,211.0,7.5424,171.614438,176.972293,226.935857,229.588817,232.963456,0.1826,2.929066,18.588817,Fragile,2026-08-28T10:58:41.807024+00:00
P01120,19d2cbf5fd6b4044,Seasonal,HoltWinters7,5000,272.0,10.5444,220.243,221.467596,286.701707,297.506138,312.83332,0.1824,3.340934,25.506138,Fragile,2026-08-28T10:58:41.807024+00:00
P00306,e094665feb6ef330,Stable,HoltWinters7,5000,268.0,7.4872,214.693295,213.918765,284.430605,290.819029,300.487289,0.1822,3.163432,22.819029,Fragile,2026-08-28T10:58:41.807024+00:00
P00840,403a8715f8458e7b,Stable,HoltWinters7,5000,1113.0,7.5298,907.862217,931.319645,1199.612463,1217.619293,1240.109677,0.182,15.557398,104.619293,Fragile,2026-08-28T10:58:41.807024+00:00
P01836,de2d37e8a7b1234c,Stable,HoltWinters7,5000,1071.0,7.5406,871.54904,900.952589,1152.463183,1166.275006,1182.95277,0.1818,14.866017,95.275006,Fragile,2026-08-28T10:58:41.807024+00:00
P00694,ee75daadf7d002d9,Seasonal,HoltWinters7,5000,391.0,10.4904,314.913796,315.506508,410.628954,424.820017,445.461566,0.1818,4.471563,33.820017,Fragile,2026-08-28T10:58:41.807024+00:00
P00270,013fdfc2f8af346e,Stable,HoltWinters7,5000,140.0,7.5158,112.280489,111.709844,148.337756,151.517901,155.63947,0.1818,1.627784,11.517901,Fragile,2026-08-28T10:58:41.807024+00:00
P00079,9b5680030b623100,Stable,Naive,5000,56.0,7.4338,44.625724,43.923148,59.413445,60.985956,63.227071,0.1818,0.67098,4.985956,Fragile,2026-08-28T10:58:41.807024+00:00
P01166,c8feb2657abfc160,Stable,HoltWinters7,5000,2114.0,7.4886,1694.99086,1679.053604,2240.55108,2303.062303,2380.971769,0.1816,25.225723,189.062303,Fragile,2026-08-28T10:58:41.807024+00:00
P01077,9d01c5c149faf8b6,Seasonal,SeasonalNaive7,5000,297.0,10.506,239.879389,241.905948,313.114943,320.864639,329.843124,0.1816,3.080344,23.864639,Fragile,2026-08-28T10:58:41.807024+00:00
P00130,3d59c25a7ca1cd33,Stable,HoltWinters7,5000,627.0,7.4946,507.266565,517.481805,672.071661,682.510357,698.005778,0.1814,8.178764,55.510357,Fragile,2026-08-28T10:58:41.807024+00:00
P00331,2a92ad9ddd8d42a0,Seasonal,SeasonalNaive7,5000,390.0,10.5268,314.664014,316.584439,409.204522,420.074584,435.695008,0.1814,3.965997,30.074584,Fragile,2026-08-28T10:58:41.807024+00:00
P00886,a8813b83db1ea239,Stable,HoltWinters7,5000,227.0,7.4936,180.974458,179.722177,239.888673,250.458422,264.427785,0.1812,3.001791,23.458422,Fragile,2026-08-28T10:58:41.807024+00:00
P01908,aac06e3a690cb725,Seasonal,HoltWinters7,5000,108.0,10.464,86.728112,85.785137,113.612166,116.884751,120.1095,0.1812,1.117352,8.884751,Fragile,2026-08-28T10:58:41.807024+00:00
P01923,a43ed74ed9c384f9,Stable,HoltWinters7,5000,1822.0,7.5148,1483.045578,1528.413448,1967.342064,1991.91974,2022.612011,0.1808,26.307486,169.91974,Fragile,2026-08-28T10:58:41.807024+00:00
P00050,c4bfa09fc74bc4fd,Stable,HoltWinters7,5000,208.0,7.4716,165.363742,163.942417,219.466761,228.533646,241.123062,0.1808,2.692893,20.533646,Fragile,2026-08-28T10:58:41.807024+00:00
P00974,6110ffadd99f307b,Stable,SES,5000,112.0,7.5296,89.666391,89.727644,118.49779,124.147592,131.599493,0.1808,1.53537,12.147592,Fragile,2026-08-28T10:58:41.807024+00:00
P01004,6d135436e17aeb93,Stable,HoltWinters7,5000,3493.0,7.4672,2849.437304,2750.537507,3793.265704,3847.503442,3913.495279,0.1806,52.659915,354.503442,Fragile,2026-08-28T10:58:41.807024+00:00
P00942,40abcd1ef01f288d,Stable,SeasonalNaive7,5000,731.0,7.5302,596.970723,616.664393,790.08588,799.192477,810.675163,0.1806,10.512863,68.192477,Fragile,2026-08-28T10:58:41.807024+00:00
P01263,9cb581d2eeb40659,Seasonal,SeasonalNaive7,5000,201.0,10.4816,161.690665,160.922856,210.660505,217.622531,225.033023,0.1804,2.095373,16.622531,Fragile,2026-08-28T10:58:41.807024+00:00
P01843,b8f227c4c262dae1,Seasonal,HoltWinters7,5000,190.0,10.493,152.878168,151.414331,199.599441,205.316656,211.709406,0.1804,1.98307,15.316656,Fragile,2026-08-28T10:58:41.807024+00:00
P00387,e24cdb4fba6d07da,Seasonal,HoltWinters7,5000,187.0,10.479,150.787574,151.303626,197.021329,202.052214,207.487682,0.1804,1.879755,15.052214,Fragile,2026-08-28T10:58:41.807024+00:00
P01096,208fe0ab4339a221,Seasonal,HoltWinters7,5000,300.0,10.4696,241.338092,241.112373,315.008843,327.433985,342.823304,0.1802,3.523846,27.433985,Fragile,2026-08-28T10:58:41.807024+00:00
P01558,6414e0fa22f85258,Stable,HoltWinters7,5000,101.0,7.4644,80.712231,79.852825,107.346661,109.92564,113.338165,0.1802,1.226149,8.92564,Fragile,2026-08-28T10:58:41.807024+00:00
P00426,52017c6bf5a6e8bd,Stable,HoltWinters7,5000,2204.0,7.5334,1796.910358,1840.811614,2375.628026,2411.37507,2454.307496,0.1798,30.484871,207.37507,Fragile,2026-08-28T10:58:41.807024+00:00
P00017,7501dd7f23ab9d5f,Stable,HoltWinters7,5000,37.0,7.5216,29.608561,29.67315,39.03219,40.265982,42.022297,0.1798,0.43573,3.265982,Fragile,2026-08-28T10:58:41.807024+00:00
P00767,ad42fb1ba3cb919b,Stable,HoltWinters7,5000,2540.0,7.5074,2055.667197,2083.684913,2728.837793,2765.265171,2814.618078,0.1796,33.841998,225.265171,Fragile,2026-08-28T10:58:41.807024+00:00
P00281,4e10e02d05272355,Stable,HoltWinters7,5000,1996.0,7.4862,1591.409258,1590.914454,2109.230345,2165.139485,2238.731606,0.1796,22.677747,169.139485,Fragile,2026-08-28T10:58:41.807024+00:00
P00199,f62da7a0aac26887,Volatile,SES,5000,369.0,14.9876,298.89005,297.147771,386.998445,401.078331,420.819407,0.1796,4.241871,32.078331,Fragile,2026-08-28T10:58:41.807024+00:00
P01619,f607ff23d4236f6c,Seasonal,SeasonalNaive7,5000,3675.0,10.4792,2952.729896,2907.868175,3873.579976,3962.154205,4053.16521,0.1794,36.520644,287.154205,Fragile,2026-08-28T10:58:41.807024+00:00
P01978,9b511421a992b68e,Seasonal,HoltWinters7,5000,294.0,10.4814,236.4152,235.75598,308.611331,317.466853,326.110932,0.1794,2.909621,23.466853,Fragile,2026-08-28T10:58:41.807024+00:00
P00323,9b688f0d76d5c15c,Stable,HoltWinters7,5000,1422.0,7.5188,1154.679343,1174.038417,1530.071851,1549.707843,1577.897953,0.179,19.197181,127.707843,Fragile,2026-08-28T10:58:41.807024+00:00
P01351,0a9c3ab36cca7880,Stable,HoltWinters7,5000,1129.0,7.5072,899.99624,903.647426,1189.523074,1221.824855,1266.568441,0.179,12.579659,92.824855,Fragile,2026-08-28T10:58:41.807024+00:00
P00383,24f19433c598e28f,Stable,HoltWinters7,5000,2325.0,7.4988,1894.057635,1848.89893,2514.200714,2546.036715,2594.457626,0.1788,32.975816,221.036715,Fragile,2026-08-28T10:58:41.807024+00:00
P01892,8257d399491c608d,Volatile,RollingMean28,5000,288.0,15.0748,233.736829,233.637721,302.450364,311.892057,329.376111,0.1788,3.226354,23.892057,Fragile,2026-08-28T10:58:41.807024+00:00
P01739,5896d3a972edfe42,Stable,HoltWinters7,5000,221.0,7.487,176.66019,175.004839,234.160229,238.959268,246.012389,0.1788,2.51831,17.959268,Fragile,2026-08-28T10:58:41.807024+00:00
P00849,4983b0010e60ea93,Seasonal,HoltWinters7,5000,2911.0,10.5326,2346.111456,2365.024702,3081.282922,3135.688925,3202.195522,0.1786,29.339036,224.688925,Fragile,2026-08-28T10:58:41.807024+00:00
P01490,4b4a5dffee1807d8,Stable,HoltWinters7,5000,231.0,7.4708,184.331201,182.036106,244.625507,250.167726,257.651434,0.1786,2.625196,19.167726,Fragile,2026-08-28T10:58:41.807024+00:00
P01588,e99e8fa889b574c8,Seasonal,SeasonalNaive7,5000,107.0,10.502,86.161578,85.715074,112.310362,115.875738,120.673736,0.1786,1.147977,8.875738,Fragile,2026-08-28T10:58:41.807024+00:00
P00640,9e1e49770ab4ad22,Stable,HoltWinters7,5000,146.0,7.5138,116.32168,115.161552,154.359442,157.106638,160.635238,0.1784,1.577901,11.106638,Fragile,2026-08-28T10:58:41.807024+00:00
P00951,419b178fa6bab2c1,Stable,HoltWinters7,5000,2001.0,7.5032,1617.872029,1635.84164,2150.807499,2177.83035,2213.592044,0.1782,27.179317,176.83035,Fragile,2026-08-28T10:58:41.807024+00:00
P00561,54ee301d90e96537,Stable,HoltWinters7,5000,1578.0,7.4922,1276.095662,1243.20798,1693.998922,1717.085571,1749.011344,0.1782,20.6075,139.085571,Fragile,2026-08-28T10:58:41.807024+00:00
P00803,c869a2a2c4b13fd5,Stable,HoltWinters7,5000,1296.0,7.553,1063.896633,1099.126045,1401.122115,1419.410198,1443.278086,0.1782,18.590995,123.410198,Fragile,2026-08-28T10:58:41.807024+00:00
P00150,87d137aacdf62704,Seasonal,HoltWinters7,5000,344.0,10.5196,276.562385,276.994947,361.472513,369.720505,379.728863,0.178,3.31948,25.720505,Fragile,2026-08-28T10:58:41.807024+00:00
P01824,8afb5c7d946ab4c3,Stable,HoltWinters7,5000,3679.0,7.5098,2984.401451,3066.268343,3959.981334,4016.843784,4084.574092,0.1778,50.541546,337.843784,Fragile,2026-08-28T10:58:41.807024+00:00
P00385,75a9bd738c6bbea5,Stable,HoltWinters7,5000,492.0,7.4796,399.021186,387.074579,529.894289,538.357219,547.63926,0.1778,6.811816,46.357219,Fragile,2026-08-28T10:58:41.807024+00:00
P01011,65fcbdcbf2aebf95,Stable,SES,5000,142.0,7.5134,113.47929,112.81213,149.973789,156.064328,165.047463,0.1778,1.82018,14.064328,Fragile,2026-08-28T10:58:41.807024+00:00
P01759,65d645e73fa0455a,Seasonal,HoltWinters7,5000,152.0,10.475,122.393708,122.100971,160.170296,166.531354,176.029977,0.1776,1.861118,14.531354,Fragile,2026-08-28T10:58:41.807024+00:00
P00559,b8c05b95081ab171,Stable,HoltWinters7,5000,4491.0,7.4896,3647.232399,3736.431923,4834.897353,4912.581577,5008.038117,0.1774,60.174672,421.581577,Fragile,2026-08-28T10:58:41.807024+00:00
P00683,8c080bf23194da6e,Stable,SeasonalNaive7,5000,65.0,7.5228,51.646193,51.595565,68.965435,71.957225,77.422064,0.1774,0.929112,6.957225,Fragile,2026-08-28T10:58:41.807024+00:00
P00003,3550b3ca4b8371e5,Stable,HoltWinters7,5000,2467.0,7.5006,1985.664092,1948.888634,2639.064507,2671.613462,2720.678671,0.1772,31.337898,204.613462,Fragile,2026-08-28T10:58:41.807024+00:00
P01707,cdca151e9cfa248a,Stable,HoltWinters7,5000,539.0,7.5264,431.513283,437.082726,571.294493,578.678078,588.949379,0.1772,6.014352,39.678078,Fragile,2026-08-28T10:58:41.807024+00:00
P01399,538f06e739ad3435,Stable,HoltWinters7,5000,408.0,7.5202,331.94479,341.684011,439.212015,445.451893,454.172846,0.1772,5.518227,37.451893,Fragile,2026-08-28T10:58:41.807024+00:00
P00234,94c0a0052b3c7aa1,Stable,HoltWinters7,5000,2001.0,7.548,1620.358629,1673.1106,2138.844449,2169.224945,2212.611458,0.1768,25.455741,168.224945,Fragile,2026-08-28T10:58:41.807024+00:00
P01473,3d7220ad9de836c4,Stable,HoltWinters7,5000,1712.0,7.4998,1359.080907,1358.47944,1798.447813,1843.061485,1903.106336,0.1766,17.303292,131.061485,Fragile,2026-08-28T10:58:41.807024+00:00
P01429,1a4fc981f94a779f,Seasonal,HoltWinters7,5000,896.0,10.4858,718.696225,711.746304,945.096348,964.88363,983.995869,0.1766,8.832151,68.88363,Fragile,2026-08-28T10:58:41.807024+00:00
P00134,e12cccb10a9ca2c7,Stable,HoltWinters7,5000,223.0,7.5202,177.4295,174.523975,234.91834,238.609152,243.526615,0.1766,2.259824,15.609152,Fragile,2026-08-28T10:58:41.807024+00:00
P01646,59bd1037382e7075,Stable,HoltWinters7,5000,4356.0,7.4822,3539.171899,3418.303442,4703.575402,4765.08039,4853.185381,0.1764,60.703847,409.08039,Fragile,2026-08-28T10:58:41.807024+00:00
P00579,e08fb66e2b7e4291,Stable,HoltWinters7,5000,2593.0,7.4986,2102.538123,2059.1806,2793.64633,2831.344758,2884.825035,0.1762,35.796752,238.344758,Fragile,2026-08-28T10:58:41.807024+00:00
P01433,2fd52a265a4fdb8c,Stable,HoltWinters7,5000,822.0,7.4998,657.692112,636.400272,874.86859,885.514634,899.500967,0.1762,9.705097,63.514634,Fragile,2026-08-28T10:58:41.807024+00:00
P01221,af284b8ff3ee7940,Stable,HoltWinters7,5000,702.0,7.519,559.054446,560.723256,738.974862,756.221037,782.054192,0.1762,7.281404,54.221037,Fragile,2026-08-28T10:58:41.807024+00:00
P01212,a345c762f05bc188,Stable,HoltWinters7,5000,2759.0,7.5144,2222.021428,2282.275926,2942.39285,2984.026921,3039.517193,0.1758,33.627113,225.026921,Fragile,2026-08-28T10:58:41.807024+00:00
P01928,a689dacdb3bf3e09,Stable,HoltWinters7,5000,1372.0,7.4904,1106.841244,1081.806302,1468.831599,1493.31973,1526.18753,0.1758,17.406005,121.31973,Fragile,2026-08-28T10:58:41.807024+00:00
P00783,71c7e7b5d0912410,Seasonal,HoltWinters7,5000,339.0,10.534,272.680205,274.248546,355.4922,364.203272,373.769724,0.1758,3.218671,25.203272,Fragile,2026-08-28T10:58:41.807024+00:00
P00864,d1fa2f6c1042dcd8,Seasonal,HoltWinters7,5000,366.0,10.4928,294.324316,296.27165,383.79881,394.620338,404.294413,0.1756,3.530417,28.620338,Fragile,2026-08-28T10:58:41.807024+00:00
P01955,0d0ce1d70280bee1,Stable,HoltWinters7,5000,1959.0,7.5364,1562.42377,1573.737215,2061.732436,2116.698843,2196.542663,0.1754,21.071697,157.698843,Fragile,2026-08-28T10:58:41.807024+00:00
P00527,ec9b7ae42d5aac37,Volatile,RollingMean28,5000,174.0,15.0164,141.665007,141.535035,182.977873,189.23311,200.490982,0.1754,2.02522,15.23311,Fragile,2026-08-28T10:58:41.807024+00:00
P00347,7c8738e2d384be01,Stable,HoltWinters7,5000,1299.0,7.4832,1042.421538,1011.499388,1388.272007,1407.249571,1434.177816,0.1752,16.172187,108.249571,Fragile,2026-08-28T10:58:41.807024+00:00
P01880,86bb67d0a54085e2,Stable,HoltWinters7,5000,1669.0,7.4976,1351.938262,1331.197413,1792.716384,1817.644527,1847.666292,0.175,21.849037,148.644527,Fragile,2026-08-28T10:58:41.807024+00:00
P00915,4c92c8757bd8d738,Stable,HoltWinters7,5000,671.0,7.5068,544.391528,557.144433,721.53194,731.226327,745.367965,0.175,8.945597,60.226327,Fragile,2026-08-28T10:58:41.807024+00:00
P00726,d4d3984f9634ea99,Stable,HoltWinters7,5000,2140.0,7.4808,1698.184634,1680.591634,2254.480714,2310.452694,2385.498346,0.1748,22.555243,170.452694,Fragile,2026-08-28T10:58:41.807024+00:00
P00832,7bd6405d1cd8e3bc,Stable,HoltWinters7,5000,971.0,7.4974,783.558788,805.985535,1039.654391,1054.225263,1072.749649,0.1748,12.348643,83.225263,Fragile,2026-08-28T10:58:41.807024+00:00
P00620,55ace5eea7fc6d14,Stable,HoltWinters7,5000,2835.0,7.4998,2292.093683,2225.983759,3048.027894,3078.673377,3127.681785,0.1746,37.780023,243.673377,Fragile,2026-08-28T10:58:41.807024+00:00
P00730,cdeeebf1d9b4d85b,Stable,SES,5000,236.0,7.5018,187.498956,187.235934,247.969306,258.509093,274.919326,0.1746,2.865649,22.509093,Fragile,2026-08-28T10:58:41.807024+00:00
P00964,0a433e9e30e24fa1,Stable,HoltWinters7,5000,190.0,7.5254,151.175694,150.481574,199.852537,203.266604,208.333642,0.1746,1.885068,13.266604,Fragile,2026-08-28T10:58:41.807024+00:00
P01895,db6a2a1489b4f1af,Stable,HoltWinters7,5000,1449.0,7.5122,1168.341527,1133.887966,1547.348757,1568.211108,1595.992387,0.1744,17.642227,119.211108,Fragile,2026-08-28T10:58:41.807024+00:00
P01649,d35cf73e1fb41a2b,Stable,HoltWinters7,5000,933.0,7.4978,754.542199,739.848151,1001.118046,1016.662663,1033.793029,0.1742,12.259997,83.662663,Fragile,2026-08-28T10:58:41.807024+00:00
P00313,0763bd74ac09a212,Trending,HoltWinters7,5000,353.0,8.5424,270.667559,270.606752,372.407884,388.011652,413.11016,0.1742,4.581062,35.011652,Fragile,2026-08-28T10:58:41.807024+00:00
P01947,304fa0283565dd48,Stable,HoltWinters7,5000,175.0,7.4924,141.063237,137.064894,187.308521,190.370652,194.85633,0.1742,2.215334,15.370652,Fragile,2026-08-28T10:58:41.807024+00:00
P01067,0b618829b77648bc,Stable,SES,5000,119.0,7.4992,94.758589,94.759722,125.113905,130.799222,138.083548,0.1742,1.468554,11.799222,Fragile,2026-08-28T10:58:41.807024+00:00
P01968,ab4c2c67cd3ed89b,Stable,HoltWinters7,5000,125.0,7.4708,99.75201,97.807593,132.518969,135.15544,138.872707,0.1742,1.422363,10.15544,Fragile,2026-08-28T10:58:41.807024+00:00
P00158,688fffe35c72e2b9,Stable,HoltWinters7,5000,2276.0,7.5058,1851.834235,1791.107293,2458.797887,2485.899202,2521.079979,0.174,31.910336,209.899202,Fragile,2026-08-28T10:58:41.807024+00:00
P00656,a0797a6e533bd460,Stable,HoltWinters7,5000,84.0,7.5204,66.57287,66.566707,88.515684,92.075801,97.162992,0.174,1.031551,8.075801,Fragile,2026-08-28T10:58:41.807024+00:00
P01275,a37c99d5e268cdba,Seasonal,HoltWinters7,5000,2155.0,10.447,1724.139245,1710.639186,2256.177379,2315.066361,2372.486288,0.1738,19.881477,160.066361,Fragile,2026-08-28T10:58:41.807024+00:00
P00925,ed687d4c99e461d2,Stable,SeasonalNaive7,5000,86.0,7.5134,68.610353,69.081512,90.54649,92.672809,95.348427,0.1736,0.888765,6.672809,Fragile,2026-08-28T10:58:41.807024+00:00
P00628,b69cbfd7be50993d,Stable,HoltWinters7,5000,1290.0,7.4846,1043.223003,1019.590902,1385.768011,1408.004079,1432.753891,0.1734,16.975248,118.004079,Fragile,2026-08-28T10:58:41.807024+00:00
P00369,8517c351b37847a8,Stable,SES,5000,138.0,7.4936,109.862088,109.781104,145.266652,151.382708,161.994243,0.1734,1.76727,13.382708,Fragile,2026-08-28T10:58:41.807024+00:00
P00521,b931801355b3c595,Stable,HoltWinters7,5000,2167.0,7.5392,1702.316919,1763.848219,2251.092536,2276.464841,2307.558891,0.1732,15.603014,109.464841,Fragile,2026-08-28T10:58:41.807024+00:00
P00922,0a74373e402baa2a,Stable,HoltWinters7,5000,964.0,7.4804,771.529672,767.025976,1026.635807,1041.259202,1059.570776,0.1732,11.179054,77.259202,Fragile,2026-08-28T10:58:41.807024+00:00
