product_id,category,demand_class,total_demand,total_demand_fulfilled,total_lost_sales,stockout_days,average_inventory,minimum_inventory,maximum_inventory,average_inventory_position,purchase_quantity,purchase_orders,purchase_order_arrivals,delayed_orders,average_lead_time,maximum_lead_time,average_supplier_delay,maximum_supplier_delay,average_daily_demand,demand_std,base_daily_demand,reorder_point,safety_stock,order_quantity,min_lead_time_days,max_lead_time_days,average_lead_time_days,lead_time_std,fill_rate,stockout_rate,lost_sales_rate,coefficient_of_variation,inventory_days,target_inventory,excess_inventory,excess_inventory_rate,inventory_turnover,supplier_delay_rate,lead_time_variability,service_level_gap,stockout_risk,service_risk,volatility_risk,supplier_risk,excess_inventory_risk,inventory_risk_score,risk_class,primary_risk_driver,recommended_action,inventory_health
P00431,Electronics,Trending,22028,21984,44,2,548.2205479452055,0,1102,802.3643835616439,21720,24,24,3,8.541666666666666,12,2.0,3,30.175342465753424,6.099939976360736,25.82,348,92,905,5,12,8.5,1.75,0.998002542218994,0.0027397260273972603,0.0019974577810059923,0.2021498176295323,18.167831850372252,1253.7506849315068,0.0,0.0,40.18090909318068,0.125,0.041666666666666075,0.0,0.47371838084032525,0.0,10.107490881476615,12.70833333333333,0.0,3.56,Low,Supplier,Review supplier lead time and reliability,Healthy
P01764,Personal Care,Trending,208231,207165,1066,6,5084.764383561644,0,10687,7499.479452054795,205368,24,24,3,8.583333333333334,14,2.3333333333333335,3,285.2479452054794,46.175666872667335,234.7,3275,850,8557,5,12,8.5,1.75,0.9948806853926648,0.00821917808219178,0.005119314607335123,0.1618790517120273,17.825770418429535,11832.045890410958,0.0,0.0,40.95194669652397,0.125,0.08333333333333393,0.0,1.3338492689526902,0.0,8.093952585601365,12.91666666666667,0.0,3.55,Low,Supplier,Review supplier lead time and reliability,Healthy
P00556,Home Appliances,Volatile,18544,18435,109,6,503.34520547945203,0,1003,873.9068493150685,18288,24,24,2,14.791666666666666,20,5.0,5,25.4027397260274,6.37247968099564,24.26,493,112,762,10,20,15.0,2.5,0.9941220880069025,0.00821917808219178,0.005877911993097498,0.2508579684602468,19.81460310612597,1255.123287671233,0.0,0.0,36.84151512347527,0.08333333333333333,-0.20833333333333393,0.0,1.4097090075289278,0.0,12.54289842301234,8.333333333333332,0.0,3.55,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01205,Personal Care,Seasonal,141163,139934,1229,9,3285.6931506849314,0,7095,5486.894520547945,139224,24,24,1,11.541666666666666,14,3.0,3,193.3739726027397,39.04706641630603,186.68,2624,594,5801,7,14,10.5,1.75,0.9912937526122284,0.012328767123287671,0.008706247387771582,0.20192513961805433,16.991392928741952,8425.645890410959,0.0,0.0,42.96292852866475,0.041666666666666664,1.041666666666666,0.0,2.1035014511059256,0.0,10.096256980902716,9.374999999999996,0.0,3.55,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00163,Personal Care,Seasonal,221812,219105,2707,13,5276.693150684931,0,11285,8635.876712328767,218784,24,24,1,11.208333333333334,14,4.0,4,303.85205479452054,60.07868665122732,288.28,4121,931,9116,7,14,10.5,1.75,0.9877959713631363,0.01780821917808219,0.01220402863686365,0.1977234831992676,17.365994626079743,13237.008219178082,0.0,0.0,42.03617562472969,0.041666666666666664,0.7083333333333339,0.0,3.0012247814945843,0.0,9.88617415996338,7.708333333333336,0.0,3.54,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00763,Electronics,Seasonal,19745,19571,174,7,499.2191780821918,0,1006,774.7369863013698,19464,24,24,2,10.333333333333334,14,3.0,4,27.04794520547945,6.270023826897343,26.43,369,85,811,7,14,10.5,1.75,0.9911876424411243,0.009589041095890411,0.008812357558875664,0.23181146587161613,18.45682451253482,1180.4417808219177,0.0,0.0,39.551765771204344,0.08333333333333333,-0.16666666666666607,0.0,1.8401398654766075,0.0,11.590573293580807,8.333333333333332,0.0,3.54,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00530,Accessories,Volatile,192909,191655,1254,5,5141.049315068493,0,10292,9094.189041095891,190272,24,24,2,15.166666666666666,20,2.0,2,264.258904109589,62.07089255440975,228.93,5120,1156,7928,10,20,15.0,2.5,0.9934995256830941,0.00684931506849315,0.006500474316905898,0.23488666451393725,19.454592579921105,13047.650684931506,0.0,0.0,37.523273592140185,0.08333333333333333,0.16666666666666607,0.0,1.334978938539905,0.0,11.744333225696863,9.166666666666663,0.0,3.54,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00622,Electronics,Stable,12331,12194,137,10,288.23972602739724,0,591,419.5041095890411,12168,24,24,2,7.875,12,1.5,2,16.89178082191781,2.8459416114176985,16.5,164,37,507,5,10,7.5,1.25,0.9888897899602628,0.0136986301369863,0.011110210039737247,0.1684808512152234,17.0639039818344,670.4417808219177,0.0,0.0,42.7803626167336,0.08333333333333333,0.375,0.0,2.480884017672355,0.0,8.42404256076117,10.208333333333332,0.0,3.54,Low,Supplier,Review supplier lead time and reliability,Healthy
P01018,Personal Care,Seasonal,157313,155431,1882,10,3899.801369863014,0,7933,6149.267123287671,155160,24,24,2,10.583333333333334,14,2.0,3,215.4972602739726,42.012253985462664,205.78,2922,659,6465,7,14,10.5,1.75,0.9880365894744871,0.0136986301369863,0.011963410525512832,0.19495493321841006,18.096756148570048,9386.63904109589,0.0,0.0,40.33872115018151,0.08333333333333333,0.08333333333333393,0.0,2.566204066249913,0.0,9.747746660920503,8.750000000000002,0.0,3.54,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01334,Accessories,Volatile,189939,189163,776,4,4963.052054794521,0,10025,8908.824657534247,187344,24,24,2,15.375,21,4.0,5,260.1904109589041,59.25963579598791,221.5,5038,1135,7806,10,20,15.0,2.5,0.9959144778060325,0.005479452054794521,0.004085522193967537,0.22775487988812815,19.074692401244608,12843.568493150686,0.0,0.0,38.270604036181886,0.08333333333333333,0.375,0.0,0.9564974248762057,0.0,11.387743994406407,10.208333333333332,0.0,3.53,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01299,Personal Care,Seasonal,114198,112788,1410,11,2714.758904109589,0,5774,4463.3835616438355,112632,24,24,1,11.333333333333334,16,4.0,4,156.43561643835616,30.399612705383568,148.78,2122,479,4693,7,14,10.5,1.75,0.9876530236956864,0.015068493150684932,0.012346976304313561,0.1943266718763026,17.35384157340759,6814.642465753424,0.0,0.0,42.0656139398337,0.041666666666666664,0.8333333333333339,0.0,2.7415469454998496,0.0,9.71633359381513,8.333333333333336,0.0,3.53,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01151,Office Supplies,Trending,65013,64999,14,1,1571.0123287671233,0,3295,2354.3109589041096,64128,24,24,3,8.916666666666666,13,2.0,3,89.05890410958904,15.383727668763406,71.43,1024,267,2672,5,12,8.5,1.75,0.9997846584529247,0.0013698630136986301,0.00021534154707520035,0.17273654804727187,17.640148893298264,3695.767808219178,0.0,0.0,41.38287065577644,0.125,0.4166666666666661,0.0,0.15852045607738305,0.0,8.636827402363593,14.58333333333333,0.0,3.53,Low,Supplier,Review supplier lead time and reliability,Healthy
P00327,Personal Care,Seasonal,164267,163178,1089,6,3989.43698630137,0,8365,6421.646575342465,162024,24,24,2,10.958333333333334,17,3.5,4,225.02328767123288,44.65245465366393,215.07,3053,690,6751,7,14,10.5,1.75,0.9933705491669051,0.00821917808219178,0.006629450833094901,0.1984348158618266,17.72899608564106,9803.443150684932,0.0,0.0,41.175484301180276,0.08333333333333333,0.4583333333333339,0.0,1.4848628915286681,0.0,9.92174079309133,10.625000000000002,0.0,3.53,Low,Supplier,Review supplier lead time and reliability,Healthy
P01280,Personal Care,Seasonal,47879,47762,117,2,1199.7520547945205,0,2447,1868.3328767123287,47232,24,24,3,10.333333333333334,14,1.3333333333333333,2,65.58767123287672,13.073438712979234,63.59,890,201,1968,7,14,10.5,1.75,0.997556339940266,0.0027397260273972603,0.0024436600597339125,0.19932768563409511,18.292341109881157,2857.300684931507,0.0,0.0,39.907412376301494,0.125,-0.16666666666666607,0.0,0.5183386087131172,0.0,9.966384281704755,12.5,0.0,3.53,Low,Supplier,Review supplier lead time and reliability,Healthy
P00741,Personal Care,Trending,177294,176075,1219,7,4232.013698630137,0,8693,6437.775342465753,174864,24,24,2,9.208333333333334,12,2.0,3,242.86849315068494,40.60548888380849,200.64,2790,726,7286,5,12,8.5,1.75,0.9931244148138121,0.009589041095890411,0.006875585186187914,0.1671912579398073,17.42512436969102,10076.43698630137,0.0,0.0,41.893531690927276,0.08333333333333333,0.7083333333333339,0.0,1.6464626282078325,0.0,8.359562896990365,11.875000000000002,0.0,3.53,Low,Supplier,Review supplier lead time and reliability,Healthy
P00425,Electronics,Trending,16250,16216,34,2,409.9013698630137,0,816,593.8301369863013,16032,24,24,3,8.375,13,2.0,2,22.26027397260274,4.448231094487604,19.31,257,68,668,5,12,8.5,1.75,0.9979076923076923,0.0027397260273972603,0.0020923076923076924,0.1998282276292893,18.41403076923077,925.0205479452054,0.0,0.0,39.64368307778684,0.125,-0.125,0.0,0.48320337197049523,0.0,9.991411381464467,12.5,0.0,3.52,Low,Supplier,Review supplier lead time and reliability,Healthy
P01231,Accessories,Trending,161555,159978,1577,10,3794.16301369863,0,8088,5858.619178082192,159336,24,24,1,9.458333333333334,14,2.0,2,221.3082191780822,43.420103861240214,167.91,2551,670,6639,5,12,8.5,1.75,0.990238618427161,0.0136986301369863,0.009761381572838972,0.19619743009319027,17.144248088886137,9190.366438356165,0.0,0.0,42.579878465082814,0.041666666666666664,0.9583333333333339,0.0,2.346001170982527,0.0,9.809871504659514,8.958333333333336,0.0,3.52,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00359,Accessories,Trending,163082,162844,238,3,4106.915068493151,0,8027,5933.898630136986,160848,24,24,3,8.291666666666666,12,1.3333333333333333,2,223.4,44.07020213306702,168.94,2576,677,6702,5,12,8.5,1.75,0.9985406114715296,0.00410958904109589,0.00145938852847034,0.19727037660280672,18.383684281527085,9277.9,0.0,0.0,39.709124070061584,0.125,-0.20833333333333393,0.0,0.556897756956623,0.0,9.863518830140336,12.5,0.0,3.52,Low,Supplier,Review supplier lead time and reliability,Healthy
P00302,Personal Care,Trending,180268,180033,235,4,4384.297260273973,0,9185,6515.365753424658,177792,24,24,3,8.75,12,1.3333333333333333,2,246.94246575342467,41.44637376043621,201.88,2837,738,7408,5,12,8.5,1.75,0.998696385381765,0.005479452054794521,0.0013036146182350723,0.16783817896198122,17.75432689107329,10245.28493150685,0.0,0.0,41.116737597471925,0.125,0.25,0.0,0.6783066673029592,0.0,8.391908948099061,13.75,0.0,3.52,Low,Supplier,Review supplier lead time and reliability,Healthy
P00576,Accessories,Volatile,20517,20329,188,6,550.0109589041095,0,1128,965.7369863013698,20232,24,24,2,15.0,20,4.5,5,28.105479452054794,6.54507197752135,23.59,545,123,843,10,20,15.0,2.5,0.9908368669883512,0.00821917808219178,0.009163133011648877,0.2328753006575321,19.569527708729346,1387.7465753424658,0.0,0.0,37.302893093039245,0.08333333333333333,0.0,0.0,1.7382311093840657,0.0,11.643765032876605,8.333333333333332,0.0,3.52,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01006,Office Supplies,Trending,285483,284013,1470,5,7041.223287671233,0,14371,10303.683561643835,281568,24,24,3,8.458333333333334,14,1.3333333333333333,2,391.07260273972605,67.13419552344364,315.16,4495,1171,11732,5,12,8.5,1.75,0.9948508317483002,0.00684931506849315,0.005149168251699751,0.17166683386441173,18.004900466927978,16227.295205479453,0.0,0.0,40.54451738519128,0.125,-0.041666666666666075,0.0,1.19984833201929,0.0,8.583341693220586,12.5,0.0,3.52,Low,Supplier,Review supplier lead time and reliability,Healthy
P01878,Personal Care,Stable,28321,28131,190,7,652.582191780822,0,1360,953.9465753424657,27936,24,24,3,7.875,11,1.6666666666666667,2,38.795890410958904,4.522552490629352,38.43,373,82,1164,5,10,7.5,1.25,0.9932911973447265,0.009589041095890411,0.006708802655273472,0.11657297829029438,16.82091027859186,1536.8458904109589,0.0,0.0,43.39836476799227,0.125,0.375,0.0,1.6297843751163883,0.0,5.828648914514719,14.375,0.0,3.52,Low,Supplier,Review supplier lead time and reliability,Healthy
P01858,Personal Care,Trending,28501,28376,125,4,695.2205479452055,0,1431,1028.8753424657534,28104,24,24,3,8.666666666666666,12,2.0,3,39.04246575342466,6.342713820051942,32.23,448,116,1171,5,12,8.5,1.75,0.9956141889758254,0.005479452054794521,0.00438581102417459,0.1624567940997831,17.806778709518962,1619.1349315068494,0.0,0.0,40.99562374017509,0.125,0.16666666666666607,0.0,0.9865263078969111,0.0,8.122839704989154,13.33333333333333,0.0,3.51,Low,Supplier,Review supplier lead time and reliability,Healthy
P00595,Accessories,Volatile,171602,170758,844,5,4548.613698630137,0,9550,8074.613698630137,169248,24,24,2,15.208333333333334,20,3.5,4,235.07123287671232,54.76216560493818,201.13,4554,1028,7052,10,20,15.0,2.5,0.9950816424051002,0.00684931506849315,0.004918357594899826,0.2329598774583331,19.34993764641438,11606.205479452055,0.0,0.0,37.72621976046894,0.08333333333333333,0.20833333333333393,0.0,1.1767672663392976,0.0,11.647993872916656,9.375000000000002,0.0,3.51,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00054,Accessories,Trending,14636,14623,13,2,360.9739726027397,0,734,530.5712328767123,14424,24,24,3,8.583333333333334,12,1.3333333333333333,2,20.04931506849315,3.90424211929922,15.24,231,61,601,5,12,8.5,1.75,0.9991117791746379,0.0027397260273972603,0.0008882208253621208,0.1947319450046755,18.004304454769063,832.8986301369863,0.0,0.0,40.545859565634835,0.125,0.08333333333333393,0.0,0.36279468527593806,0.0,9.736597250233775,12.91666666666667,0.0,3.51,Low,Supplier,Review supplier lead time and reliability,Healthy
P01893,Accessories,Stable,128793,128000,793,7,2994.3150684931506,0,6039,4350.193150684931,127032,24,24,3,7.791666666666667,11,1.3333333333333333,2,176.42876712328768,22.007256437968138,171.11,1699,376,5293,5,10,7.5,1.25,0.9938428330732261,0.009589041095890411,0.0061571669267739704,0.12473734752445195,16.971807474008678,6992.078767123288,0.0,0.0,43.012507720108886,0.125,0.29166666666666696,0.0,1.574620802266438,0.0,6.236867376222597,13.958333333333336,0.0,3.5,Low,Supplier,Review supplier lead time and reliability,Healthy
P01628,Personal Care,Seasonal,53425,52893,532,9,1264.045205479452,0,2739,2091.305479452055,52704,24,24,1,11.458333333333334,15,2.0,2,73.18493150684931,14.471581073761502,70.3,992,224,2196,7,14,10.5,1.75,0.9900421151146467,0.012328767123287671,0.0099578848853533,0.197739900493138,17.271932615816567,3187.989726027397,0.0,0.0,42.26510236217059,0.041666666666666664,0.9583333333333339,0.0,2.2286652008640973,0.0,9.8869950246569,8.958333333333336,0.0,3.5,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00022,Electronics,Seasonal,18529,18360,169,5,474.1794520547945,0,972,727.4986301369863,18264,24,24,2,10.125,14,2.0,3,25.382191780821916,5.993408415505236,25.14,347,80,761,7,14,10.5,1.75,0.9908791623940849,0.00684931506849315,0.009120837605915052,0.23612651213334895,18.681580225592317,1107.9787671232875,0.0,0.0,39.07592351314889,0.08333333333333333,-0.375,0.0,1.5970152674408202,0.0,11.806325606667448,8.333333333333332,0.0,3.5,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00971,Office Supplies,Trending,238767,236814,1953,8,5747.645205479452,0,11976,8677.80410958904,235488,24,24,2,9.083333333333334,14,2.5,3,327.0780821917808,54.101116390245515,263.36,3757,977,9812,5,12,8.5,1.75,0.9918204777042053,0.010958904109589041,0.008179522295794646,0.1654073425761484,17.572700582576317,13569.506164383562,0.0,0.0,41.541708206410206,0.08333333333333333,0.5833333333333339,0.0,1.9138426405383686,0.0,8.27036712880742,11.250000000000002,0.0,3.5,Low,Supplier,Review supplier lead time and reliability,Healthy
P00450,Electronics,Trending,17032,17000,32,4,406.9657534246575,0,841,618.8835616438356,16800,24,24,2,9.208333333333334,12,2.5,3,23.33150684931507,4.647192662966475,20.09,269,71,700,5,12,8.5,1.75,0.9981211836542978,0.005479452054794521,0.0018788163457022077,0.19918099130845038,17.442754814466884,969.2630136986302,0.0,0.0,41.851187370617836,0.08333333333333333,0.7083333333333339,0.0,0.7358268400496728,0.0,9.95904956542252,11.875000000000002,0.0,3.5,Low,Supplier,Review supplier lead time and reliability,Healthy
P01725,Office Supplies,Trending,155233,154603,630,5,3862.4575342465755,0,7754,5627.605479452055,153096,24,24,3,8.416666666666666,14,2.0,2,212.64794520547946,36.89354652133012,170.13,2445,637,6379,5,12,8.5,1.75,0.9959415845857518,0.00684931506849315,0.004058415414248259,0.17349589945804686,18.163625002415724,8823.94589041096,0.0,0.0,40.190215328873585,0.125,-0.08333333333333393,0.0,1.090773048274141,0.0,8.674794972902342,12.5,0.0,3.5,Low,Supplier,Review supplier lead time and reliability,Healthy
P01771,Personal Care,Trending,79263,78693,570,9,1896.1753424657534,0,3914,2868.813698630137,78168,24,24,2,9.083333333333334,14,1.5,2,108.57945205479452,17.66165360122878,90.14,1247,324,3257,5,12,8.5,1.75,0.992808750615041,0.012328767123287671,0.007191249384958934,0.16266110453675753,17.4634823309741,4504.308904109589,0.0,0.0,41.80151393432201,0.08333333333333333,0.5833333333333339,0.0,1.9520016508246605,0.0,8.133055226837877,11.250000000000002,0.0,3.49,Low,Supplier,Review supplier lead time and reliability,Healthy
P00200,Office Supplies,Stable,316699,315935,764,3,7487.830136986301,0,15082,10697.008219178082,312360,24,24,4,7.5,12,2.0,2,433.8342465753425,46.22235493564185,426.59,4170,916,13015,5,10,7.5,1.25,0.9975876147382846,0.00410958904109589,0.002412385261715383,0.10654381322018242,17.259656645584606,17184.784246575342,0.0,0.0,42.29516351281239,0.16666666666666666,0.0,0.0,0.6521974302811273,0.0,5.327190661009121,16.666666666666664,0.0,3.49,Low,Supplier,Review supplier lead time and reliability,Healthy
P01677,Electronics,Trending,10696,10611,85,8,263.53287671232874,0,542,390.1082191780822,10560,24,24,2,8.75,12,1.0,1,14.652054794520549,2.899226971803083,12.62,169,44,440,5,12,8.5,1.75,0.9920531039640987,0.010958904109589041,0.007946896035901272,0.19787169871131735,17.986069558713535,608.1041095890412,0.0,0.0,40.58696635287636,0.08333333333333333,0.25,0.0,1.8905800145490312,0.0,9.893584935565867,9.583333333333332,0.0,3.49,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00679,Accessories,Volatile,68619,68244,375,7,1864.5602739726028,0,3849,3224.341095890411,67680,24,24,2,14.666666666666666,22,3.0,4,93.9986301369863,22.43377691213403,78.5,1822,412,2820,10,20,15.0,2.5,0.9945350413150876,0.009589041095890411,0.005464958684912342,0.23866067919756687,19.836036666229468,4641.938356164384,0.0,0.0,36.801706524510166,0.08333333333333333,-0.3333333333333339,0.0,1.5053999780802754,0.0,11.933033959878344,8.333333333333332,0.0,3.49,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00826,Accessories,Trending,193357,191742,1615,6,4719.335616438356,0,9749,7037.82602739726,190704,24,24,2,8.875,13,1.5,2,264.872602739726,51.49199402465238,200.55,3052,801,7946,5,12,8.5,1.75,0.9916475741762646,0.00821917808219178,0.00835242582373537,0.19440286950043825,17.817379251850205,10998.59520547945,0.0,0.0,40.97123318089527,0.08333333333333333,0.375,0.0,1.657160390592715,0.0,9.720143475021912,10.208333333333332,0.0,3.49,Low,Supplier,Review supplier lead time and reliability,Healthy
P00395,Home Appliances,Stable,5289,5271,18,4,123.41095890410959,0,252,178.9986301369863,5208,24,24,3,7.791666666666667,11,1.3333333333333333,2,7.245205479452054,1.0906185677525344,7.16,70,16,217,5,10,7.5,1.25,0.996596710153148,0.005479452054794521,0.003403289846851957,0.1505296945470505,17.033465683494047,287.69520547945206,0.0,0.0,42.85680985680985,0.125,0.29166666666666696,0.0,0.8882741901646477,0.0,7.526484727352526,13.958333333333336,0.0,3.49,Low,Supplier,Review supplier lead time and reliability,Healthy
P00449,Home Appliances,Volatile,4616,4598,18,4,123.11917808219178,0,258,217.07808219178082,4560,24,24,2,15.041666666666666,20,2.5,3,6.323287671232877,1.6159799184488517,6.11,123,28,190,10,20,15.0,2.5,0.9961005199306759,0.005479452054794521,0.00389948006932409,0.25556008242367023,19.47075389948007,312.54794520547944,0.0,0.0,37.49212813066747,0.08333333333333333,0.041666666666666075,0.0,0.9378932124118611,0.0,12.778004121183512,8.541666666666663,0.0,3.48,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00370,Electronics,Stable,11033,10987,46,4,263.14383561643837,0,536,374.2219178082192,10872,24,24,3,7.458333333333333,10,1.6666666666666667,2,15.113698630136986,2.6567622171215457,14.86,146,33,453,5,10,7.5,1.25,0.995830689748935,0.005479452054794521,0.004169310251064987,0.17578504654207636,17.410948971268017,599.763698630137,0.0,0.0,41.927639969806606,0.125,-0.04166666666666696,0.0,0.9648762305859507,0.0,8.789252327103817,12.5,0.0,3.48,Low,Supplier,Review supplier lead time and reliability,Healthy
P01309,Home Appliances,Seasonal,4502,4452,50,10,109.46027397260274,0,227,176.61780821917807,4440,24,24,1,11.041666666666666,14,3.0,3,6.167123287671233,1.4052668707119622,6.04,84,19,185,7,14,10.5,1.75,0.9888938249666814,0.0136986301369863,0.011106175033318524,0.22786424158590235,17.749000444247002,268.76849315068495,0.0,0.0,41.12907666508147,0.041666666666666664,0.5416666666666661,0.0,2.4804805170304824,0.0,11.393212079295118,6.8749999999999964,0.0,3.48,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00750,Personal Care,Seasonal,192195,191658,537,2,4919.258904109589,0,9972,7537.5,189552,24,24,3,10.083333333333334,14,2.3333333333333335,3,263.2808219178082,50.52752487746253,250.34,3568,804,7898,7,14,10.5,1.75,0.9972059626941387,0.0027397260273972603,0.002794037305861235,0.1919149465935516,18.684455891152215,11466.873287671233,0.0,0.0,39.06990946124806,0.125,-0.4166666666666661,0.0,0.5533763333258495,0.0,9.59574732967758,12.5,0.0,3.48,Low,Supplier,Review supplier lead time and reliability,Healthy
P01864,Personal Care,Seasonal,145903,145722,181,2,3661.8479452054794,0,7446,5682.417808219178,143904,24,24,3,10.25,13,3.3333333333333335,4,199.86712328767123,39.66779247561876,191.75,2712,613,5996,7,14,10.5,1.75,0.9987594497714235,0.0027397260273972603,0.0012405502285765201,0.1984708231304476,18.321412171099976,8707.618493150685,0.0,0.0,39.84409024712053,0.125,-0.25,0.0,0.39802762559737803,0.0,9.92354115652238,12.5,0.0,3.48,Low,Supplier,Review supplier lead time and reliability,Healthy
P01658,Home Appliances,Seasonal,1590,1570,20,8,39.606849315068494,0,80,62.66849315068493,1560,24,24,1,10.791666666666666,14,3.0,3,2.1780821917808217,0.5602876429944791,2.1,30,7,65,7,14,10.5,1.75,0.9874213836477987,0.010958904109589041,0.012578616352201259,0.2572389807458929,18.184276729559752,95.21232876712327,0.0,0.0,40.1445716459724,0.041666666666666664,0.2916666666666661,0.0,2.35375204617903,0.0,12.861949037294645,5.6249999999999964,0.0,3.48,Low,Demand Volatility,Review forecast and demand variability,Healthy
P01395,Home Appliances,Volatile,14970,14847,123,6,410.23835616438356,0,812,707.6287671232876,14760,24,24,2,14.708333333333334,23,4.0,4,20.506849315068493,4.7592903520276515,19.9,398,90,615,10,20,15.0,2.5,0.9917835671342685,0.00821917808219178,0.008216432865731463,0.23208296305812864,20.00494321977288,1012.8082191780821,0.0,0.0,36.49098085309576,0.08333333333333333,-0.2916666666666661,0.0,1.6435610947923243,0.0,11.604148152906433,8.333333333333332,0.0,3.48,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00554,Personal Care,Trending,247820,245688,2132,9,5959.742465753425,0,12570,8959.139726027397,244416,24,24,2,8.958333333333334,15,3.0,3,339.47945205479454,56.67286569555611,276.43,3900,1014,10184,5,12,8.5,1.75,0.9913969816802518,0.012328767123287671,0.008603018319748204,0.1669404888941811,17.555532241142764,14083.95890410959,0.0,0.0,41.582333703855916,0.08333333333333333,0.4583333333333339,0.0,2.0931785443035875,0.0,8.347024444709055,10.625000000000002,0.0,3.47,Low,Supplier,Review supplier lead time and reliability,Healthy
P00362,Personal Care,Seasonal,83332,82446,886,9,1973.8342465753424,0,4208,3259.382191780822,82200,24,24,1,11.416666666666666,14,2.0,2,114.15342465753425,22.384188044265464,108.39,1549,350,3425,7,14,10.5,1.75,0.9893678298852782,0.012328767123287671,0.010632170114721836,0.19608862468576044,17.29106465703451,4973.213698630137,0.0,0.0,42.21833730192054,0.041666666666666664,0.9166666666666661,0.0,2.2960937238009507,0.0,9.804431234288021,8.749999999999996,0.0,3.47,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00228,Home Appliances,Volatile,19833,19735,98,5,545.9547945205479,0,1063,928.8931506849315,19560,24,24,2,14.291666666666666,20,3.5,5,27.16849315068493,6.7675773619836175,26.03,528,120,815,10,20,15.0,2.5,0.9950587404830333,0.00684931506849315,0.004941259516966672,0.2490965297356951,20.095144456209347,1342.582191780822,0.0,0.0,36.32718349404211,0.08333333333333333,-0.7083333333333339,0.0,1.1790574585459823,0.0,12.454826486784755,8.333333333333332,0.0,3.47,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00123,Home Appliances,Seasonal,12833,12656,177,12,314.0876712328767,0,660,502.5082191780822,12648,24,24,1,10.875,14,1.0,1,17.57945205479452,3.883751771168892,17.23,240,55,527,7,14,10.5,1.75,0.9862074339593236,0.01643835616438356,0.013792566040676382,0.22092564427283498,17.86674978570872,766.9678082191781,0.0,0.0,40.858018876153594,0.041666666666666664,0.375,0.0,3.023092220505994,0.0,11.04628221364175,6.041666666666666,0.0,3.47,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00199,Accessories,Volatile,14647,14554,93,6,385.25479452054793,0,781,686.254794520548,14448,24,24,2,15.208333333333334,20,3.5,5,20.064383561643837,4.34644644166208,17.28,388,87,602,10,20,15.0,2.5,0.9936505769099474,0.00821917808219178,0.00634942309005257,0.2166249677349162,19.20092851778521,989.8972602739727,0.0,0.0,38.01899472329289,0.08333333333333333,0.20833333333333393,0.0,1.456860117224435,0.0,10.831248386745811,9.375000000000002,0.0,3.47,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00958,Electronics,Seasonal,18515,18396,119,6,466.0931506849315,0,936,726.7095890410959,18264,24,24,2,10.416666666666666,14,2.5,4,25.363013698630137,6.031786101981649,25.58,346,80,761,7,14,10.5,1.75,0.9935727788279773,0.00821917808219178,0.006427221172022685,0.2378181935969,18.3768836078855,1107.2020547945206,0.0,0.0,39.72381909665891,0.08333333333333333,-0.08333333333333393,0.0,1.4646399254214466,0.0,11.890909679845,8.333333333333332,0.0,3.47,Low,Demand Volatility,Review forecast and demand variability,Healthy
P00766,Personal Care,Trending,260148,259301,847,4,6094.943835616438,0,12635,9419.405479452054,256584,24,24,2,9.458333333333334,13,2.5,3,356.36712328767123,59.11291665021807,289.45,4093,1064,10691,5,12,8.5,1.75,0.996744161016037,0.005479452054794521,0.003255838983962975,0.16587645937950393,17.102991374140874,14784.134246575342,0.0,0.0,42.682591836170516,0.08333333333333333,0.9583333333333339,0.0,0.8735291038757496,0.0,8.293822968975197,13.125000000000002,0.0,3.47,Low,Supplier,Review supplier lead time and reliability,Healthy
P00159,Electronics,Trending,11421,11414,7,1,284.57260273972605,0,585,414.35068493150686,11256,24,24,3,8.416666666666666,12,1.3333333333333333,2,15.645205479452056,3.192306470632023,13.05,181,48,469,5,12,8.5,1.75,0.9993870939497417,0.0013698630136986301,0.0006129060502582961,0.20404375479917491,18.189125295508276,650.3404109589042,0.0,0.0,40.13387054847933,0.125,-0.08333333333333393,0.0,0.19827690639569262,0.0,10.202187739958745,12.5,0.0,3.46,Low,Supplier,Review supplier lead time and reliability,Healthy
