scenario,product_id,category,demand_class,fill_rate,stockout_rate,lost_sales,average_inventory,inventory_days,purchase_orders,purchase_quantity,supplier_delay_rate,average_actual_lead_time,average_supplier_delay
Order Quantity +20%,P01689,Personal Care,Trending,0.9867557497109084,0.01643835616438356,2577,4983.5150684931505,18.69698573814724,20,191900,0.05,8.9,0.05
Order Quantity +20%,P01690,Office Supplies,Stable,0.994947716646332,0.00821917808219178,1234,6424.546575342466,19.20162049736741,20,240920,0.05,6.95,0.05
Order Quantity +20%,P01691,Electronics,Seasonal,0.9812715623459832,0.019178082191780823,152,216.68904109589042,19.490266140956138,20,8020,0.05,10.65,0.1
Order Quantity +20%,P01692,Personal Care,Seasonal,0.9858701895462378,0.01780821917808219,492,911.6534246575343,19.11278001148765,20,34340,0.05,10.65,0.05
Order Quantity +20%,P01693,Home Appliances,Volatile,0.9874786568013659,0.0136986301369863,132,302.5164383561644,20.948302029975338,20,10400,0.05,13.8,0.1
Order Quantity +20%,P01694,Electronics,Stable,0.9844497607655502,0.0136986301369863,65,109.04520547945205,19.04377990430622,20,4120,0.05,7.65,0.05
Order Quantity +20%,P01695,Home Appliances,Volatile,0.9673503557974048,0.036986301369863014,702,556.6164383561644,18.898190781824102,20,21220,0.15,16.25,0.5
Order Quantity +20%,P01696,Electronics,Volatile,0.9732435213771167,0.030136986301369864,286,296.04794520547944,20.21844887267284,20,10540,0.15,14.75,0.4
Order Quantity +20%,P01697,Electronics,Stable,0.9833891161522251,0.02054794520547945,134,208.56438356164384,18.873434982025536,20,7960,0.1,7.7,0.1
Order Quantity +20%,P01698,Electronics,Trending,0.9799689518754069,0.026027397260273973,400,520.5712328767123,19.030347037908758,20,19700,0.05,8.85,0.05
Order Quantity +20%,P01699,Accessories,Trending,0.990648497731527,0.012328767123287671,1179,3298.8,19.100574256797486,20,124340,0.0,8.55,0.0
Order Quantity +20%,P01700,Personal Care,Seasonal,0.9796233214849921,0.02054794520547945,1651,2144.591780821918,19.322077409162716,20,79920,0.1,10.5,0.15
Order Quantity +20%,P01701,Accessories,Stable,0.9958584554928438,0.00821917808219178,645,4054.3739726027397,19.004186491501805,20,153600,0.0,7.2,0.0
Order Quantity +20%,P01702,Home Appliances,Seasonal,0.9965846308387745,0.005479452054794521,68,529.0520547945206,19.397689603214467,20,19640,0.05,10.4,0.1
Order Quantity +20%,P01703,Home Appliances,Stable,0.9856115107913669,0.019178082191780823,222,396.2739726027397,18.74910882105127,20,15220,0.05,7.55,0.1
Order Quantity +20%,P01704,Personal Care,Stable,0.991344465765729,0.012328767123287671,212,622.9712328767123,18.56730494426979,20,24160,0.0,7.75,0.0
Order Quantity +20%,P01705,Home Appliances,Seasonal,0.9576434062684802,0.0410958904109589,573,336.7958904109589,18.174231224127738,19,12673,0.21052631578947367,12.263157894736842,0.47368421052631576
Order Quantity +20%,P01706,Electronics,Volatile,0.9879459980713597,0.015068493150684932,200,448.472602739726,19.731497107039537,20,16360,0.0,15.0,0.0
Order Quantity +20%,P01707,Personal Care,Stable,0.9898710651643629,0.0136986301369863,436,1114.5369863013698,18.90142873736787,20,42460,0.1,7.25,0.15
Order Quantity +20%,P01708,Electronics,Trending,0.9821232123212321,0.023287671232876714,130,187.82191780821918,18.854510451045105,20,7180,0.15,9.0,0.3
Order Quantity +20%,P01709,Personal Care,Trending,0.9882327078459675,0.01643835616438356,2837,6221.045205479452,18.83663912531316,20,237800,0.0,8.75,0.0
Order Quantity +20%,P01710,Office Supplies,Trending,0.9848480589210918,0.01780821917808219,539,900.8424657534247,18.486352008545808,20,35080,0.0,9.1,0.0
Order Quantity +20%,P01711,Electronics,Stable,0.9915298485815397,0.00684931506849315,146,455.5301369863014,19.292046179729653,20,17000,0.0,7.2,0.0
Order Quantity +20%,P01712,Electronics,Trending,0.9764687548698769,0.026027397260273973,302,339.9986301369863,19.33917718560075,20,12640,0.15,8.5,0.35
Order Quantity +20%,P01713,Office Supplies,Stable,0.9903486941524772,0.0136986301369863,1718,4555.453424657534,18.68174285280916,20,175560,0.05,7.6,0.05
Order Quantity +20%,P01714,Personal Care,Trending,0.9873352287412768,0.01780821917808219,245,501.05479452054794,18.907728095115015,20,19080,0.1,8.75,0.1
Order Quantity +20%,P01715,Electronics,Trending,0.9883415356682116,0.015068493150684932,244,576.5493150684931,20.109943141096085,20,20640,0.0,7.6,0.0
Order Quantity +20%,P01716,Accessories,Volatile,0.9769341549212645,0.030136986301369864,1954,2209.884931506849,19.043086148688527,20,83540,0.1,15.8,0.3
Order Quantity +20%,P01717,Electronics,Volatile,0.9725490196078431,0.03287671232876712,329,320.9945205479452,19.551606174384652,20,11840,0.1,15.6,0.3
Order Quantity +20%,P01718,Office Supplies,Intermittent,0.990361050199932,0.00410958904109589,822,3219.2205479452055,27.556971821902227,21,88326,0.19047619047619047,18.333333333333332,0.47619047619047616
Order Quantity +20%,P01719,Accessories,Volatile,0.968084831576772,0.03972602739726028,4942,4144.368493150685,19.537798357098573,20,152740,0.25,15.95,0.8
Order Quantity +20%,P01720,Electronics,Stable,0.993195389529232,0.00821917808219178,147,564.8726027397261,19.087950747581356,20,21320,0.05,7.35,0.1
Order Quantity +20%,P01721,Electronics,Stable,0.9854669631512071,0.015068493150684932,183,323.17808219178085,18.735705209656928,20,12400,0.15,7.75,0.2
Order Quantity +20%,P01722,Electronics,Trending,0.9841848067525544,0.01780821917808219,178,298.65342465753423,19.37067969791204,20,11120,0.05,8.4,0.1
Order Quantity +20%,P01723,Home Appliances,Seasonal,0.9904909124976579,0.012328767123287671,203,566.4589041095891,19.37019861345325,20,21040,0.2,10.5,0.4
Order Quantity +20%,P01724,Electronics,Trending,0.9858323494687131,0.021917808219178082,240,435.73424657534247,18.777213695395513,20,16700,0.1,8.9,0.2
Order Quantity +20%,P01725,Office Supplies,Trending,0.9894094683475807,0.0136986301369863,1644,4119.280821917808,19.371364336191398,20,153100,0.05,8.15,0.05
Order Quantity +20%,P01726,Electronics,Stable,0.9922084246408571,0.0136986301369863,32,106.36575342465754,18.90601412223034,20,4060,0.05,7.55,0.1
Order Quantity +20%,P01727,Personal Care,Trending,0.9935182261516332,0.00821917808219178,1478,5990.709589041096,19.178761884713886,20,224900,0.05,8.35,0.05
Order Quantity +20%,P01728,Accessories,Trending,0.9767569972667755,0.024657534246575342,2194,2428.9712328767123,18.784551984236288,20,93100,0.1,8.8,0.3
Order Quantity +20%,P01729,Accessories,Volatile,0.9868655450303973,0.01643835616438356,1858,3912.954794520548,20.192683444083134,20,139520,0.1,14.5,0.3
Order Quantity +20%,P01730,Personal Care,Trending,0.9773923027730946,0.024657534246575342,3111,3579.3150684931506,18.98799488401837,20,135720,0.0,8.8,0.0
Order Quantity +20%,P01731,Home Appliances,Seasonal,0.9777302690183503,0.021917808219178082,125,151.06986301369864,19.647425619098524,20,5540,0.1,10.35,0.2
Order Quantity +20%,P01732,Personal Care,Trending,0.9862888749861135,0.01643835616438356,2345,4493.43698630137,19.17925614954189,20,168700,0.0,8.45,0.0
Order Quantity +20%,P01733,Personal Care,Stable,0.9822256286725793,0.023287671232876714,487,688.3958904109589,18.341143837366328,20,27020,0.1,7.85,0.1
Order Quantity +20%,P01734,Home Appliances,Volatile,0.9671305892804264,0.03561643835616438,333,260.3712328767123,18.761326621261475,20,9980,0.15,16.5,0.5
Order Quantity +20%,P01735,Electronics,Trending,0.9882686084142395,0.01643835616438356,174,396.43424657534246,19.511663969795038,20,14640,0.05,8.3,0.15
Order Quantity +20%,P01736,Accessories,Trending,0.9844594040646037,0.02054794520547945,1706,2775.390410958904,18.45591517348807,20,108260,0.1,9.2,0.15
Order Quantity +20%,P01737,Home Appliances,Volatile,0.977134670487106,0.021917808219178082,399,472.33561643835617,19.759598853868194,20,17200,0.2,15.25,0.85
Order Quantity +20%,P01738,Electronics,Trending,0.984281643533413,0.021917808219178082,342,568.5931506849315,19.076799338174464,20,21460,0.05,8.5,0.1
Order Quantity +20%,P01739,Home Appliances,Stable,0.9887794042262346,0.0136986301369863,197,446.0191780821918,18.54496781910349,20,17320,0.0,7.8,0.0
Order Quantity +20%,P01740,Home Appliances,Seasonal,0.9880495091762698,0.0136986301369863,28,63.795890410958904,19.876653862569356,20,2300,0.2,10.3,0.45
Order Quantity +20%,P01741,Accessories,Stable,0.9763107431832,0.030136986301369864,1013,1052.509589041096,17.967634815958096,20,42160,0.2,8.3,0.35
Order Quantity +20%,P01742,Office Supplies,Stable,0.984849138447528,0.02054794520547945,3161,5266.439726027397,18.426922616051957,20,205780,0.1,7.8,0.15
Order Quantity +20%,P01743,Office Supplies,Trending,0.9860475512357884,0.01643835616438356,6055,11353.046575342465,19.09728232566928,20,428040,0.25,8.45,0.3
Order Quantity +20%,P01744,Electronics,Seasonal,0.9944063613929257,0.00821917808219178,102,499.6972602739726,20.004332327940773,20,17980,0.1,9.7,0.25
Order Quantity +20%,P01745,Home Appliances,Stable,0.9845119966398908,0.0136986301369863,295,498.6684931506849,19.112091142962147,20,18800,0.05,7.25,0.1
Order Quantity +20%,P01746,Personal Care,Seasonal,0.9779130698934259,0.021917808219178082,1745,2136.4671232876713,19.7405386932638,20,77920,0.15,9.95,0.35
Order Quantity +20%,P01747,Electronics,Trending,0.9883374478590279,0.01643835616438356,137,307.96301369863016,19.137907550864053,20,11600,0.05,8.6,0.1
Order Quantity +20%,P01748,Home Appliances,Stable,0.9887106890063614,0.01780821917808219,126,285.1178082191781,18.648508198190125,20,11020,0.05,7.85,0.1
Order Quantity +20%,P01749,Office Supplies,Trending,0.9800160038242904,0.021917808219178082,1923,2559.5,19.416951583235473,20,94920,0.0,8.3,0.0
Order Quantity +20%,P01750,Electronics,Seasonal,0.9786121673003803,0.02054794520547945,45,54.91095890410959,19.05180608365019,20,2060,0.0,11.2,0.0
Order Quantity +20%,P01751,Personal Care,Trending,0.9854847990415159,0.01780821917808219,3683,6588.343835616439,18.95485429623149,20,250240,0.15,8.6,0.2
Order Quantity +20%,P01752,Electronics,Trending,0.9842467566851999,0.01780821917808219,119,197.513698630137,19.087238549113053,20,7440,0.0,8.7,0.0
Order Quantity +20%,P01753,Electronics,Stable,0.9805224918843716,0.021917808219178082,126,166.84109589041097,18.827330344720977,20,6380,0.05,7.7,0.1
Order Quantity +20%,P01754,Electronics,Volatile,0.9673776662484316,0.03561643835616438,104,88.20821917808219,20.198243412797993,20,3140,0.3,15.15,0.85
Order Quantity +20%,P01755,Accessories,Trending,0.9840050785984134,0.019178082191780823,3603,5992.164383561644,19.418891143084185,20,222160,0.0,8.45,0.0
Order Quantity +20%,P01756,Accessories,Trending,0.9742801842276285,0.028767123287671233,3641,3561.9424657534246,18.367791246362067,20,139640,0.1,9.45,0.25
Order Quantity +20%,P01757,Accessories,Trending,0.9834232704783847,0.021917808219178082,2734,4215.1589041095895,18.656799854483722,20,162680,0.15,9.05,0.35
Order Quantity +20%,P01758,Personal Care,Stable,0.9858556031300753,0.019178082191780823,2874,5116.406849315069,18.381696933904227,20,200400,0.15,7.9,0.3
Order Quantity +20%,P01759,Electronics,Seasonal,0.9836448598130841,0.02054794520547945,140,230.55205479452056,19.66156542056075,20,8440,0.0,10.35,0.0
Order Quantity +20%,P01760,Personal Care,Seasonal,0.9825289320072407,0.019178082191780823,2577,3978.145205479452,19.688313977532356,20,145480,0.1,10.1,0.2
Order Quantity +20%,P01761,Personal Care,Trending,0.9778585591539987,0.0273972602739726,603,701.6232876712329,18.80682235440993,20,26860,0.1,8.85,0.25
Order Quantity +20%,P01762,Accessories,Stable,0.9881968799129278,0.01780821917808219,488,1050.3931506849315,18.546063611077518,20,40780,0.1,7.75,0.15
Order Quantity +20%,P01763,Electronics,Volatile,0.9636594944410642,0.03424657534246575,657,493.99041095890414,19.946512528347807,20,17840,0.25,15.55,1.05
Order Quantity +20%,P01764,Personal Care,Trending,0.994299599963502,0.00821917808219178,1187,5787.928767123288,20.290869274987877,20,205360,0.05,7.3,0.15
Order Quantity +20%,P01765,Electronics,Seasonal,0.993467797387119,0.00821917808219178,57,241.32602739726028,20.188860875544353,20,8620,0.15,9.7,0.15
Order Quantity +20%,P01766,Home Appliances,Stable,0.9857911733046286,0.01780821917808219,132,239.64794520547946,18.831324004305703,20,9160,0.05,7.6,0.05
Order Quantity +20%,P01767,Office Supplies,Intermittent,0.9795320859173299,0.009589041095890411,1538,2676.0465753424655,25.997631151686136,20,74120,0.2,19.35,1.0
Order Quantity +20%,P01768,Personal Care,Seasonal,0.9757555629359017,0.026027397260273973,365,392.2904109589041,19.02172035868482,20,14860,0.1,10.8,0.1
Order Quantity +20%,P01769,Home Appliances,Stable,0.986949178565945,0.015068493150684932,85,165.15205479452055,18.51082450483648,20,6440,0.05,7.85,0.1
Order Quantity +20%,P01770,Home Appliances,Stable,0.9795392022008254,0.021917808219178082,119,150.65890410958903,18.910075653370015,20,5740,0.05,7.6,0.05
Order Quantity +20%,P01771,Personal Care,Trending,0.9754488222752103,0.028767123287671233,1946,2076.7013698630135,19.126099188776603,20,78160,0.15,8.55,0.35
Order Quantity +20%,P01772,Office Supplies,Trending,0.9780474858786156,0.0273972602739726,8313,9606.941095890412,18.51972240487376,20,373480,0.15,9.0,0.2
Order Quantity +20%,P01773,Accessories,Volatile,0.9801218826461604,0.021917808219178082,1308,1765.1917808219177,19.583137034391573,20,64900,0.2,15.15,0.8
Order Quantity +20%,P01774,Accessories,Stable,0.990414885119579,0.012328767123287671,408,1088.4369863013699,18.666517878118686,20,41980,0.1,7.55,0.1
Order Quantity +20%,P01775,Office Supplies,Stable,0.9978708878043847,0.00410958904109589,421,5219.576712328767,19.269684173262192,20,195020,0.0,6.75,0.0
Order Quantity +20%,P01776,Home Appliances,Seasonal,0.9796533919533766,0.02054794520547945,398,512.227397260274,19.11589387045652,20,19300,0.05,10.85,0.2
Order Quantity +20%,P01777,Office Supplies,Intermittent,0.9860761485210825,0.00821917808219178,531,1379.3506849315067,26.403555695405913,20,37600,0.2,20.5,1.0
Order Quantity +20%,P01778,Home Appliances,Volatile,0.9811379097093382,0.023287671232876714,61,84.44109589041096,19.060606060606062,20,3200,0.15,15.95,0.6
Order Quantity +20%,P01779,Home Appliances,Seasonal,0.9921998643454669,0.009589041095890411,69,241.14657534246575,19.90018087271083,20,8740,0.0,10.0,0.0
Order Quantity +20%,P01780,Accessories,Stable,0.9853459158976934,0.021917808219178082,2101,3623.012328767123,18.446980951783107,20,141400,0.0,7.85,0.0
Order Quantity +20%,P01781,Electronics,Trending,0.9876908265713107,0.015068493150684932,179,388.33561643835617,19.494223628111676,20,14360,0.2,8.3,0.45
Order Quantity +20%,P01782,Accessories,Trending,0.9839073955243864,0.01780821917808219,3185,5230.1164383561645,19.29083908911311,20,195220,0.1,8.25,0.15
Order Quantity +20%,P01783,Personal Care,Trending,0.9934410519452976,0.010958904109589041,1670,6845.894520547945,19.627762024083516,20,251140,0.05,8.0,0.05
Order Quantity +20%,P01784,Personal Care,Trending,0.9932144215305809,0.009589041095890411,1481,6013.539726027398,20.11337093426557,20,215260,0.15,7.5,0.2
Order Quantity +20%,P01785,Office Supplies,Stable,0.9828617992739439,0.02054794520547945,3975,5962.557534246575,18.766510877907027,20,228760,0.15,7.35,0.15
Order Quantity +20%,P01786,Accessories,Trending,0.989363527191628,0.01643835616438356,1302,3214.0986301369862,19.167642902074192,20,120740,0.05,8.5,0.15
Order Quantity +20%,P01787,Personal Care,Stable,0.9822905390777225,0.019178082191780823,409,575.9095890410958,18.203680450313918,20,22780,0.05,7.9,0.1
Order Quantity +20%,P01788,Personal Care,Trending,0.9835013852079314,0.021917808219178082,4395,6902.8410958904105,18.916437049995118,20,262720,0.0,8.65,0.0
Order Quantity +20%,P01789,Electronics,Seasonal,0.9726752349065774,0.0273972602739726,253,231.7931506849315,18.275083702343665,20,9140,0.05,11.9,0.15
Order Quantity +20%,P01790,Personal Care,Stable,0.9835223207510353,0.023287671232876714,760,1159.5808219178082,18.352969234438348,20,45480,0.05,7.95,0.05
Order Quantity +20%,P01791,Electronics,Seasonal,0.9938271604938271,0.00821917808219178,94,410.3945205479452,19.673496191226686,20,15020,0.2,10.05,0.45
Order Quantity +20%,P01792,Office Supplies,Trending,0.9688802908508722,0.03287671232876712,4665,3705.3246575342464,18.044007871652045,20,147840,0.1,9.85,0.3
Order Quantity +20%,P01793,Personal Care,Trending,0.9796963599780502,0.021917808219178082,3330,4320.449315068493,19.230095725870374,20,161760,0.1,8.4,0.2
Order Quantity +20%,P01794,Office Supplies,Trending,0.9889410079090513,0.01780821917808219,3072,7150.1164383561645,18.790152745128392,20,273980,0.0,8.65,0.0
Order Quantity +20%,P01795,Electronics,Volatile,0.9774890916303054,0.028767123287671233,227,261.05068493150685,18.8979571598572,20,9940,0.25,16.45,0.95
Order Quantity +20%,P01796,Electronics,Stable,0.9829172836894436,0.019178082191780823,323,484.64520547945204,18.711180452718427,20,18640,0.0,7.9,0.0
Order Quantity +20%,P01797,Office Supplies,Intermittent,0.9921725517481301,0.005479452054794521,315,1406.8013698630136,25.519096488830353,21,41685,0.14285714285714285,20.666666666666668,0.6666666666666666
Order Quantity +20%,P01798,Electronics,Stable,0.9822681935722202,0.02054794520547945,192,276.0342465753425,18.60962319911341,20,10680,0.05,7.95,0.05
Order Quantity +20%,P01799,Electronics,Volatile,0.9683612989398114,0.028767123287671233,379,334.88493150684934,20.407880457467236,20,11800,0.0,14.9,0.0
Order Quantity +20%,P01800,Electronics,Stable,0.9852488035140629,0.02054794520547945,225,388.4616438356164,18.591555759522716,20,15040,0.0,7.85,0.0
Order Quantity +20%,P01801,Accessories,Trending,0.976976352405316,0.023287671232876714,4428,4985.945205479452,18.925043156340344,20,189700,0.05,8.9,0.05
Order Quantity +20%,P01802,Office Supplies,Intermittent,0.9884290959610995,0.00410958904109589,583,1926.113698630137,27.906380867321623,21,52185,0.19047619047619047,19.714285714285715,0.9523809523809523
Order Quantity +20%,P01803,Home Appliances,Seasonal,0.9615435706695006,0.03561643835616438,579,397.613698630137,19.27856004250797,19,14117,0.15789473684210525,11.105263157894736,0.3684210526315789
Order Quantity +20%,P01804,Home Appliances,Stable,0.984638684552142,0.015068493150684932,71,118.21917808219177,18.671570748593684,20,4560,0.1,7.75,0.15
Order Quantity +20%,P01805,Home Appliances,Seasonal,0.98072632328507,0.019178082191780823,406,540.986301369863,18.747685734630902,20,20780,0.05,11.3,0.15
Order Quantity +20%,P01806,Office Supplies,Intermittent,0.9816251022804084,0.00821917808219178,1033,1879.2904109589042,24.40289586965029,20,55440,0.2,21.15,1.15
Order Quantity +20%,P01807,Office Supplies,Trending,0.9838902289065455,0.019178082191780823,5450,9015.756164383562,19.45440195800227,20,333680,0.0,8.15,0.0
Order Quantity +20%,P01808,Electronics,Seasonal,0.9690996270644646,0.03287671232876712,58,49.56986301369863,19.27863612147043,20,1840,0.15,11.45,0.55
Order Quantity +20%,P01809,Electronics,Seasonal,0.9865853658536585,0.015068493150684932,77,149.586301369863,19.02404181184669,20,5660,0.1,11.2,0.3
Order Quantity +20%,P01810,Electronics,Trending,0.9653113663845224,0.03972602739726028,459,336.386301369863,18.558192261185006,19,12407,0.2631578947368421,9.526315789473685,0.47368421052631576
Order Quantity +20%,P01811,Office Supplies,Stable,0.9858218141953343,0.01643835616438356,4630,8338.183561643835,18.63948823792404,20,322080,0.0,7.6,0.0
Order Quantity +20%,P01812,Office Supplies,Trending,0.983267093245065,0.02054794520547945,4307,6627.65205479452,18.796590480852537,20,253880,0.0,8.95,0.0
Order Quantity +20%,P01813,Home Appliances,Stable,0.9778452054134759,0.024657534246575342,460,521.0438356164384,18.319221692433658,20,20480,0.05,7.9,0.05
Order Quantity +20%,P01814,Electronics,Stable,0.9872049796835826,0.0136986301369863,148,296.4438356164384,18.708740382121555,20,11400,0.1,7.75,0.15
Order Quantity +20%,P01815,Electronics,Volatile,0.986428951569984,0.01643835616438356,153,316.3794520547945,20.485808053929393,20,11120,0.25,14.15,0.8
Order Quantity +20%,P01816,Accessories,Trending,0.9875987068737082,0.012328767123287671,468,1025.8219178082193,19.843393926546188,20,37220,0.05,7.8,0.15
Order Quantity +20%,P01817,Home Appliances,Stable,0.9888545574928271,0.0136986301369863,202,473.2095890410959,19.0599757227985,20,17880,0.05,7.3,0.1
Order Quantity +20%,P01818,Office Supplies,Stable,0.9956863178851897,0.00821917808219178,468,2827.5219178082193,19.025282970172917,20,107020,0.0,7.1,0.0
Order Quantity +20%,P01819,Personal Care,Trending,0.9855316449519348,0.019178082191780823,3558,6408.052054794521,19.022259633370744,20,242540,0.15,8.45,0.2
Order Quantity +20%,P01820,Home Appliances,Seasonal,0.9716373844441217,0.023287671232876714,586,539.0424657534246,19.045593146507912,20,20380,0.05,11.0,0.15
Order Quantity +20%,P01821,Electronics,Trending,0.9751225490196078,0.03424657534246575,609,612.0027397260274,18.250081699346406,20,24140,0.05,9.8,0.1
Order Quantity +20%,P01822,Electronics,Stable,0.975663001293661,0.024657534246575342,301,329.7369863013699,19.462160413971542,20,12200,0.1,7.0,0.2
Order Quantity +20%,P01823,Personal Care,Seasonal,0.9848837859499356,0.019178082191780823,2433,4181.867123287671,18.966797760837014,20,158760,0.0,10.85,0.0
Order Quantity +20%,P01824,Office Supplies,Stable,0.9896021006958043,0.01643835616438356,3053,7368.354794520548,18.319439950684057,20,289580,0.1,7.95,0.15
Order Quantity +20%,P01825,Personal Care,Seasonal,0.985796430780509,0.015068493150684932,620,1183.6205479452055,19.79434606309134,20,43060,0.1,10.05,0.15
Order Quantity +20%,P01826,Personal Care,Trending,0.983013184240703,0.021917808219178082,2859,4320.52602739726,18.739470134932,20,166000,0.05,8.9,0.05
Order Quantity +20%,P01827,Electronics,Volatile,0.9716312056737588,0.028767123287671233,60,56.035616438356165,19.340898345153665,20,2080,0.15,15.6,0.55
Order Quantity +20%,P01828,Accessories,Volatile,0.9750187249416222,0.024657534246575342,2835,2991.417808219178,19.24249900867956,20,111940,0.1,16.0,0.3
Order Quantity +20%,P01829,Office Supplies,Trending,0.9857813406465904,0.01780821917808219,1348,2532.223287671233,19.498159379779548,20,93500,0.05,8.05,0.1
Order Quantity +20%,P01830,Home Appliances,Seasonal,0.9901253323205469,0.009589041095890411,52,142.83287671232875,19.800227876946447,20,5180,0.05,10.25,0.05
Order Quantity +20%,P01831,Accessories,Volatile,0.9559546291626101,0.045205479452054796,3755,2181.095890410959,18.67617561845331,20,84100,0.25,16.75,0.95
Order Quantity +20%,P01832,Personal Care,Trending,0.9897387106159132,0.0136986301369863,1305,3361.813698630137,19.296916895350574,20,125420,0.0,8.2,0.0
Order Quantity +20%,P01833,Personal Care,Seasonal,0.9807901852374995,0.02054794520547945,2856,3942.8465753424657,19.35965938899875,20,146640,0.1,10.25,0.2
Order Quantity +20%,P01834,Office Supplies,Trending,0.986018664080008,0.02054794520547945,836,1577.6383561643836,19.260728501187412,20,58960,0.1,8.3,0.2
Order Quantity +20%,P01835,Accessories,Stable,0.9870986733254159,0.01643835616438356,1271,2509.5301369863014,18.59533887552402,20,97180,0.0,7.7,0.0
Order Quantity +20%,P01836,Office Supplies,Stable,0.9874435368736396,0.019178082191780823,1073,2176.456164383562,18.59261122943338,20,84280,0.0,7.7,0.0
Order Quantity +20%,P01837,Electronics,Trending,0.9833333333333333,0.021917808219178082,257,398.6835616438356,18.87412451361868,20,15220,0.05,9.1,0.15
Order Quantity +20%,P01838,Home Appliances,Seasonal,0.9846247218288489,0.01780821917808219,228,398.4698630136986,19.615820352012946,20,14620,0.1,10.35,0.2
Order Quantity +20%,P01839,Accessories,Volatile,0.97742790259128,0.0273972602739726,2777,3043.8383561643836,18.060945475826642,20,121340,0.1,16.55,0.4
Order Quantity +20%,P01840,Electronics,Stable,0.9883412824589295,0.01643835616438356,198,441.34109589041094,18.97067655891185,20,16760,0.05,7.55,0.1
Order Quantity +20%,P01841,Home Appliances,Volatile,0.9822143698468787,0.02054794520547945,151,223.88219178082193,19.250176678445232,20,8380,0.1,15.4,0.4
Order Quantity +20%,P01842,Home Appliances,Seasonal,0.991086539546429,0.012328767123287671,158,482.7260273972603,19.879837526796795,20,17480,0.05,9.9,0.2
Order Quantity +20%,P01843,Home Appliances,Seasonal,0.9821861592986383,0.023287671232876714,191,271.36575342465756,18.475750792762547,20,10580,0.0,11.35,0.0
Order Quantity +20%,P01844,Personal Care,Seasonal,0.9776089497411922,0.024657534246575342,2682,3137.5328767123287,19.12171481048589,20,118120,0.0,10.55,0.0
Order Quantity +20%,P01845,Accessories,Trending,0.9875378537691761,0.015068493150684932,2000,4277.391780821918,19.45650087858131,20,158280,0.15,8.25,0.2
Order Quantity +20%,P01846,Electronics,Volatile,0.9659211927582535,0.03972602739726028,64,49.37808219178082,19.193823216187432,20,1840,0.05,16.25,0.2
Order Quantity +20%,P01847,Electronics,Stable,0.9801241415742208,0.02054794520547945,301,396.213698630137,19.09904912836767,20,14920,0.1,7.5,0.15
Order Quantity +20%,P01848,Electronics,Volatile,0.9812495577725889,0.021917808219178082,265,376.4328767123288,19.443571782353356,20,13940,0.2,15.6,0.55
Order Quantity +20%,P01849,Accessories,Volatile,0.9763950892857143,0.030136986301369864,1692,1909.1972602739727,19.4435546875,20,70700,0.1,15.0,0.4
Order Quantity +20%,P01850,Personal Care,Stable,0.9908276581385361,0.01643835616438356,299,820.6219178082192,18.377016994907663,20,32160,0.0,7.75,0.0
Order Quantity +20%,P01851,Home Appliances,Stable,0.9806374739350611,0.019178082191780823,65,86.18904109589042,18.74232946082812,20,3320,0.1,7.6,0.15
Order Quantity +20%,P01852,Accessories,Stable,0.9820354823561751,0.028767123287671233,3137,4184.128767123288,17.491576090068833,20,172220,0.05,8.8,0.1
Order Quantity +20%,P01853,Accessories,Volatile,0.957362325691326,0.045205479452054796,6314,3920.268493150685,19.325360434885372,20,146060,0.15,15.6,0.55
Order Quantity +20%,P01854,Accessories,Trending,0.9778054992463225,0.026027397260273973,854,1003.927397260274,19.046390145017934,20,37940,0.05,8.75,0.15
Order Quantity +20%,P01855,Accessories,Stable,0.9934147080704268,0.009589041095890411,478,1896.7383561643835,19.075565536053784,20,71600,0.0,7.25,0.0
Order Quantity +20%,P01856,Home Appliances,Stable,0.9885809877081969,0.009589041095890411,157,368.86301369863014,19.584697068877738,20,13560,0.05,6.8,0.1
Order Quantity +20%,P01857,Office Supplies,Stable,0.9934912683058079,0.012328767123287671,2032,8048.094520547946,18.81865558815616,20,307920,0.1,7.4,0.15
Order Quantity +20%,P01858,Personal Care,Trending,0.9876144696677309,0.015068493150684932,353,747.8479452054795,19.154731412932883,20,28100,0.15,8.35,0.2
Order Quantity +20%,P01859,Accessories,Trending,0.9835910976989816,0.021917808219178082,1044,1668.0369863013698,19.13848547717842,20,62760,0.05,8.55,0.1
Order Quantity +20%,P01860,Office Supplies,Intermittent,0.9982746444247772,0.0013698630136986301,193,4232.724657534247,27.62257623300346,21,115836,0.23809523809523808,19.523809523809526,1.2857142857142858
Order Quantity +20%,P01861,Office Supplies,Trending,0.9780790036482576,0.021917808219178082,697,830.827397260274,19.074852182664486,20,31360,0.0,8.5,0.0
Order Quantity +20%,P01862,Office Supplies,Intermittent,0.9840535301106873,0.00821917808219178,510,1210.341095890411,27.626446125945844,20,31540,0.2,18.7,1.15
Order Quantity +20%,P01863,Electronics,Seasonal,0.9786525288542742,0.019178082191780823,455,584.9657534246576,20.03495355165619,20,21020,0.1,9.95,0.3
Order Quantity +20%,P01864,Personal Care,Seasonal,0.9748874252071582,0.028767123287671233,3664,3716.086301369863,18.59278424706826,20,143900,0.1,11.35,0.35
Order Quantity +20%,P01865,Accessories,Volatile,0.9783458362226565,0.024657534246575342,1374,1696.2849315068493,19.515350185967343,20,62600,0.2,15.3,0.65
