product_id,demand_class,behavioral_class,selected_model,validation_wape,validation_mae,validation_rmse,validation_mape,validation_bias,validation_windows,history_days,total_demand,average_daily_demand,demand_std,zero_demand_rate,forecast_start,forecast_end,forecast_rows,model_version,registry_stage,model_family,training_data_sha256,training_code_sha256,forecast_artifact_sha256,registered_at_utc,retrain_policy
P00884,Stable,Continuous,HoltWinters7,0.1477187369480836,4.990908994284677,6.114506608810761,0.1592465135046272,-0.0010223786699292,3,730,22329.0,30.587671232876712,5.128377844468193,0.0,2027-01-01,2027-01-30,30,820c52cd643ae297,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00885,Stable,Continuous,HoltWinters7,0.0605737624595101,23.824310291279897,28.175859427153103,0.0596910591973787,-0.0396076876749481,3,730,301400.0,412.8767123287671,43.6636493178853,0.0,2027-01-01,2027-01-30,30,6f72589afc2b3c52,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00886,Stable,Continuous,HoltWinters7,0.1534865359075108,4.152887218441824,4.759873472962718,0.152605457483037,-0.0331819068745893,3,730,17979.0,24.62876712328767,4.159441619037631,0.0,2027-01-01,2027-01-30,30,a8813b83db1ea239,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00887,Trending,Continuous,HoltWinters7,0.072701676742846,26.233830806244487,33.85698817696687,0.0717584421152997,-0.0217524131235986,3,730,243634.0,333.74520547945207,55.03741847506495,0.0,2027-01-01,2027-01-30,30,6cb356038e6826cf,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00888,Volatile,Continuous,SES,0.2417193777625171,2.6159854999931604,3.5233945848015478,0.2325301091923765,-0.0988584535625107,3,730,7721.0,10.576712328767124,2.7982465873777054,0.0,2027-01-01,2027-01-30,30,560e271ab92f5449,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00889,Stable,Continuous,HoltWinters7,0.1562857072222772,1.101958208821436,1.3096684747424232,0.1559376768563298,-0.0354702309998386,3,730,4672.0,6.4,1.1636940377277325,0.0,2027-01-01,2027-01-30,30,2df3a22e54583c21,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00890,Volatile,Continuous,SES,0.2293889369522677,2.449695076188793,3.230340373171123,0.2187422793521848,-0.0563899128118575,3,730,7420.0,10.164383561643836,2.6095408918278573,0.0,2027-01-01,2027-01-30,30,f938326726f1db54,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00891,Intermittent,Intermittent,SeasonalNaive7,1.1578281685703935,80.67777777777778,125.7563117159576,0.4428865267380965,0.3290590363487637,3,730,55492.0,76.01643835616439,103.31073563302442,0.6438356164383562,2027-01-01,2027-01-30,30,28072b428b6872d3,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00892,Volatile,Continuous,SES,0.1828736211837448,43.190646699619776,55.15661491379246,0.1809057543881145,-0.0535822411279963,3,730,162494.0,222.5945205479452,50.02243636639904,0.0,2027-01-01,2027-01-30,30,cbde34d94274acf9,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00893,Stable,Continuous,HoltWinters7,0.0852450120713837,12.12725559618466,14.280351122006325,0.0846592565978593,0.000501529020667,3,730,105324.0,144.27945205479452,17.872778259609692,0.0,2027-01-01,2027-01-30,30,2940514d3743a967,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00894,Stable,Continuous,Naive,0.0591955960004493,0.2444444444444444,0.477225750246119,0.0622222222222222,-0.0087630603302999,3,730,3119.0,4.272602739726027,0.6956183212268799,0.0,2027-01-01,2027-01-30,30,ceac2b41e69e49c4,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00895,Intermittent,Intermittent,RollingMean28,1.4209740680405358,15.589682539682542,17.131686387993422,0.6878021574754957,0.0379054763653143,3,730,9598.0,13.147945205479452,18.481074066533207,0.6589041095890411,2027-01-01,2027-01-30,30,66c6dd6de6dcfb78,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00896,Stable,Continuous,SES,0.1515594718834486,0.8281344542678627,1.1127548469276454,0.13566115597248,-0.0953455547508533,3,730,3643.0,4.99041095890411,0.880308024337155,0.0,2027-01-01,2027-01-30,30,16edf14a434d73ee,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00897,Volatile,Continuous,Naive,0.1875804956442967,2.355555555555556,3.119740435416524,0.1948416285840221,0.0141708482461804,3,730,10011.0,13.713698630136989,3.634003980408903,0.0,2027-01-01,2027-01-30,30,93651666d4a318c8,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00898,Trending,Continuous,HoltWinters7,0.1031212714409083,36.78520841841979,45.87468655103444,0.1028267593780955,-0.0135328522013149,3,730,224280.0,307.2328767123288,57.14230798702083,0.0,2027-01-01,2027-01-30,30,588b00d151ad3388,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00899,Seasonal,Continuous,HoltWinters7,0.1393820638094637,2.6810938487035094,3.256230571377434,0.1400841388048796,-0.0275091771076663,3,730,14367.0,19.68082191780822,4.669697943611231,0.0,2027-01-01,2027-01-30,30,78724d4e329c2e5e,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00900,Trending,Continuous,HoltWinters7,0.1406558115107132,4.642801073997704,6.091720167092967,0.1317702816315165,-0.0444208567155377,3,730,20636.0,28.26849315068493,5.483404985643368,0.0,2027-01-01,2027-01-30,30,9e23da2c6afb24b7,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00901,Stable,Continuous,HoltWinters7,0.1525231699123149,2.5840114609306557,3.0367865048248155,0.1587716315271454,-0.0166519444716759,3,730,11277.0,15.447945205479453,2.648736510088178,0.0,2027-01-01,2027-01-30,30,7480393636e7b334,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00902,Stable,Continuous,SES,0.1535540568430701,2.071262833887775,2.4545619447331632,0.153094634164213,-0.0336778717166079,3,730,9043.0,12.387671232876713,2.190291911411812,0.0,2027-01-01,2027-01-30,30,9e83129c5af86f83,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00903,Volatile,Continuous,SES,0.2519089426644555,1.2158697133180956,1.632431101843712,0.2554418638221201,-0.0245331195543069,3,730,3698.0,5.065753424657534,1.3409473114942358,0.0,2027-01-01,2027-01-30,30,296273cfe8eab55e,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00904,Trending,Continuous,HoltWinters7,0.0682306232557094,24.19496734678251,30.15768775423477,0.0670286996112496,-0.0459658045599088,3,730,239495.0,328.0753424657534,54.97265633007073,0.0,2027-01-01,2027-01-30,30,1262d45f86ed8ddb,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00905,Stable,Continuous,HoltWinters7,0.0711583917609011,1.6316738722610502,1.989219977998223,0.0705965309249323,-0.0361246485153196,3,730,17780.0,24.356164383561644,3.617780595039772,0.0,2027-01-01,2027-01-30,30,5066c6e3557ce26f,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00906,Trending,Continuous,HoltWinters7,0.095378023059419,7.446363607811218,9.725445498469329,0.0893891568795379,-0.0575747031557428,3,730,48306.0,66.17260273972603,12.61926652354687,0.0,2027-01-01,2027-01-30,30,e79008c971af3927,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00907,Stable,Continuous,HoltWinters7,0.0769891091804362,10.72241315260969,13.137283324586342,0.075204504333651,-0.0191725939561486,3,730,100286.0,137.37808219178083,17.150733718965476,0.0,2027-01-01,2027-01-30,30,3ef813f524bd1369,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00908,Volatile,Continuous,SES,0.1906567506461959,2.8808637284208154,3.573008126893205,0.2044976151135135,0.0126319850642218,3,730,11698.0,16.024657534246575,4.1378105587381455,0.0,2027-01-01,2027-01-30,30,6b9257725aae3691,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00909,Stable,Continuous,HoltWinters7,0.0613087843771743,1.140715336551973,1.5659382079392976,0.0620493801634416,0.0007651018355684,3,730,14408.0,19.736986301369864,2.928854926333892,0.0,2027-01-01,2027-01-30,30,93e1fd0035e24f54,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00910,Volatile,Continuous,RollingMean28,0.1589217106980961,4.525396825396825,6.3167577363696,0.1522930613571249,-0.042211806628649,3,730,21393.0,29.305479452054797,7.419146076726598,0.0,2027-01-01,2027-01-30,30,3a11d9408a5df2a5,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00911,Seasonal,Continuous,HoltWinters7,0.0725568685296061,12.4530007620141,15.116969278116777,0.0723681701235795,-0.048486257627194,3,730,139471.0,191.05616438356165,37.82554527734526,0.0,2027-01-01,2027-01-30,30,5b1b1c303056f5e9,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00912,Seasonal,Continuous,SeasonalNaive7,0.0884661691162111,1.3555555555555554,1.7346977696481825,0.0868742829810941,-0.0635800663430399,3,730,12739.0,17.45068493150685,3.942091918444142,0.0,2027-01-01,2027-01-30,30,303e435d53063da8,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00913,Stable,Continuous,HoltWinters7,0.0443344197886262,1.4256362853721496,1.7689600930438474,0.0444150672162947,-0.0078645643440846,3,730,25286.0,34.63835616438356,3.853013718535476,0.0,2027-01-01,2027-01-30,30,b762aa2282747b0f,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00914,Seasonal,Continuous,SeasonalNaive7,0.1026005688744412,0.3555555555555555,0.6128195593810751,0.095,-0.0456950652399656,3,730,2843.0,3.8945205479452056,0.921380012717386,0.0,2027-01-01,2027-01-30,30,915d1e920ff7e666,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00915,Stable,Continuous,HoltWinters7,0.0467305136539938,3.1875642823177874,4.079413178876012,0.0460741505598745,-0.006846339306647,3,730,53532.0,73.33150684931506,8.203496807228497,0.0,2027-01-01,2027-01-30,30,4c92c8757bd8d738,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00916,Volatile,Continuous,Naive,0.1766200233216725,0.5,0.752275967905785,0.1722222222222222,-0.0790854572713643,3,730,2232.0,3.0575342465753423,0.7640621008054853,0.0,2027-01-01,2027-01-30,30,37e35d5d68f63c84,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00917,Volatile,Continuous,SES,0.1714398053486512,3.567770622429532,4.746783365128699,0.1733081428277428,-0.0362001460054308,3,730,16712.0,22.893150684931506,5.671586553833024,0.0,2027-01-01,2027-01-30,30,a5b37653efd31bbf,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00918,Stable,Continuous,HoltWinters7,0.0762324983376739,14.820979392241895,18.59067383456148,0.0747919814134242,-0.0189992179919906,3,730,138896.0,190.2684931506849,24.021348967763892,0.0,2027-01-01,2027-01-30,30,0442e3c02f8fbbc8,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00919,Stable,Continuous,HoltWinters7,0.0449772740010028,4.02191324786524,4.814637532919879,0.0450566256928824,-0.0112496013845634,3,730,69628.0,95.38082191780822,10.428417668617032,0.0,2027-01-01,2027-01-30,30,d2324c5c54284572,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00920,Trending,Continuous,HoltWinters7,0.1392094030786624,5.080146646758936,6.68720653288601,0.1254132564897647,-0.0649609824063634,3,730,21735.0,29.773972602739725,5.966723621983959,0.0,2027-01-01,2027-01-30,30,80f481ed09ca14ab,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00921,Stable,Continuous,HoltWinters7,0.0734894434124639,3.6447578620264234,4.514192741124766,0.071570945722652,-0.0326600477085309,3,730,35688.0,48.88767123287671,6.176950499841956,0.0,2027-01-01,2027-01-30,30,a79e756151db666a,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00922,Stable,Continuous,HoltWinters7,0.0456452423799544,4.493213103095509,6.234325198023963,0.0447467249319561,-0.0227995979283845,3,730,76923.0,105.37397260273973,11.929888085754088,0.0,2027-01-01,2027-01-30,30,0a74373e402baa2a,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00923,Stable,Continuous,HoltWinters7,0.0736037123356378,5.420959131269687,6.670610368168393,0.0707776963168198,-0.0281373900612602,3,730,52814.0,72.34794520547945,8.854843901405346,0.0,2027-01-01,2027-01-30,30,8847b16ef9417ef7,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00924,Trending,Continuous,HoltWinters7,0.0643642574372903,18.683955202527013,23.90441393909312,0.0634779833348036,-0.0208671782858954,3,730,190905.0,261.513698630137,44.83462009586873,0.0,2027-01-01,2027-01-30,30,aedcc055907fe8c3,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00925,Stable,Continuous,SeasonalNaive7,0.0629107778476003,0.5555555555555556,0.8417971281069837,0.0600789642456309,-0.0447634466454498,3,730,6811.0,9.330136986301367,1.3625588099973769,0.0,2027-01-01,2027-01-30,30,ed687d4c99e461d2,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00926,Volatile,Continuous,SES,0.2247418322396334,3.4746289012470832,4.458536066914345,0.2161820921641389,-0.120035337123275,3,730,11113.0,15.223287671232876,3.970502366101397,0.0,2027-01-01,2027-01-30,30,0c57179b9223c7e9,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00927,Volatile,Continuous,SES,0.1923390412904464,2.496555238831632,3.2730578014412512,0.1929528239689553,-0.0222190757019241,3,730,9968.0,13.654794520547943,3.428879251400265,0.0,2027-01-01,2027-01-30,30,a846271de149ace0,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00928,Trending,Continuous,HoltWinters7,0.0938320647116272,36.70956656945517,43.67749598252711,0.0913743491613975,-0.0411445973474402,3,730,263939.0,361.5602739726027,59.06909125560483,0.0,2027-01-01,2027-01-30,30,da3c88dd259c72e3,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00929,Trending,Continuous,HoltWinters7,0.0837251563914728,4.039202132120131,4.943276060150499,0.081783959508232,-0.039666206821938,3,730,32252.0,44.18082191780822,7.518986621703193,0.0,2027-01-01,2027-01-30,30,2ffbc8379b7e0fc1,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00930,Volatile,Continuous,Naive,0.1827330938442049,1.011111111111111,1.357620599984804,0.2007407407407407,0.0225766892433559,3,730,4324.0,5.923287671232877,1.5448059393926383,0.0,2027-01-01,2027-01-30,30,d840c6c52b2eb15a,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00931,Seasonal,Continuous,SeasonalNaive7,0.1533471359558316,0.5333333333333333,0.864629331567265,0.1464814814814814,-0.0936076604554865,3,730,2562.0,3.5095890410958903,0.8301857236078002,0.0,2027-01-01,2027-01-30,30,c5104a599577d29c,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
P00932,Volatile,Continuous,Naive,0.1875314621228392,38.34444444444444,46.63523013302515,0.1885449401497179,-0.053098368299811,3,730,135075.0,185.03424657534248,45.13336652009309,0.0,2027-01-01,2027-01-30,30,4ee36243187b816c,champion,statistical_time_series,ee9337aec15801078ae846c220deae798260be99c1911177cfa255de07f2ac31,569c930a5d6404786c64525966c64495b6d0742f44d037db4a1f2dc5c1501efd,90b7082afc2bf855f143a39394b21680803305adba5dd3a2f15c89aa57e52e9b,2026-08-28T10:56:47.623739+00:00,drift_or_scheduled
