product_id,forecast_30d,average_forecast_daily,forecast_min,forecast_max,uncertainty_lower_30d,uncertainty_upper_30d,demand_class,behavioral_class,selected_model,validation_wape,validation_mae,validation_rmse,validation_bias,average_daily_demand,demand_std,zero_demand_rate,forecast_growth_vs_history,forecast_uncertainty,forecast_confidence
P00888,332.84377631211623,11.094792543737208,11.094792543737208,11.094792543737208,174.90456708831204,490.78298553592043,Volatile,Continuous,SES,0.24171937776251717,2.6159854999931604,3.5233945848015473,-0.09885845356251072,10.576712328767123,2.7982465873777054,0.0,0.0489831054174541,315.8784184476084,Medium
P00889,193.7671708995032,6.458905696650107,5.68665136126794,7.013373231547459,129.36881514216418,258.16552665684225,Stable,Continuous,HoltWinters7,0.1562857072222772,1.1019582088214361,1.3096684747424232,-0.0354702309998386,6.4,1.1636940377277323,0.0,0.009204015101579088,128.79671151467807,Medium
P00890,258.9735409344018,8.63245136448006,8.63245136448006,8.63245136448006,112.83985076567832,405.1072311031253,Volatile,Continuous,SES,0.22938893695226772,2.449695076188793,3.230340373171123,-0.05638991281185753,10.164383561643836,2.6095408918278573,0.0,-0.1507157013382152,292.267380337447,Medium
P00891,1668.0,55.6,0.0,210.0,78.07323010627579,7630.2253871014655,Intermittent,Intermittent,SeasonalNaive7,1.1578281685703937,80.67777777777778,125.75631171595761,0.3290590363487637,76.01643835616439,103.31073563302442,0.6438356164383562,-0.26857925466733945,7552.152156995189,Very Low
P00892,7230.270303227021,241.00901010756738,241.00901010756738,241.00901010756738,4417.03630618478,10043.504300269262,Volatile,Continuous,SES,0.1828736211837448,43.190646699619776,55.15661491379246,-0.05358224112799639,222.5945205479452,50.02243636639904,0.0,0.08272660761950723,5626.467994084482,Medium
P00893,4343.27786326902,144.775928775634,126.66414983094197,155.91688416505247,3407.7497898113797,5278.80593672666,Stable,Continuous,HoltWinters7,0.0852450120713837,12.12725559618466,14.280351122006323,0.000501529020667074,144.27945205479452,17.872778259609692,0.0,0.0034410771164483656,1871.05614691528,High
P00894,120.0,4.0,4.0,4.0,82.80409544062348,157.19590455937652,Stable,Continuous,Naive,0.05919559600044939,0.24444444444444444,0.477225750246119,-0.008763060330299966,4.272602739726027,0.6956183212268799,0.0,-0.06380250080153893,74.39180911875303,High
P00895,386.7857142857143,12.892857142857142,12.892857142857142,12.892857142857142,0.0,1452.7063899531877,Intermittent,Intermittent,RollingMean28,1.4209740680405358,15.589682539682542,17.131686387993422,0.03790547636531433,13.147945205479452,18.481074066533207,0.6589041095890411,-0.01940136337927545,1452.7063899531877,Very Low
P00896,140.97557254145318,4.699185751381773,4.699185751381773,4.699185751381773,91.65516237535391,190.29598270755247,Stable,Continuous,SES,0.15155947188344862,0.8281344542678627,1.1127548469276454,-0.09534555475085336,4.99041095890411,0.880308024337155,0.0,-0.058356958960007144,98.64082033219856,Medium
P00897,300.0,10.0,10.0,10.0,96.75358755372355,503.2464124462764,Volatile,Continuous,Naive,0.1875804956442967,2.3555555555555556,3.119740435416524,0.014170848246180446,13.713698630136987,3.634003980408903,0.0,-0.2708021176705624,406.49282489255285,Medium
P00898,11111.900871707034,370.3966957235678,313.6883477598002,402.17140009027463,8594.67379872543,13629.127944688638,Trending,Continuous,HoltWinters7,0.10312127144090837,36.78520841841979,45.87468655103444,-0.013532852201314914,307.2328767123288,57.14230798702083,0.0,0.20558938772161794,5034.454145963209,High
P00899,527.032040672634,17.5677346890878,13.358605565041868,20.14304443325286,303.64972803198737,750.4143533132807,Seasonal,Continuous,HoltWinters7,0.1393820638094637,2.6810938487035094,3.256230571377434,-0.027509177107666396,19.68082191780822,4.669697943611231,0.0,-0.10736783440982156,446.7646252812933,High
P00900,868.0367530077019,28.934558433590063,24.055321653190394,31.88864598703104,578.7817252048262,1157.2917808105776,Trending,Continuous,HoltWinters7,0.1406558115107132,4.6428010739977035,6.091720167092967,-0.04442085671553775,28.268493150684932,5.483404985643368,0.0,0.023562107798059007,578.5100556057514,High
P00901,463.7039585863039,15.456798619543463,13.530570524066011,16.628588870630203,317.91641312627354,609.4915040463343,Stable,Continuous,HoltWinters7,0.1525231699123149,2.5840114609306553,3.0367865048248155,-0.01665194447167592,15.447945205479453,2.648736510088178,0.0,0.0005731127309325235,291.57509092006075,Medium
P00902,367.1990392603271,12.239967975344236,12.239967975344236,12.239967975344236,246.34087065893883,488.0572078617153,Stable,Continuous,SES,0.1535540568430701,2.071262833887775,2.4545619447331632,-0.03367787171660791,12.387671232876713,2.190291911411812,0.0,-0.011923407939700148,241.7163372027765,Medium
P00903,123.70521174391595,4.1235070581305315,4.1235070581305315,4.1235070581305315,48.58432512035237,198.82609836747952,Volatile,Continuous,SES,0.2519089426644555,1.2158697133180956,1.6324311018437119,-0.024533119554306964,5.065753424657534,1.3409473114942358,0.0,-0.18600320377628765,150.24177324712716,Medium
P00904,11626.151664583213,387.5383888194404,327.7125812553523,419.1625236971788,9175.562974354483,14076.74035481194,Trending,Continuous,HoltWinters7,0.06823062325570943,24.19496734678251,30.157687754234775,-0.04596580455990885,328.0753424657534,54.97265633007073,0.0,0.18124814229187036,4901.177380457457,High
P00905,725.8745730178555,24.195819100595184,21.024647147560128,26.245570458580215,537.222167338984,914.5269786967268,Stable,Continuous,HoltWinters7,0.0711583917609011,1.6316738722610502,1.989219977998223,-0.03612464851531962,24.356164383561644,3.6177805950397723,0.0,-0.006583355262402502,377.3048113577428,High
P00906,2585.22679726044,86.174226575348,74.93437079667399,92.91583023816528,2038.9421920906686,3131.5114024302115,Trending,Continuous,HoltWinters7,0.09537802305941907,7.446363607811218,9.725445498469329,-0.05757470315574287,66.17260273972603,12.61926652354687,0.0,0.3022644267793657,1092.569210339543,High
P00907,4206.538035093517,140.21793450311722,122.7042805989385,150.04897145465026,3305.2095857547356,5107.8664844322975,Stable,Continuous,HoltWinters7,0.0769891091804362,10.72241315260969,13.137283324586342,-0.019172593956148617,137.37808219178083,17.150733718965476,0.0,0.02067180052325912,1802.656898677562,High
P00908,423.0338389907432,14.101127966358108,14.101127966358106,14.101127966358106,189.07964274866188,656.9880352328246,Volatile,Continuous,SES,0.1906567506461959,2.8808637284208154,3.5730081268932046,0.012631985064221871,16.024657534246575,4.1378105587381455,0.0,-0.12003561160528131,467.90839248416273,Medium
P00909,544.7799758277602,18.159332527592007,15.528232999894716,19.829792518637706,392.1844590028879,697.3754926526325,Stable,Continuous,HoltWinters7,0.06130878437717437,1.140715336551973,1.5659382079392976,0.0007651018355684178,19.736986301369864,2.928854926333892,0.0,-0.0799338738796388,305.1910336497446,High
P00910,911.7857142857142,30.392857142857142,30.392857142857142,30.392857142857142,493.78266294626786,1329.7887656251607,Volatile,Continuous,RollingMean28,0.1589217106980961,4.525396825396825,6.3167577363696,-0.04221180662864909,29.305479452054794,7.419146076726598,0.0,0.03710492751300487,836.0061026788928,Medium
P00911,6005.267582556222,200.17558608520739,149.28763499062404,230.06345639741735,4359.910677185,7650.624487927444,Seasonal,Continuous,HoltWinters7,0.07255686852960615,12.453000762014101,15.116969278116777,-0.04848625762719402,191.05616438356165,37.82554527734526,0.0,0.04773162766597627,3290.7138107424435,High
P00912,494.0,16.466666666666665,12.0,19.0,313.4543805504766,674.5456194495233,Seasonal,Continuous,SeasonalNaive7,0.08846616911621114,1.3555555555555554,1.7346977696481825,-0.0635800663430399,17.45068493150685,3.942091918444142,0.0,-0.056388518198707493,361.0912388990467,High
P00913,1013.1020403495671,33.770068011652235,29.464976537772127,36.56614890295491,830.4064770987858,1195.7976036003486,Stable,Continuous,HoltWinters7,0.04433441978862626,1.4256362853721496,1.7689600930438474,-0.007864564344084632,34.63835616438356,3.8530137185354763,0.0,-0.025067244779477416,365.3911265015628,High
P00914,125.0,4.166666666666667,3.0,5.0,81.30778449224393,168.6922155077561,Seasonal,Continuous,SeasonalNaive7,0.10260056887444129,0.35555555555555557,0.6128195593810751,-0.045695065239965686,3.8945205479452056,0.9213800127173859,0.0,0.06987923554930231,87.38443101551216,High
P00915,2175.1878686390314,72.50626228796771,63.213794173243166,78.30250289663084,1790.046291524385,2560.329445753678,Stable,Continuous,HoltWinters7,0.04673051365399384,3.1875642823177874,4.0794131788760115,-0.006846339306647079,73.33150684931506,8.203496807228497,0.0,-0.011253615216759383,770.2831542292931,High
P00916,90.0,3.0,3.0,3.0,46.890809487461276,133.10919051253873,Volatile,Continuous,Naive,0.1766200233216725,0.5,0.752275967905785,-0.07908545727136432,3.0575342465753423,0.7640621008054853,0.0,-0.018817204301075252,86.21838102507746,Medium
P00917,629.3459800227179,20.978199334090597,20.978199334090597,20.978199334090597,320.8718630327476,937.8200970126882,Volatile,Continuous,SES,0.1714398053486512,3.567770622429532,4.746783365128699,-0.036200146005430804,22.893150684931506,5.671586553833024,0.0,-0.08364734837924026,616.9482339799406,Medium
P00918,5587.126165245461,186.23753884151537,162.3483423782503,201.16205279578372,4322.789336667321,6851.462993823601,Stable,Continuous,HoltWinters7,0.07623249833767398,14.820979392241895,18.590673834561482,-0.018999217991990624,190.26849315068492,24.021348967763895,0.0,-0.021185611145704497,2528.6736571562806,High
P00919,2825.4724262293535,94.18241420764511,81.75483404390351,102.0632331930108,2345.50405778512,3305.440794673587,Stable,Continuous,HoltWinters7,0.044977274001002855,4.02191324786524,4.814637532919879,-0.011249601384563481,95.38082191780822,10.428417668617032,0.0,-0.012564451491053452,959.9367368884668,High
P00920,982.2183483962932,32.74061161320977,27.708830709873023,36.09546034420059,663.6859477639764,1300.75074902861,Trending,Continuous,HoltWinters7,0.13920940307866245,5.080146646758936,6.68720653288601,-0.06496098240636344,29.773972602739725,5.966723621983959,0.0,0.09963866931875476,637.0648012646336,High
P00921,1412.7441333076201,47.091471110254005,41.03883650249709,51.05459084171406,1089.2674539366762,1736.220812678564,Stable,Continuous,HoltWinters7,0.07348944341246395,3.6447578620264225,4.514192741124766,-0.032660047708530905,48.88767123287671,6.176950499841956,0.0,-0.03674137215631523,646.9533587418878,High
P00922,3097.1083644100718,103.23694548033572,90.47011188963103,111.89780186974498,2530.893380092575,3663.323348727568,Stable,Continuous,HoltWinters7,0.04564524237995445,4.493213103095509,6.234325198023963,-0.02279959792838458,105.37397260273973,11.929888085754088,0.0,-0.02028040767202166,1132.4299686349927,High
P00923,2234.8425515606714,74.49475171868905,65.89278056891186,79.60087322444333,1772.570645785064,2697.114457336278,Stable,Continuous,HoltWinters7,0.07360371233563784,5.4209591312696865,6.670610368168393,-0.028137390061260245,72.34794520547945,8.854843901405346,0.0,0.029673358477733336,924.543811551214,High
P00924,9764.937454580966,325.49791515269885,274.6371407262156,353.77287661807975,7965.7264810195675,11564.148428142365,Trending,Continuous,HoltWinters7,0.06436425743729034,18.683955202527013,23.90441393909312,-0.02086717828589545,261.513698630137,44.83462009586873,0.0,0.24466869941316438,3598.421947122798,High
P00925,274.0,9.133333333333333,8.0,10.0,204.17841397285966,343.82158602714037,Stable,Continuous,SeasonalNaive7,0.06291077784760031,0.5555555555555556,0.8417971281069837,-0.04476344664544982,9.330136986301369,1.3625588099973767,0.0,-0.02109332941809816,139.6431720542807,High
P00926,377.70908848032644,12.590302949344215,12.590302949344215,12.590302949344215,162.06767633614575,593.3505006245072,Volatile,Continuous,SES,0.2247418322396334,3.4746289012470832,4.458536066914345,-0.12003533712327502,15.223287671232876,3.970502366101397,0.0,-0.17295769342020362,431.28282428836144,Medium
P00927,361.40917234427167,12.046972411475723,12.046972411475723,12.046972411475723,175.20960806566237,547.608736622881,Volatile,Continuous,SES,0.1923390412904464,2.496555238831632,3.2730578014412512,-0.02221907570192412,13.654794520547945,3.428879251400265,0.0,-0.1177478069444946,372.39912855721866,Medium
P00928,12811.610409772244,427.0536803257415,365.4514415151292,462.364871610689,10197.981324279517,15425.23949526497,Trending,Continuous,HoltWinters7,0.09383206471162726,36.70956656945517,43.67749598252711,-0.041144597347440255,361.5602739726027,59.06909125560483,0.0,0.18114104636977224,5227.258170985453,High
P00929,1605.1217384133615,53.50405794711205,45.74507464600376,58.6303504430945,1259.8890903898748,1950.354386436848,Trending,Continuous,HoltWinters7,0.08372515639147286,4.039202132120131,4.943276060150499,-0.03966620682193805,44.18082191780822,7.518986621703193,0.0,0.21102450394988836,690.4652960469732,High
P00930,150.0,5.0,5.0,5.0,63.6600600004227,236.3399399995773,Volatile,Continuous,Naive,0.18273309384420497,1.011111111111111,1.3576205999848039,0.022576689243355912,5.923287671232877,1.5448059393926385,0.0,-0.1558741905642923,172.6798799991546,Medium
P00931,107.0,3.566666666666667,3.0,4.0,65.96264952744255,148.03735047255745,Seasonal,Continuous,SeasonalNaive7,0.1533471359558316,0.5333333333333333,0.864629331567265,-0.09360766045548653,3.5095890410958903,0.8301857236078002,0.0,0.016263335935467138,82.0747009451149,Medium
P00932,5940.0,198.0,198.0,198.0,3426.785145078002,8453.214854921996,Volatile,Continuous,Naive,0.18753146212283925,38.34444444444444,46.63523013302515,-0.05309836829981109,185.03424657534248,45.13336652009309,0.0,0.07007218212104371,5026.429709843995,Medium
P00933,708.4691991345559,23.61563997115186,20.623651891114207,25.579879154274927,550.6630197391773,866.2753785299345,Stable,Continuous,HoltWinters7,0.07824275831217013,1.8989707324761713,2.374648133006359,-0.029884005837216374,24.065753424657533,3.0154708167029955,0.0,-0.018703484805278947,315.6123587907572,High
P00934,7993.28403997384,266.44280133246133,204.46884893265465,305.4480017094857,5692.957341668551,10293.610738279129,Seasonal,Continuous,HoltWinters7,0.05768006845191017,13.466163322678687,17.013375364873784,-0.029636723711946866,264.47123287671235,51.376470249744905,0.0,0.007454755794434664,4600.653396610578,High
P00935,471.0,15.7,13.0,17.0,313.01420932625285,628.9857906737471,Stable,Continuous,SeasonalNaive7,0.13846042817899865,2.6222222222222222,3.928861279839234,-0.09292231130435456,16.676712328767124,2.871673326635452,0.0,-0.05856743880400861,315.9715813474943,High
P00936,523.9278727772838,17.46426242590946,13.024812300874103,20.134399368190135,349.2660469000476,698.5896986545201,Seasonal,Continuous,HoltWinters7,0.08755449670994524,1.2944274013779236,1.6270111365727546,-0.05754790161040987,17.08082191780822,3.868594578769202,0.0,0.022448598196640246,349.3236517544725,High
P00937,663.392045265431,22.113068175514364,18.830510567107332,24.29707331971493,444.7095230901857,882.0745674406762,Trending,Continuous,HoltWinters7,0.1600935157285951,3.7709116113027594,4.654902489672229,-0.07786066869275098,20.356164383561644,4.01427447168022,0.0,0.08630819435568537,437.3650443504905,Medium
P00938,1904.0293212531699,63.46764404177233,63.46764404177233,63.46764404177233,1125.3647764762036,2682.693866030136,Volatile,Continuous,SES,0.17569109722582785,11.291142011072287,14.194788141828328,-0.07821115988923165,59.59452054794521,13.961242554499151,0.0,0.06499126863032822,1557.3290895539326,Medium
P00939,210.0,7.0,7.0,7.0,137.77485452693637,282.22514547306366,Stable,Continuous,Naive,0.1429709215734686,1.222222222222222,1.6165800711053118,0.06854522912568263,7.676712328767123,1.311395715913433,0.0,-0.08815132048536756,144.4502909461273,High
P00940,3499.140843265771,116.63802810885903,87.53804095551178,133.30135681062092,2519.3682253605843,4478.913461170958,Seasonal,Continuous,HoltWinters7,0.06863762758625515,7.100629249719051,8.482618398341968,-0.03797200844846636,114.28904109589041,22.10282779048322,0.0,0.020553038072983476,1959.5452358103735,High
P00941,535.7142857142858,17.857142857142858,17.857142857142858,17.857142857142858,286.70760969090344,784.7209617376681,Volatile,Continuous,RollingMean28,0.17902429465211758,3.0063492063492063,3.790553792929982,-0.03442939518272178,18.575342465753426,4.578586193209303,0.0,-0.03866413822166037,498.0133520467646,Medium
P00942,2378.0,79.26666666666667,69.0,86.0,1955.4944717496878,2800.505528250312,Stable,Continuous,SeasonalNaive7,0.0402266532659693,3.011111111111111,3.778000415653483,-0.013192093743333041,79.8986301369863,8.929728606771077,0.0,-0.00790956577398294,845.0110565006244,High
P00943,1516.0,50.53333333333333,0.0,97.0,153.38343653437755,3922.5414086640562,Intermittent,Intermittent,SeasonalNaive7,1.240368172256951,30.2,50.19278074022129,-0.3421796625304365,30.364383561643837,41.82157334700518,0.6493150684931507,0.6642305031730276,3769.1579721296785,Very Low
P00944,11847.539091235336,394.9179697078445,336.2259763871434,433.1800234106644,9121.08317221232,14573.99501025835,Trending,Continuous,HoltWinters7,0.109273830873043,41.08825993414326,52.98521565058278,-0.087023110440342,314.2931506849315,61.11788139549308,0.0,0.25652744530769844,5452.9118380460295,High
P00945,90.0,3.0,3.0,3.0,47.290806830210734,132.70919316978927,Volatile,Continuous,Naive,0.20726048121963284,0.5555555555555556,0.7791563233512077,-0.10792528585144452,2.658904109589041,0.7644960534614437,0.0,0.1282843894899537,85.41838633957855,Medium
P00946,622.3561710790401,20.74520570263467,20.74520570263467,20.74520570263467,287.40011266491183,957.3122294931684,Volatile,Continuous,SES,0.2157666217149686,4.782636897097747,6.162638249747133,-0.10099577363119668,23.667123287671235,6.274702727578764,0.0,-0.12345892441261164,669.9121168282566,Medium
P00947,697.8631174561731,23.26210391520577,17.08496221278037,27.16900041454449,421.26276600089943,974.4634689114469,Seasonal,Continuous,HoltWinters7,0.14406786734919155,3.4922581989287997,4.2892201480962155,-0.05518327749914569,24.19178082191781,5.681914934082542,0.0,-0.03842945310870827,553.2007029105474,High
P00948,2455.767721245761,81.85892404152537,71.55464673290916,88.3231432676229,1895.0272084628446,3016.5082340286776,Stable,Continuous,HoltWinters7,0.08180358289117468,6.907030312817526,8.195797635694797,-0.016305347897547225,84.18904109589042,10.61160636997977,0.0,-0.0276772014983645,1121.481025565833,High
P00949,1252.2782396147622,41.74260798715874,36.519412584142714,44.860467227337764,970.5805231382902,1533.9759560912344,Stable,Continuous,HoltWinters7,0.0753210576617205,3.314602229257499,4.073478725733495,-0.039452143755464304,43.97260273972603,5.419754049511299,0.0,-0.05071327630448974,563.3954329529441,High
P00950,2798.0279439067444,93.26759813022481,79.87040220219616,101.02643677152251,2236.904979605794,3359.1509082076955,Trending,Continuous,HoltWinters7,0.08139086931816586,6.628440095038433,8.250435426414938,-0.06177238054216574,74.96164383561644,12.752628284330068,0.0,0.24420428045510234,1122.2459286019016,High
P00951,6467.459386317842,215.58197954392804,187.6445401343874,232.87951244345726,5327.722235763241,7607.196536872443,Stable,Continuous,HoltWinters7,0.04511057870235901,9.311847027530513,11.275030164416487,-0.017578640021231846,218.70958904109588,24.294332375366135,0.0,-0.014300285190422812,2279.4743011092023,High
P00952,10220.261898221106,340.6753966073702,297.7406070316969,366.3494235629252,8540.468089411732,11900.05570703048,Stable,Continuous,HoltWinters7,0.045541312076259895,14.399729701697643,17.734059262863777,-0.01032973178134105,336.2082191780822,36.06377430505724,0.0,0.013286937006503852,3359.5876176187485,High
P00953,920.5359141013741,30.684530470045804,26.05998989915585,33.59095859762581,628.7418133436033,1212.330014859145,Trending,Continuous,HoltWinters7,0.13059170943836224,4.43226366915796,5.833844144878136,-0.06398516561939509,28.086301369863012,5.489678932208706,0.0,0.09250876667480057,583.5882015155416,High
P00954,9294.321362382369,309.81071207941227,309.81071207941227,309.81071207941227,5501.208065986528,13087.434658778207,Volatile,Continuous,SES,0.20742589847390744,64.22725093107425,82.93709583481363,-0.06524037417583188,276.92328767123286,67.37579340164756,0.0,0.11876005331564543,7586.22659279168,Medium
P00955,681.836342532172,22.727878084405734,17.73678135211769,25.77567165864109,456.371833175262,907.300851889082,Seasonal,Continuous,HoltWinters7,0.0752906845441059,1.4773201422712081,1.92865788101362,-0.03152011723224806,22.17808219178082,4.861151578677202,0.0,0.0247900556896965,450.92901871381997,High
P00956,199.7992408419125,6.659974694730417,6.659974694730417,6.659974694730417,104.20268424383923,295.3957974399858,Volatile,Continuous,SES,0.16982111939490988,1.1055799549044751,1.566659095868955,-0.05669185159856594,6.6808219178082195,1.7071750090289826,0.0,-0.0031204578320269682,191.19311319614658,Medium
P00957,3847.941292200934,128.26470974003115,109.47771414128049,139.84041519918227,3069.036286268585,4626.846298133283,Trending,Continuous,HoltWinters7,0.07185587870593078,8.386303609461557,10.470536538329549,-0.03557698303273695,107.6054794520548,17.389130597546696,0.0,0.19199050450940458,1557.810011864698,High
P00958,659.4184235673036,21.980614118910122,15.578046378899574,26.13686652638433,369.3895934845791,949.4472536500281,Seasonal,Continuous,HoltWinters7,0.13985897854612123,3.468197668112774,4.1632065428718406,-0.046997666530843196,25.363013698630137,6.031786101981651,0.0,-0.1333595297432142,580.057660165449,High
P00959,300.27533564691066,10.009177854897022,10.009177854897022,10.009177854897022,200.08020944628336,400.47046184753793,Trending,Continuous,SES,0.18094548772336774,1.9398385202956552,2.531892849474349,-0.13048251282480175,9.271232876712329,1.8791673908591153,0.0,0.07959512914817157,200.39025240125457,Medium
P00960,722.1428571428572,24.071428571428573,24.071428571428573,24.071428571428573,0.0,2563.3897236916855,Intermittent,Intermittent,RollingMean28,1.5297645874713621,27.497619047619043,31.604011441654464,0.0973329887631722,23.943835616438356,31.814161534712092,0.6342465753424658,0.00532884359190211,2563.3897236916855,Very Low
P00961,758.2619627404972,25.275398758016575,21.218298883158656,27.756806261188093,492.58912596597696,1023.9347995150175,Trending,Continuous,HoltWinters7,0.14818358167294263,4.383841556587094,5.462660096026845,-0.07085222533331768,25.23013698630137,4.899166663873908,0.0,0.0017939566376423688,531.3456735490406,High
P00962,4321.569603164287,144.05232010547624,110.32035566597213,163.32422747905304,3141.3055909798145,5501.833615348761,Seasonal,Continuous,HoltWinters7,0.05988381508506918,7.586338616606838,8.989618999827584,-0.03536719186379603,139.1876712328767,26.58375198764976,0.0,0.03495028567911329,2360.5280243689463,High
P00963,1147.4211234685893,38.24737078228631,32.43563654050898,41.95063565057701,780.2879768142783,1514.5542701229,Trending,Continuous,HoltWinters7,0.1475794225988661,5.988704895414744,7.556994131349481,-0.07399334907785811,33.0986301369863,6.927896197284752,0.0,0.15555751473673562,734.2662933086218,High
P00964,602.3689321055627,20.078964403518757,17.424464052455143,21.805949834586237,442.03598568667496,762.7018785244506,Stable,Continuous,HoltWinters7,0.05958861824028642,1.164287223224964,1.4971235400833185,0.0014660309154718124,20.605479452054794,3.077503237341281,0.0,-0.025552186240613395,320.6658928377757,High
P00965,136.79536902339848,4.559845634113283,4.559845634113283,4.559845634113283,69.55070905480237,204.0400289919946,Volatile,Continuous,SES,0.19993136063689468,0.8600229396770773,1.080603689396531,-0.04468031174006105,4.617808219178082,1.1934713194418027,0.0,-0.012551968880837538,134.48931993719225,Medium
P00966,804.3848856657039,26.812829522190132,19.377497585378777,31.426644188684854,502.1135428012218,1106.656228530186,Seasonal,Continuous,HoltWinters7,0.06965844010006543,1.780811548636864,2.190754944972164,-0.0355730397487939,29.23835616438356,6.543148546726032,0.0,-0.08295701128191546,604.5426857289641,High
P00967,0.0,0.0,0.0,0.0,0.0,4367.597540093431,Intermittent,Intermittent,Naive,1.2056973732889382,71.5,99.47994188758838,-0.22863485016648166,54.95342465753425,75.27156519795695,0.6465753424657534,-1.0,4367.597540093431,Very Low
P00968,322.72502423977767,10.757500807992589,10.757500807992589,10.757500807992589,148.48668915956296,496.9633593199924,Volatile,Continuous,SES,0.1579983515479082,1.6512448723768725,2.0517783715125746,0.018341078981474277,11.583561643835617,3.107449948882422,0.0,-0.0713131989315765,348.4766701604294,Medium
P00969,6032.3438338657015,201.0781277955234,170.7639353209663,218.05547003887608,4831.6755485851045,7233.012119146299,Trending,Continuous,HoltWinters7,0.08138982846392773,14.422990367322422,17.862128785763943,-0.04826027222851226,164.64383561643837,26.551433051058613,0.0,0.22129156577695364,2401.336570561194,High
P00970,1081.3325577406063,36.04441859135354,27.443492111871635,40.96189778530393,772.6834651294477,1389.9816503517648,Seasonal,Continuous,HoltWinters7,0.06920390778599762,2.1635678358944825,2.8178995170445416,-0.03877403535746014,35.37808219178082,7.030567134443591,0.0,0.01883472359978655,617.2981852223171,High
P00971,11736.615956047117,391.22053186823723,331.7452685243608,425.2050189257227,9415.103592006619,14058.128320087613,Trending,Continuous,HoltWinters7,0.0736438288388946,26.41994310698061,33.49588901057741,-0.038052648223405976,327.0780821917808,54.101116390245366,0.0,0.19610745313972688,4643.0247280809945,High
P00972,1265.418901563076,42.18063005210253,36.97214549483787,45.42828119751865,994.340472830167,1536.497330295985,Stable,Continuous,HoltWinters7,0.08625729197089482,3.623272956679152,4.509465748545722,-0.04172970574615028,41.28219178082192,5.1671469965429635,0.0,0.021763337471291777,542.156857465818,High
P00973,0.0,0.0,0.0,0.0,0.0,6408.310600712525,Intermittent,Intermittent,Naive,1.0,86.08888888888889,141.0763335951535,-1.0,81.65205479452055,110.78637497700558,0.6424657534246575,-1.0,6408.310600712525,Very Low
P00974,357.3293848560574,11.910979495201913,11.910979495201913,11.910979495201913,243.68826266182805,470.9705070502867,Stable,Continuous,SES,0.15621737226391974,2.04969332167031,2.516393017907261,-0.08826156439193582,12.156164383561643,2.0675151783533536,0.0,-0.020169593024859545,227.28224438845865,Medium
P00975,591.5789592627374,19.719298642091246,19.719298642091246,19.719298642091246,244.55530677901197,938.6026117464628,Volatile,Continuous,SES,0.2726778819652216,5.802209333349315,7.77846749505198,-0.022428891993438466,22.736986301369864,6.286648531045656,0.0,-0.13272153218902227,694.0473049674508,Medium
P00976,731.4910026101776,24.383033420339252,24.383033420339252,24.383033420339252,399.5557156763572,1063.4262895439979,Volatile,Continuous,SES,0.17970565669698554,4.2341967447249145,5.226039065951729,-0.06145359653720892,24.654794520547945,6.004457445679796,0.0,-0.011022647135923158,663.8705738676407,Medium
P00977,2042.4687773755802,68.082292579186,51.87260525705536,78.70261808860312,1482.443864766525,2602.4936899846357,Seasonal,Continuous,HoltWinters7,0.05826179643244481,3.4803497740702896,4.39886684765242,-0.04325537613783167,65.93972602739726,12.776722873535027,0.0,0.03249280336558469,1120.0498252181108,High
P00978,344.7719444381585,11.492398147938617,8.386625773267191,13.54781047258946,204.890914045213,484.6529748311041,Seasonal,Continuous,HoltWinters7,0.1451993520436585,1.7433601747290741,2.0623902885568897,-0.05029222961029262,12.191780821917808,2.902425711990484,0.0,-0.05736509573087745,279.7620607858911,High
P00979,5411.006231306362,180.3668743768787,154.49408109442896,197.45078584732087,4288.780442689958,6533.232019922765,Trending,Continuous,HoltWinters7,0.07566470223081422,12.198799470450487,15.4633829186946,-0.049483249448219115,150.33013698630137,24.657028396867393,0.0,0.1998051621100725,2244.451577232807,High
P00980,1909.3358546672034,63.64452848890678,55.63974274760458,68.6848519689155,1568.1450735056126,2250.5266358287945,Stable,Continuous,HoltWinters7,0.03907194576499745,2.30800922608633,3.032187260308499,-0.022357622674744355,63.16575342465753,7.105798925900675,0.0,0.007579662052481062,682.3815623231819,High
P00981,736.0714285714286,24.535714285714285,24.535714285714285,24.535714285714285,386.3862862936378,1085.7565708492193,Volatile,Continuous,RollingMean28,0.16956367898114444,3.9507936507936505,4.9610402973841845,-0.03644062579549865,24.97945205479452,6.326365213824267,0.0,-0.017764111402718497,699.3702845555815,Medium
P00982,16906.722440354188,563.5574146784729,473.3796027113883,622.9151298683067,13507.523526069463,20305.92135463891,Trending,Continuous,HoltWinters7,0.08575651701977412,43.4763149779095,52.73213769581406,-0.0481692577578387,457.18630136986303,80.72672884715277,0.0,0.23266469924818645,6798.397828569448,High
P00983,270.0,9.0,9.0,9.0,167.87365783861512,372.12634216138485,Volatile,Continuous,Naive,0.2109978927475856,1.4555555555555557,1.8129009133993268,0.05149665698588946,7.1438356164383565,1.860681638405105,0.0,0.25982742090124633,204.25268432276974,Medium
P00984,341.50973505474957,11.383657835158319,8.570583410915864,13.054314161788161,203.4313770274567,479.5880930820425,Seasonal,Continuous,HoltWinters7,0.1591620678812387,1.904840158517234,2.2771327280614777,-0.09098341113766628,12.226027397260275,2.832717308837238,0.0,-0.06889969527556616,276.1567160545858,Medium
