product_id,forecast_date,horizon_day,forecast_demand,lower_bound,upper_bound,model,demand_class,behavioral_class
P01277,2027-01-01,1,36.0085161707598,24.99491490173963,47.02211743977996,HoltWinters7,Trending,Continuous
P01277,2027-01-02,2,31.068572828460866,20.0549715594407,42.08217409748103,HoltWinters7,Trending,Continuous
P01277,2027-01-03,3,27.84920284326147,16.835601574241302,38.86280411228164,HoltWinters7,Trending,Continuous
P01277,2027-01-04,4,33.859661850871305,22.846060581851138,44.873263119891476,HoltWinters7,Trending,Continuous
P01277,2027-01-05,5,34.56237261067348,23.54877134165331,45.57597387969365,HoltWinters7,Trending,Continuous
P01277,2027-01-06,6,34.277179499297205,23.263578230277037,45.290780768317376,HoltWinters7,Trending,Continuous
P01277,2027-01-07,7,33.691019043068586,22.67741777404842,44.70462031208875,HoltWinters7,Trending,Continuous
P01277,2027-01-08,8,36.0085161707598,24.99491490173963,47.02211743977996,HoltWinters7,Trending,Continuous
P01277,2027-01-09,9,31.068572828460866,20.0549715594407,42.08217409748103,HoltWinters7,Trending,Continuous
P01277,2027-01-10,10,27.84920284326147,16.835601574241302,38.86280411228164,HoltWinters7,Trending,Continuous
P01277,2027-01-11,11,33.859661850871305,22.846060581851138,44.873263119891476,HoltWinters7,Trending,Continuous
P01277,2027-01-12,12,34.56237261067348,23.54877134165331,45.57597387969365,HoltWinters7,Trending,Continuous
P01277,2027-01-13,13,34.277179499297205,23.263578230277037,45.290780768317376,HoltWinters7,Trending,Continuous
P01277,2027-01-14,14,33.691019043068586,22.67741777404842,44.70462031208875,HoltWinters7,Trending,Continuous
P01277,2027-01-15,15,36.0085161707598,24.99491490173963,47.02211743977996,HoltWinters7,Trending,Continuous
P01277,2027-01-16,16,31.068572828460866,20.0549715594407,42.08217409748103,HoltWinters7,Trending,Continuous
P01277,2027-01-17,17,27.84920284326147,16.835601574241302,38.86280411228164,HoltWinters7,Trending,Continuous
P01277,2027-01-18,18,33.859661850871305,22.846060581851138,44.873263119891476,HoltWinters7,Trending,Continuous
P01277,2027-01-19,19,34.56237261067348,23.54877134165331,45.57597387969365,HoltWinters7,Trending,Continuous
P01277,2027-01-20,20,34.277179499297205,23.263578230277037,45.290780768317376,HoltWinters7,Trending,Continuous
P01277,2027-01-21,21,33.691019043068586,22.67741777404842,44.70462031208875,HoltWinters7,Trending,Continuous
P01277,2027-01-22,22,36.0085161707598,24.99491490173963,47.02211743977996,HoltWinters7,Trending,Continuous
P01277,2027-01-23,23,31.068572828460866,20.0549715594407,42.08217409748103,HoltWinters7,Trending,Continuous
P01277,2027-01-24,24,27.84920284326147,16.835601574241302,38.86280411228164,HoltWinters7,Trending,Continuous
P01277,2027-01-25,25,33.859661850871305,22.846060581851138,44.873263119891476,HoltWinters7,Trending,Continuous
P01277,2027-01-26,26,34.56237261067348,23.54877134165331,45.57597387969365,HoltWinters7,Trending,Continuous
P01277,2027-01-27,27,34.277179499297205,23.263578230277037,45.290780768317376,HoltWinters7,Trending,Continuous
P01277,2027-01-28,28,33.691019043068586,22.67741777404842,44.70462031208875,HoltWinters7,Trending,Continuous
P01277,2027-01-29,29,36.0085161707598,24.99491490173963,47.02211743977996,HoltWinters7,Trending,Continuous
P01277,2027-01-30,30,31.068572828460866,20.0549715594407,42.08217409748103,HoltWinters7,Trending,Continuous
P01278,2027-01-01,1,211.177466553922,168.9596344878355,253.39529862000848,HoltWinters7,Stable,Continuous
P01278,2027-01-02,2,185.6186282821889,143.40079621610238,227.8364603482754,HoltWinters7,Stable,Continuous
P01278,2027-01-03,3,171.4904787005049,129.27264663441838,213.7083107665914,HoltWinters7,Stable,Continuous
P01278,2027-01-04,4,198.617230065215,156.3993979991285,240.83506213130153,HoltWinters7,Stable,Continuous
P01278,2027-01-05,5,201.6834455037694,159.46561343768292,243.9012775698559,HoltWinters7,Stable,Continuous
P01278,2027-01-06,6,198.94429160882916,156.72645954274265,241.16212367491568,HoltWinters7,Stable,Continuous
P01278,2027-01-07,7,196.84189290136075,154.62406083527424,239.05972496744727,HoltWinters7,Stable,Continuous
P01278,2027-01-08,8,211.17746655499727,168.95963448891075,253.39529862108378,HoltWinters7,Stable,Continuous
P01278,2027-01-09,9,185.61862828323262,143.40079621714614,227.8364603493191,HoltWinters7,Stable,Continuous
P01278,2027-01-10,10,171.49047870151801,129.2726466354315,213.70831076760453,HoltWinters7,Stable,Continuous
P01278,2027-01-11,11,198.6172300661984,156.3993980001119,240.83506213228492,HoltWinters7,Stable,Continuous
P01278,2027-01-12,12,201.68344550472395,159.46561343863743,243.90127757081046,HoltWinters7,Stable,Continuous
P01278,2027-01-13,13,198.9442916097557,156.7264595436692,241.16212367584222,HoltWinters7,Stable,Continuous
P01278,2027-01-14,14,196.84189290226013,154.6240608361736,239.05972496834664,HoltWinters7,Stable,Continuous
P01278,2027-01-15,15,211.1774665558702,168.9596344897837,253.39529862195673,HoltWinters7,Stable,Continuous
P01278,2027-01-16,16,185.61862828408,143.4007962179935,227.83646035016648,HoltWinters7,Stable,Continuous
P01278,2027-01-17,17,171.4904787023405,129.27264663625402,213.708310768427,HoltWinters7,Stable,Continuous
P01278,2027-01-18,18,198.61723006699677,156.39939800091025,240.83506213308328,HoltWinters7,Stable,Continuous
P01278,2027-01-19,19,201.6834455054989,159.46561343941238,243.9012775715854,HoltWinters7,Stable,Continuous
P01278,2027-01-20,20,198.94429161050792,156.7264595444214,241.16212367659443,HoltWinters7,Stable,Continuous
P01278,2027-01-21,21,196.84189290299025,154.62406083690377,239.05972496907674,HoltWinters7,Stable,Continuous
P01278,2027-01-22,22,211.17746655657893,168.95963449049242,253.39529862266545,HoltWinters7,Stable,Continuous
P01278,2027-01-23,23,185.6186282847679,143.40079621868142,227.8364603508544,HoltWinters7,Stable,Continuous
P01278,2027-01-24,24,171.49047870300825,129.27264663692176,213.70831076909474,HoltWinters7,Stable,Continuous
P01278,2027-01-25,25,198.61723006764493,156.39939800155844,240.8350621337314,HoltWinters7,Stable,Continuous
P01278,2027-01-26,26,201.68344550612804,159.46561344004152,243.90127757221455,HoltWinters7,Stable,Continuous
P01278,2027-01-27,27,198.94429161111862,156.72645954503213,241.1621236772051,HoltWinters7,Stable,Continuous
P01278,2027-01-28,28,196.84189290358304,154.62406083749653,239.05972496966956,HoltWinters7,Stable,Continuous
P01278,2027-01-29,29,211.17746655715433,168.95963449106785,253.39529862324082,HoltWinters7,Stable,Continuous
P01278,2027-01-30,30,185.61862828532642,143.4007962192399,227.83646035141294,HoltWinters7,Stable,Continuous
P01279,2027-01-01,1,38.850323531341886,26.63170679511983,51.068940267563946,HoltWinters7,Trending,Continuous
P01279,2027-01-02,2,32.727861943955276,20.50924520773322,44.946478680177336,HoltWinters7,Trending,Continuous
P01279,2027-01-03,3,29.798278650193378,17.57966191397132,42.016895386415435,HoltWinters7,Trending,Continuous
P01279,2027-01-04,4,36.397442111196554,24.178825374974497,48.616058847418614,HoltWinters7,Trending,Continuous
P01279,2027-01-05,5,37.28527877715977,25.06666204093771,49.50389551338182,HoltWinters7,Trending,Continuous
P01279,2027-01-06,6,36.467395665529565,24.24877892930751,48.686012401751626,HoltWinters7,Trending,Continuous
P01279,2027-01-07,7,35.649908797993675,23.431292061771618,47.868525534215735,HoltWinters7,Trending,Continuous
P01279,2027-01-08,8,38.850323531341886,26.63170679511983,51.068940267563946,HoltWinters7,Trending,Continuous
P01279,2027-01-09,9,32.727861943955276,20.50924520773322,44.946478680177336,HoltWinters7,Trending,Continuous
P01279,2027-01-10,10,29.798278650193378,17.57966191397132,42.016895386415435,HoltWinters7,Trending,Continuous
P01279,2027-01-11,11,36.397442111196554,24.178825374974497,48.616058847418614,HoltWinters7,Trending,Continuous
P01279,2027-01-12,12,37.28527877715977,25.06666204093771,49.50389551338182,HoltWinters7,Trending,Continuous
P01279,2027-01-13,13,36.467395665529565,24.24877892930751,48.686012401751626,HoltWinters7,Trending,Continuous
P01279,2027-01-14,14,35.649908797993675,23.431292061771618,47.868525534215735,HoltWinters7,Trending,Continuous
P01279,2027-01-15,15,38.850323531341886,26.63170679511983,51.068940267563946,HoltWinters7,Trending,Continuous
P01279,2027-01-16,16,32.727861943955276,20.50924520773322,44.946478680177336,HoltWinters7,Trending,Continuous
P01279,2027-01-17,17,29.798278650193378,17.57966191397132,42.016895386415435,HoltWinters7,Trending,Continuous
P01279,2027-01-18,18,36.397442111196554,24.178825374974497,48.616058847418614,HoltWinters7,Trending,Continuous
P01279,2027-01-19,19,37.28527877715977,25.06666204093771,49.50389551338182,HoltWinters7,Trending,Continuous
P01279,2027-01-20,20,36.467395665529565,24.24877892930751,48.686012401751626,HoltWinters7,Trending,Continuous
P01279,2027-01-21,21,35.649908797993675,23.431292061771618,47.868525534215735,HoltWinters7,Trending,Continuous
P01279,2027-01-22,22,38.850323531341886,26.63170679511983,51.068940267563946,HoltWinters7,Trending,Continuous
P01279,2027-01-23,23,32.727861943955276,20.50924520773322,44.946478680177336,HoltWinters7,Trending,Continuous
P01279,2027-01-24,24,29.798278650193378,17.57966191397132,42.016895386415435,HoltWinters7,Trending,Continuous
P01279,2027-01-25,25,36.397442111196554,24.178825374974497,48.616058847418614,HoltWinters7,Trending,Continuous
P01279,2027-01-26,26,37.28527877715977,25.06666204093771,49.50389551338182,HoltWinters7,Trending,Continuous
P01279,2027-01-27,27,36.467395665529565,24.24877892930751,48.686012401751626,HoltWinters7,Trending,Continuous
P01279,2027-01-28,28,35.649908797993675,23.431292061771618,47.868525534215735,HoltWinters7,Trending,Continuous
P01279,2027-01-29,29,38.850323531341886,26.63170679511983,51.068940267563946,HoltWinters7,Trending,Continuous
P01279,2027-01-30,30,32.727861943955276,20.50924520773322,44.946478680177336,HoltWinters7,Trending,Continuous
P01280,2027-01-01,1,76.25791133172095,57.08310862050759,95.43271404293431,HoltWinters7,Seasonal,Continuous
P01280,2027-01-02,2,61.48502101458834,42.31021830337498,80.6598237258017,HoltWinters7,Seasonal,Continuous
P01280,2027-01-03,3,53.0972904776803,33.92248776646694,72.27209318889366,HoltWinters7,Seasonal,Continuous
P01280,2027-01-04,4,69.5913429527041,50.416540241490736,88.76614566391746,HoltWinters7,Seasonal,Continuous
P01280,2027-01-05,5,71.28955242438386,52.1147497131705,90.46435513559722,HoltWinters7,Seasonal,Continuous
P01280,2027-01-06,6,70.80632983083827,51.631527119624906,89.98113254205163,HoltWinters7,Seasonal,Continuous
P01280,2027-01-07,7,67.7815242004067,48.60672148919333,86.95632691162005,HoltWinters7,Seasonal,Continuous
P01280,2027-01-08,8,76.25791133172095,57.08310862050759,95.43271404293431,HoltWinters7,Seasonal,Continuous
P01280,2027-01-09,9,61.48502101458834,42.31021830337498,80.6598237258017,HoltWinters7,Seasonal,Continuous
P01280,2027-01-10,10,53.0972904776803,33.92248776646694,72.27209318889366,HoltWinters7,Seasonal,Continuous
P01280,2027-01-11,11,69.5913429527041,50.416540241490736,88.76614566391746,HoltWinters7,Seasonal,Continuous
P01280,2027-01-12,12,71.28955242438386,52.1147497131705,90.46435513559722,HoltWinters7,Seasonal,Continuous
P01280,2027-01-13,13,70.80632983083827,51.631527119624906,89.98113254205163,HoltWinters7,Seasonal,Continuous
P01280,2027-01-14,14,67.7815242004067,48.60672148919333,86.95632691162005,HoltWinters7,Seasonal,Continuous
P01280,2027-01-15,15,76.25791133172095,57.08310862050759,95.43271404293431,HoltWinters7,Seasonal,Continuous
P01280,2027-01-16,16,61.48502101458834,42.31021830337498,80.6598237258017,HoltWinters7,Seasonal,Continuous
P01280,2027-01-17,17,53.0972904776803,33.92248776646694,72.27209318889366,HoltWinters7,Seasonal,Continuous
P01280,2027-01-18,18,69.5913429527041,50.416540241490736,88.76614566391746,HoltWinters7,Seasonal,Continuous
P01280,2027-01-19,19,71.28955242438386,52.1147497131705,90.46435513559722,HoltWinters7,Seasonal,Continuous
P01280,2027-01-20,20,70.80632983083827,51.631527119624906,89.98113254205163,HoltWinters7,Seasonal,Continuous
P01280,2027-01-21,21,67.7815242004067,48.60672148919333,86.95632691162005,HoltWinters7,Seasonal,Continuous
P01280,2027-01-22,22,76.25791133172095,57.08310862050759,95.43271404293431,HoltWinters7,Seasonal,Continuous
P01280,2027-01-23,23,61.48502101458834,42.31021830337498,80.6598237258017,HoltWinters7,Seasonal,Continuous
P01280,2027-01-24,24,53.0972904776803,33.92248776646694,72.27209318889366,HoltWinters7,Seasonal,Continuous
P01280,2027-01-25,25,69.5913429527041,50.416540241490736,88.76614566391746,HoltWinters7,Seasonal,Continuous
P01280,2027-01-26,26,71.28955242438386,52.1147497131705,90.46435513559722,HoltWinters7,Seasonal,Continuous
P01280,2027-01-27,27,70.80632983083827,51.631527119624906,89.98113254205163,HoltWinters7,Seasonal,Continuous
P01280,2027-01-28,28,67.7815242004067,48.60672148919333,86.95632691162005,HoltWinters7,Seasonal,Continuous
P01280,2027-01-29,29,76.25791133172095,57.08310862050759,95.43271404293431,HoltWinters7,Seasonal,Continuous
P01280,2027-01-30,30,61.48502101458834,42.31021830337498,80.6598237258017,HoltWinters7,Seasonal,Continuous
P01281,2027-01-01,1,129.3666567774883,104.35699823722533,154.37631531775125,HoltWinters7,Trending,Continuous
P01281,2027-01-02,2,110.67586967107515,85.6662111308122,135.6855282113381,HoltWinters7,Trending,Continuous
P01281,2027-01-03,3,100.28371012890753,75.27405158864457,125.29336866917049,HoltWinters7,Trending,Continuous
P01281,2027-01-04,4,120.15156859025545,95.1419100499925,145.1612271305184,HoltWinters7,Trending,Continuous
P01281,2027-01-05,5,123.75102017355057,98.74136163328762,148.76067871381352,HoltWinters7,Trending,Continuous
P01281,2027-01-06,6,120.99997116173145,95.99031262146849,146.0096297019944,HoltWinters7,Trending,Continuous
P01281,2027-01-07,7,118.92367270442051,93.91401416415755,143.93333124468347,HoltWinters7,Trending,Continuous
P01281,2027-01-08,8,129.3666567806141,104.35699824035115,154.37631532087707,HoltWinters7,Trending,Continuous
P01281,2027-01-09,9,110.67586967411418,85.66621113385122,135.68552821437714,HoltWinters7,Trending,Continuous
P01281,2027-01-10,10,100.28371013186218,75.27405159159923,125.29336867212513,HoltWinters7,Trending,Continuous
P01281,2027-01-11,11,120.15156859312805,95.14191005286509,145.161227133391,HoltWinters7,Trending,Continuous
P01281,2027-01-12,12,123.75102017634342,98.74136163608046,148.76067871660638,HoltWinters7,Trending,Continuous
P01281,2027-01-13,13,120.99997116444675,95.99031262418379,146.0096297047097,HoltWinters7,Trending,Continuous
P01281,2027-01-14,14,118.9236727070604,93.91401416679744,143.93333124732337,HoltWinters7,Trending,Continuous
P01281,2027-01-15,15,129.3666567831807,104.35699824291774,154.37631532344366,HoltWinters7,Trending,Continuous
P01281,2027-01-16,16,110.67586967660951,85.66621113634656,135.68552821687246,HoltWinters7,Trending,Continuous
P01281,2027-01-17,17,100.28371013428823,75.27405159402528,125.29336867455117,HoltWinters7,Trending,Continuous
P01281,2027-01-18,18,120.15156859548672,95.14191005522378,145.16122713574967,HoltWinters7,Trending,Continuous
P01281,2027-01-19,19,123.7510201786366,98.74136163837363,148.76067871889956,HoltWinters7,Trending,Continuous
P01281,2027-01-20,20,120.99997116667625,95.9903126264133,146.0096297069392,HoltWinters7,Trending,Continuous
P01281,2027-01-21,21,118.92367270922801,93.91401416896505,143.93333124949098,HoltWinters7,Trending,Continuous
P01281,2027-01-22,22,129.36665678528811,104.35699824502515,154.37631532555108,HoltWinters7,Trending,Continuous
P01281,2027-01-23,23,110.6758696786584,85.66621113839545,135.68552821892135,HoltWinters7,Trending,Continuous
P01281,2027-01-24,24,100.28371013628023,75.27405159601727,125.2933686765432,HoltWinters7,Trending,Continuous
P01281,2027-01-25,25,120.15156859742342,95.14191005716046,145.16122713768638,HoltWinters7,Trending,Continuous
P01281,2027-01-26,26,123.7510201805195,98.74136164025654,148.76067872078247,HoltWinters7,Trending,Continuous
P01281,2027-01-27,27,120.99997116850689,95.99031262824394,146.00962970876984,HoltWinters7,Trending,Continuous
P01281,2027-01-28,28,118.92367271100781,93.91401417074485,143.93333125127077,HoltWinters7,Trending,Continuous
P01281,2027-01-29,29,129.36665678701848,104.35699824675552,154.37631532728145,HoltWinters7,Trending,Continuous
P01281,2027-01-30,30,110.67586968034074,85.66621114007779,135.6855282206037,HoltWinters7,Trending,Continuous
P01282,2027-01-01,1,142.6601153861519,120.80965358755891,164.51057718474488,HoltWinters7,Stable,Continuous
P01282,2027-01-02,2,126.62163859649011,104.77117679789714,148.4721003950831,HoltWinters7,Stable,Continuous
P01282,2027-01-03,3,116.42854510030133,94.57808330170836,138.2790068988943,HoltWinters7,Stable,Continuous
P01282,2027-01-04,4,135.73614940634033,113.88568760774736,157.58661120493332,HoltWinters7,Stable,Continuous
P01282,2027-01-05,5,136.92879418198024,115.07833238338726,158.77925598057323,HoltWinters7,Stable,Continuous
P01282,2027-01-06,6,136.10311106707826,114.25264926848529,157.95357286567122,HoltWinters7,Stable,Continuous
P01282,2027-01-07,7,133.67335614693866,111.82289434834568,155.52381794553162,HoltWinters7,Stable,Continuous
P01282,2027-01-08,8,142.6601153947421,120.80965359614912,164.51057719333505,HoltWinters7,Stable,Continuous
P01282,2027-01-09,9,126.62163860486193,104.77117680626895,148.4721004034549,HoltWinters7,Stable,Continuous
P01282,2027-01-10,10,116.4285451084603,94.57808330986732,138.27900690705326,HoltWinters7,Stable,Continuous
P01282,2027-01-11,11,135.73614941429187,113.8856876156989,157.58661121288486,HoltWinters7,Stable,Continuous
P01282,2027-01-12,12,136.92879418972962,115.07833239113664,158.77925598832257,HoltWinters7,Stable,Continuous
P01282,2027-01-13,13,136.10311107463062,114.25264927603764,157.9535728732236,HoltWinters7,Stable,Continuous
P01282,2027-01-14,14,133.673356154299,111.82289435570603,155.523817952892,HoltWinters7,Stable,Continuous
P01282,2027-01-15,15,142.6601154019153,120.80965360332233,164.5105772005083,HoltWinters7,Stable,Continuous
P01282,2027-01-16,16,126.62163861185279,104.77117681325981,148.47210041044576,HoltWinters7,Stable,Continuous
P01282,2027-01-17,17,116.42854511527341,94.57808331668043,138.2790069138664,HoltWinters7,Stable,Continuous
P01282,2027-01-18,18,135.73614942093178,113.8856876223388,157.58661121952474,HoltWinters7,Stable,Continuous
P01282,2027-01-19,19,136.9287941962007,115.07833239760772,158.7792559947937,HoltWinters7,Stable,Continuous
P01282,2027-01-20,20,136.10311108093717,114.2526492823442,157.95357287953016,HoltWinters7,Stable,Continuous
P01282,2027-01-21,21,133.67335616044522,111.82289436185225,155.52381795903818,HoltWinters7,Stable,Continuous
P01282,2027-01-22,22,142.66011540790527,120.80965360931229,164.51057720649823,HoltWinters7,Stable,Continuous
P01282,2027-01-23,23,126.62163861769044,104.77117681909746,148.4721004162834,HoltWinters7,Stable,Continuous
P01282,2027-01-24,24,116.42854512096267,94.5780833223697,138.27900691955563,HoltWinters7,Stable,Continuous
P01282,2027-01-25,25,135.73614942647637,113.8856876278834,157.58661122506936,HoltWinters7,Stable,Continuous
P01282,2027-01-26,26,136.92879420160435,115.07833240301137,158.77925600019734,HoltWinters7,Stable,Continuous
P01282,2027-01-27,27,136.10311108620346,114.25264928761048,157.95357288479642,HoltWinters7,Stable,Continuous
P01282,2027-01-28,28,133.6733561655776,111.82289436698461,155.52381796417058,HoltWinters7,Stable,Continuous
P01282,2027-01-29,29,142.66011541290715,120.80965361431417,164.5105772115001,HoltWinters7,Stable,Continuous
P01282,2027-01-30,30,126.62163862256519,104.77117682397221,148.47210042115816,HoltWinters7,Stable,Continuous
P01283,2027-01-01,1,299.28959209759637,227.1779678466943,371.40121634849845,HoltWinters7,Seasonal,Continuous
P01283,2027-01-02,2,236.870255766004,164.7586315151019,308.9818800169061,HoltWinters7,Seasonal,Continuous
P01283,2027-01-03,3,198.34725677336397,126.23563252246187,270.4588810242661,HoltWinters7,Seasonal,Continuous
P01283,2027-01-04,4,275.7457671160261,203.63414286512403,347.8573913669282,HoltWinters7,Seasonal,Continuous
P01283,2027-01-05,5,283.50185512475207,211.39023087385,355.61347937565415,HoltWinters7,Seasonal,Continuous
P01283,2027-01-06,6,274.9938439087049,202.8822196578028,347.10546815960697,HoltWinters7,Seasonal,Continuous
P01283,2027-01-07,7,268.6807855656456,196.5691613147435,340.79240981654766,HoltWinters7,Seasonal,Continuous
P01283,2027-01-08,8,301.4016374066265,229.2900131557244,373.5132616575286,HoltWinters7,Seasonal,Continuous
P01283,2027-01-09,9,238.9411610691858,166.8295368182837,311.0527853200879,HoltWinters7,Seasonal,Continuous
P01283,2027-01-10,10,200.37782342665028,128.26619917574817,272.4894476775524,HoltWinters7,Seasonal,Continuous
P01283,2027-01-11,11,277.7367808659564,205.62515661505432,349.8484051168585,HoltWinters7,Seasonal,Continuous
P01283,2027-01-12,12,285.4540864125041,213.34246216160204,357.5657106634062,HoltWinters7,Seasonal,Continuous
P01283,2027-01-13,13,276.9080481682241,204.79642391732204,349.0196724191262,HoltWinters7,Seasonal,Continuous
P01283,2027-01-14,14,270.5577035159674,198.4460792650653,342.66932776686946,HoltWinters7,Seasonal,Continuous
P01283,2027-01-15,15,303.24199533850407,231.130371087602,375.35361958940615,HoltWinters7,Seasonal,Continuous
P01283,2027-01-16,16,240.74567112613533,168.63404687523325,312.8572953770374,HoltWinters7,Seasonal,Continuous
P01283,2027-01-17,17,202.14718388052128,130.03555962961917,274.2588081314234,HoltWinters7,Seasonal,Continuous
P01283,2027-01-18,18,279.4716763871345,207.3600521362324,351.5833006380366,HoltWinters7,Seasonal,Continuous
P01283,2027-01-19,19,287.15518833485066,215.04356408394858,359.26681258575275,HoltWinters7,Seasonal,Continuous
P01283,2027-01-20,20,278.5760147488548,206.4643904979527,350.68763899975687,HoltWinters7,Seasonal,Continuous
P01283,2027-01-21,21,272.19318018997126,200.08155593906918,344.30480444087334,HoltWinters7,Seasonal,Continuous
P01283,2027-01-22,22,304.8456149687004,232.7339907177983,376.95723921960246,HoltWinters7,Seasonal,Continuous
P01283,2027-01-23,23,242.31805424796568,170.2064299970636,314.42967849886776,HoltWinters7,Seasonal,Continuous
P01283,2027-01-24,24,203.68893894217163,131.57731469126952,275.80056319307374,HoltWinters7,Seasonal,Continuous
P01283,2027-01-25,25,280.98339998497966,208.87177573407757,353.09502423588174,HoltWinters7,Seasonal,Continuous
P01283,2027-01-26,26,288.63746544431297,216.52584119341088,360.74908969521505,HoltWinters7,Seasonal,Continuous
P01283,2027-01-27,27,280.0294189507656,207.91779469986352,352.1410432016677,HoltWinters7,Seasonal,Continuous
P01283,2027-01-28,28,273.61827389252346,201.50664964162138,345.72989814342554,HoltWinters7,Seasonal,Continuous
P01283,2027-01-29,29,306.2429496250774,234.13132537417533,378.3545738759795,HoltWinters7,Seasonal,Continuous
P01283,2027-01-30,30,243.68817056973143,171.57654631882934,315.7997948206335,HoltWinters7,Seasonal,Continuous
P01284,2027-01-01,1,7.424439037478089,5.098531220642158,9.750346854314019,HoltWinters7,Stable,Continuous
P01284,2027-01-02,2,6.462974488836266,4.137066672000335,8.788882305672196,HoltWinters7,Stable,Continuous
P01284,2027-01-03,3,5.9824398356904345,3.6565320188545036,8.308347652526365,HoltWinters7,Stable,Continuous
P01284,2027-01-04,4,7.021243040113071,4.695335223277141,9.347150856949002,HoltWinters7,Stable,Continuous
P01284,2027-01-05,5,7.127499500533382,4.801591683697451,9.453407317369313,HoltWinters7,Stable,Continuous
P01284,2027-01-06,6,7.020548034078716,4.694640217242785,9.346455850914646,HoltWinters7,Stable,Continuous
P01284,2027-01-07,7,6.972782677871185,4.646874861035254,9.298690494707117,HoltWinters7,Stable,Continuous
P01284,2027-01-08,8,7.424439037478089,5.098531220642158,9.750346854314019,HoltWinters7,Stable,Continuous
P01284,2027-01-09,9,6.462974488836266,4.137066672000335,8.788882305672196,HoltWinters7,Stable,Continuous
P01284,2027-01-10,10,5.9824398356904345,3.6565320188545036,8.308347652526365,HoltWinters7,Stable,Continuous
P01284,2027-01-11,11,7.021243040113071,4.695335223277141,9.347150856949002,HoltWinters7,Stable,Continuous
P01284,2027-01-12,12,7.127499500533382,4.801591683697451,9.453407317369313,HoltWinters7,Stable,Continuous
P01284,2027-01-13,13,7.020548034078716,4.694640217242785,9.346455850914646,HoltWinters7,Stable,Continuous
P01284,2027-01-14,14,6.972782677871185,4.646874861035254,9.298690494707117,HoltWinters7,Stable,Continuous
P01284,2027-01-15,15,7.424439037478089,5.098531220642158,9.750346854314019,HoltWinters7,Stable,Continuous
P01284,2027-01-16,16,6.462974488836266,4.137066672000335,8.788882305672196,HoltWinters7,Stable,Continuous
P01284,2027-01-17,17,5.9824398356904345,3.6565320188545036,8.308347652526365,HoltWinters7,Stable,Continuous
P01284,2027-01-18,18,7.021243040113071,4.695335223277141,9.347150856949002,HoltWinters7,Stable,Continuous
P01284,2027-01-19,19,7.127499500533382,4.801591683697451,9.453407317369313,HoltWinters7,Stable,Continuous
P01284,2027-01-20,20,7.020548034078716,4.694640217242785,9.346455850914646,HoltWinters7,Stable,Continuous
P01284,2027-01-21,21,6.972782677871185,4.646874861035254,9.298690494707117,HoltWinters7,Stable,Continuous
P01284,2027-01-22,22,7.424439037478089,5.098531220642158,9.750346854314019,HoltWinters7,Stable,Continuous
P01284,2027-01-23,23,6.462974488836266,4.137066672000335,8.788882305672196,HoltWinters7,Stable,Continuous
P01284,2027-01-24,24,5.9824398356904345,3.6565320188545036,8.308347652526365,HoltWinters7,Stable,Continuous
P01284,2027-01-25,25,7.021243040113071,4.695335223277141,9.347150856949002,HoltWinters7,Stable,Continuous
P01284,2027-01-26,26,7.127499500533382,4.801591683697451,9.453407317369313,HoltWinters7,Stable,Continuous
P01284,2027-01-27,27,7.020548034078716,4.694640217242785,9.346455850914646,HoltWinters7,Stable,Continuous
P01284,2027-01-28,28,6.972782677871185,4.646874861035254,9.298690494707117,HoltWinters7,Stable,Continuous
P01284,2027-01-29,29,7.424439037478089,5.098531220642158,9.750346854314019,HoltWinters7,Stable,Continuous
P01284,2027-01-30,30,6.462974488836266,4.137066672000335,8.788882305672196,HoltWinters7,Stable,Continuous
P01285,2027-01-01,1,4.713642635520449,3.2500352112954642,6.177250059745433,HoltWinters7,Seasonal,Continuous
P01285,2027-01-02,2,3.7228922845611923,2.2592848603362077,5.186499708786177,HoltWinters7,Seasonal,Continuous
P01285,2027-01-03,3,3.097586419715896,1.6339789954909112,4.561193843940881,HoltWinters7,Seasonal,Continuous
P01285,2027-01-04,4,4.318493227494451,2.8548858032694664,5.7821006517194355,HoltWinters7,Seasonal,Continuous
P01285,2027-01-05,5,4.33753007989014,2.8739226556651554,5.8011375041151245,HoltWinters7,Seasonal,Continuous
P01285,2027-01-06,6,4.269674665990285,2.8060672417653008,5.73328209021527,HoltWinters7,Seasonal,Continuous
P01285,2027-01-07,7,4.14536881485003,2.681761390625045,5.608976239075014,HoltWinters7,Seasonal,Continuous
P01285,2027-01-08,8,4.713642635520449,3.2500352112954642,6.177250059745433,HoltWinters7,Seasonal,Continuous
P01285,2027-01-09,9,3.7228922845611923,2.2592848603362077,5.186499708786177,HoltWinters7,Seasonal,Continuous
P01285,2027-01-10,10,3.097586419715896,1.6339789954909112,4.561193843940881,HoltWinters7,Seasonal,Continuous
P01285,2027-01-11,11,4.318493227494451,2.8548858032694664,5.7821006517194355,HoltWinters7,Seasonal,Continuous
P01285,2027-01-12,12,4.33753007989014,2.8739226556651554,5.8011375041151245,HoltWinters7,Seasonal,Continuous
P01285,2027-01-13,13,4.269674665990285,2.8060672417653008,5.73328209021527,HoltWinters7,Seasonal,Continuous
P01285,2027-01-14,14,4.14536881485003,2.681761390625045,5.608976239075014,HoltWinters7,Seasonal,Continuous
P01285,2027-01-15,15,4.713642635520449,3.2500352112954642,6.177250059745433,HoltWinters7,Seasonal,Continuous
