product_id,product_name,category,subcategory,brand,demand_class,selling_price,unit_cost,base_daily_demand,gross_profit,gross_margin_pct
P01561,Arctic Air Conditioners 01561,Home Appliances,Air Conditioners,Arctic,Seasonal,21942.69,15348.35,3.6,6594.34,0.3005
P01562,Vertex Audio 01562,Electronics,Audio,Vertex,Trending,89296.6,65745.51,5.1,23551.09,0.2637
P01563,OfficePro Paper 01563,Office Supplies,Paper,OfficePro,Trending,4345.84,3306.99,133.11,1038.85,0.239
P01564,EverHome Refrigerators 01564,Home Appliances,Refrigerators,EverHome,Volatile,53707.53,32934.97,15.0,20772.56,0.3868
P01565,UrbanGear Mobile Accessories 01565,Accessories,Mobile Accessories,UrbanGear,Stable,15000.0,10489.09,113.98,4510.91,0.3007
P01566,EverHome Air Conditioners 01566,Home Appliances,Air Conditioners,EverHome,Seasonal,40313.54,28430.39,24.39,11883.15,0.2948
P01567,DeskMate Paper 01567,Office Supplies,Paper,DeskMate,Stable,1341.0,1062.11,377.55,278.89,0.208
P01568,Apex Laptops 01568,Electronics,Laptops,Apex,Stable,74436.0,62401.6,13.94,12034.4,0.1617
P01569,PureLife Oral Care 01569,Personal Care,Oral Care,PureLife,Seasonal,523.41,321.22,113.44,202.19,0.3863
P01570,DermaX Oral Care 01570,Personal Care,Oral Care,DermaX,Seasonal,872.97,673.55,108.61,199.42,0.2284
P01571,PureLife Grooming 01571,Personal Care,Grooming,PureLife,Stable,345.48,255.43,236.72,90.05,0.2607
P01572,Vertex Audio 01572,Electronics,Audio,Vertex,Trending,150000.0,123201.0,3.46,26799.0,0.1787
P01573,OfficePro Writing 01573,Office Supplies,Writing,OfficePro,Intermittent,5000.0,3203.84,36.03,1796.16,0.3592
P01574,UrbanGear Bags 01574,Accessories,Bags,UrbanGear,Trending,7374.74,6217.58,200.93,1157.16,0.1569
P01575,Apex Audio 01575,Electronics,Audio,Apex,Trending,150000.0,96225.35,15.36,53774.65,0.3585
P01576,NovaTech Audio 01576,Electronics,Audio,NovaTech,Volatile,41115.27,33506.02,5.66,7609.25,0.1851
P01577,Zenith TVs 01577,Electronics,TVs,Zenith,Trending,147733.63,92829.75,8.6,54903.88,0.3716
P01578,CarePlus Grooming 01578,Personal Care,Grooming,CarePlus,Stable,1000.0,667.56,281.1,332.44,0.3324
P01579,PureLife Grooming 01579,Personal Care,Grooming,PureLife,Trending,923.32,746.81,260.66,176.51,0.1912
P01580,Glow Grooming 01580,Personal Care,Grooming,Glow,Stable,544.89,386.08,218.74,158.81,0.2915
P01581,NovaTech Audio 01581,Electronics,Audio,NovaTech,Stable,13167.2,10162.92,15.5,3004.28,0.2282
P01582,HomePro Air Conditioners 01582,Home Appliances,Air Conditioners,HomePro,Seasonal,41846.2,33704.68,16.57,8141.52,0.1946
P01583,PureLife Haircare 01583,Personal Care,Haircare,PureLife,Trending,377.8,239.98,293.07,137.82,0.3648
P01584,CarePlus Haircare 01584,Personal Care,Haircare,CarePlus,Trending,305.81,229.09,290.42,76.72,0.2509
P01585,TechMate Bags 01585,Accessories,Bags,TechMate,Trending,8124.57,6096.39,61.66,2028.18,0.2496
P01586,Vertex Audio 01586,Electronics,Audio,Vertex,Stable,60273.94,48672.91,24.71,11601.03,0.1925
P01587,OfficePro Desk Accessories 01587,Office Supplies,Desk Accessories,OfficePro,Trending,1539.52,1161.16,122.7,378.36,0.2458
P01588,EverHome Refrigerators 01588,Home Appliances,Refrigerators,EverHome,Seasonal,32581.91,20594.89,7.98,11987.02,0.3679
P01589,EverHome Refrigerators 01589,Home Appliances,Refrigerators,EverHome,Stable,40034.01,30394.53,20.93,9639.48,0.2408
P01590,DeskMate Writing 01590,Office Supplies,Writing,DeskMate,Intermittent,4948.78,3029.14,220.35,1919.64,0.3879
P01591,WriteWell Desk Accessories 01591,Office Supplies,Desk Accessories,WriteWell,Intermittent,1698.3,1041.78,467.83,656.52,0.3866
P01592,CarryPro Cables 01592,Accessories,Cables,CarryPro,Stable,5543.27,4510.98,31.36,1032.29,0.1862
P01593,Zenith TVs 01593,Electronics,TVs,Zenith,Seasonal,58924.64,47473.94,16.32,11450.7,0.1943
P01594,Zenith Laptops 01594,Electronics,Laptops,Zenith,Stable,94980.73,60249.27,27.72,34731.46,0.3657
P01595,PaperWorks Writing 01595,Office Supplies,Writing,PaperWorks,Trending,3320.09,2496.08,454.93,824.01,0.2482
P01596,CarePlus Haircare 01596,Personal Care,Haircare,CarePlus,Trending,100.0,84.89,63.83,15.11,0.1511
P01597,Arctic Washing Machines 01597,Home Appliances,Washing Machines,Arctic,Volatile,113524.46,88723.0,12.27,24801.46,0.2185
P01598,NovaTech Laptops 01598,Electronics,Laptops,NovaTech,Trending,150000.0,105088.91,19.34,44911.09,0.2994
P01599,Apex Audio 01599,Electronics,Audio,Apex,Seasonal,41271.25,26833.89,6.46,14437.36,0.3498
P01600,TechMate Mobile Accessories 01600,Accessories,Mobile Accessories,TechMate,Volatile,4212.97,3440.53,242.33,772.44,0.1833
P01601,Apex TVs 01601,Electronics,TVs,Apex,Volatile,59152.92,48645.27,27.61,10507.65,0.1776
P01602,EverHome Refrigerators 01602,Home Appliances,Refrigerators,EverHome,Seasonal,39073.12,24204.89,6.67,14868.23,0.3805
P01603,NovaTech TVs 01603,Electronics,TVs,NovaTech,Volatile,88644.51,58701.54,5.39,29942.97,0.3378
P01604,HomePro Refrigerators 01604,Home Appliances,Refrigerators,HomePro,Seasonal,19127.4,13438.05,4.39,5689.35,0.2974
P01605,Vertex Laptops 01605,Electronics,Laptops,Vertex,Volatile,39627.42,26063.09,27.46,13564.33,0.3423
P01606,DermaX Skincare 01606,Personal Care,Skincare,DermaX,Seasonal,1000.0,742.79,74.21,257.21,0.2572
P01607,Vertex TVs 01607,Electronics,TVs,Vertex,Trending,44404.73,29324.26,13.66,15080.47,0.3396
P01608,ConnectX Cables 01608,Accessories,Cables,ConnectX,Stable,15000.0,11355.74,117.72,3644.26,0.243
P01609,NovaTech Smartphones 01609,Electronics,Smartphones,NovaTech,Trending,95916.77,75676.06,18.77,20240.71,0.211
P01610,CarePlus Grooming 01610,Personal Care,Grooming,CarePlus,Trending,185.74,124.03,40.09,61.71,0.3322
P01611,CarryPro Chargers 01611,Accessories,Chargers,CarryPro,Stable,11053.48,8235.75,64.42,2817.73,0.2549
P01612,WriteWell Writing 01612,Office Supplies,Writing,WriteWell,Trending,2352.88,1422.68,467.8,930.2,0.3953
P01613,PureLife Oral Care 01613,Personal Care,Oral Care,PureLife,Trending,418.48,319.14,274.35,99.34,0.2374
P01614,EverHome Microwaves 01614,Home Appliances,Microwaves,EverHome,Volatile,71236.93,44136.13,23.88,27100.8,0.3804
P01615,ComfortMax Refrigerators 01615,Home Appliances,Refrigerators,ComfortMax,Seasonal,81762.38,50427.71,2.54,31334.67,0.3832
P01616,WriteWell Writing 01616,Office Supplies,Writing,WriteWell,Trending,3860.5,3048.01,183.69,812.49,0.2105
P01617,CarryPro Mobile Accessories 01617,Accessories,Mobile Accessories,CarryPro,Stable,15000.0,9756.67,160.71,5243.33,0.3496
P01618,DeskMate Writing 01618,Office Supplies,Writing,DeskMate,Intermittent,3225.61,2392.54,159.34,833.07,0.2583
P01619,DermaX Grooming 01619,Personal Care,Grooming,DermaX,Seasonal,240.94,149.53,274.68,91.41,0.3794
P01620,OfficePro Storage 01620,Office Supplies,Storage,OfficePro,Intermittent,1900.38,1401.47,327.93,498.91,0.2625
P01621,DermaX Oral Care 01621,Personal Care,Oral Care,DermaX,Trending,1000.0,663.92,40.13,336.08,0.3361
P01622,NovaTech Laptops 01622,Electronics,Laptops,NovaTech,Volatile,119698.08,87769.59,27.45,31928.49,0.2667
P01623,CarePlus Skincare 01623,Personal Care,Skincare,CarePlus,Seasonal,1000.0,793.05,288.17,206.95,0.207
P01624,ConnectX Cables 01624,Accessories,Cables,ConnectX,Stable,15000.0,12002.44,28.65,2997.56,0.1998
P01625,Zenith TVs 01625,Electronics,TVs,Zenith,Seasonal,89600.35,66630.6,16.91,22969.75,0.2564
P01626,OfficePro Paper 01626,Office Supplies,Paper,OfficePro,Stable,3025.53,2000.26,172.58,1025.27,0.3389
P01627,Apex TVs 01627,Electronics,TVs,Apex,Volatile,75817.56,52976.17,13.0,22841.39,0.3013
P01628,PureLife Grooming 01628,Personal Care,Grooming,PureLife,Seasonal,193.88,131.42,70.3,62.46,0.3222
P01629,NovaTech Audio 01629,Electronics,Audio,NovaTech,Seasonal,78343.76,61062.57,18.19,17281.19,0.2206
P01630,PureLife Haircare 01630,Personal Care,Haircare,PureLife,Stable,1000.0,729.64,288.23,270.36,0.2704
P01631,DeskMate Writing 01631,Office Supplies,Writing,DeskMate,Intermittent,1762.01,1478.15,266.44,283.86,0.1611
P01632,Arctic Refrigerators 01632,Home Appliances,Refrigerators,Arctic,Volatile,78744.54,50838.81,4.32,27905.73,0.3544
P01633,WriteWell Writing 01633,Office Supplies,Writing,WriteWell,Intermittent,4208.88,2535.96,321.4,1672.92,0.3975
P01634,WriteWell Storage 01634,Office Supplies,Storage,WriteWell,Trending,1462.92,1094.67,189.9,368.25,0.2517
P01635,UrbanGear Bags 01635,Accessories,Bags,UrbanGear,Stable,5759.01,4879.37,215.42,879.64,0.1527
P01636,Apex Smartphones 01636,Electronics,Smartphones,Apex,Seasonal,42078.25,33980.37,14.17,8097.88,0.1924
P01637,HomePro Washing Machines 01637,Home Appliances,Washing Machines,HomePro,Stable,37552.42,25793.57,7.4,11758.85,0.3131
P01638,Vertex Audio 01638,Electronics,Audio,Vertex,Stable,35791.66,24946.08,7.35,10845.58,0.303
P01639,ConnectX Bags 01639,Accessories,Bags,ConnectX,Stable,4398.57,2872.41,194.5,1526.16,0.347
P01640,CarryPro Mobile Accessories 01640,Accessories,Mobile Accessories,CarryPro,Volatile,15000.0,11797.93,73.74,3202.07,0.2135
P01641,PureLife Grooming 01641,Personal Care,Grooming,PureLife,Seasonal,317.55,209.29,234.83,108.26,0.3409
P01642,TechMate Mobile Accessories 01642,Accessories,Mobile Accessories,TechMate,Stable,8145.15,5522.44,59.41,2622.71,0.322
P01643,DermaX Haircare 01643,Personal Care,Haircare,DermaX,Trending,406.75,312.91,110.07,93.84,0.2307
P01644,Glow Oral Care 01644,Personal Care,Oral Care,Glow,Stable,1000.0,713.63,150.34,286.37,0.2864
P01645,Apex TVs 01645,Electronics,TVs,Apex,Trending,150000.0,121977.23,28.41,28022.77,0.1868
P01646,OfficePro Paper 01646,Office Supplies,Paper,OfficePro,Stable,4240.51,3124.66,467.91,1115.85,0.2631
P01647,NovaTech Audio 01647,Electronics,Audio,NovaTech,Volatile,93126.49,58641.81,7.79,34484.68,0.3703
P01648,ConnectX Chargers 01648,Accessories,Chargers,ConnectX,Stable,6572.62,4894.64,95.97,1677.98,0.2553
P01649,WriteWell Storage 01649,Office Supplies,Storage,WriteWell,Stable,1235.06,790.57,100.22,444.49,0.3599
P01650,OfficePro Storage 01650,Office Supplies,Storage,OfficePro,Intermittent,5000.0,3512.18,269.69,1487.82,0.2976
P01651,NovaTech Laptops 01651,Electronics,Laptops,NovaTech,Trending,49130.21,39403.94,14.9,9726.27,0.198
P01652,Arctic Air Conditioners 01652,Home Appliances,Air Conditioners,Arctic,Seasonal,91581.11,64539.35,27.22,27041.76,0.2953
P01653,HomePro Microwaves 01653,Home Appliances,Microwaves,HomePro,Stable,116137.7,84026.11,28.04,32111.59,0.2765
P01654,EverHome Microwaves 01654,Home Appliances,Microwaves,EverHome,Volatile,44073.95,33070.43,12.74,11003.52,0.2497
P01655,Vertex TVs 01655,Electronics,TVs,Vertex,Seasonal,144471.96,118480.35,15.77,25991.61,0.1799
P01656,UrbanGear Chargers 01656,Accessories,Chargers,UrbanGear,Trending,11942.17,8906.74,225.1,3035.43,0.2542
P01657,Glow Skincare 01657,Personal Care,Skincare,Glow,Seasonal,1000.0,831.81,245.88,168.19,0.1682
P01658,ComfortMax Air Conditioners 01658,Home Appliances,Air Conditioners,ComfortMax,Seasonal,46406.02,38299.25,2.1,8106.77,0.1747
P01659,Arctic Refrigerators 01659,Home Appliances,Refrigerators,Arctic,Seasonal,28432.1,21210.94,10.96,7221.16,0.254
P01660,Arctic Refrigerators 01660,Home Appliances,Refrigerators,Arctic,Seasonal,45410.5,35132.04,13.81,10278.46,0.2263
P01661,CarePlus Oral Care 01661,Personal Care,Oral Care,CarePlus,Seasonal,623.43,385.66,84.32,237.77,0.3814
P01662,DermaX Grooming 01662,Personal Care,Grooming,DermaX,Trending,569.55,430.62,75.88,138.93,0.2439
P01663,UrbanGear Bags 01663,Accessories,Bags,UrbanGear,Trending,5962.47,3938.42,19.07,2024.05,0.3395
P01664,CarePlus Skincare 01664,Personal Care,Skincare,CarePlus,Stable,174.93,125.5,200.14,49.43,0.2826
P01665,ConnectX Chargers 01665,Accessories,Chargers,ConnectX,Trending,10012.53,6748.23,73.0,3264.3,0.326
P01666,UrbanGear Mobile Accessories 01666,Accessories,Mobile Accessories,UrbanGear,Trending,15000.0,11774.57,22.56,3225.43,0.215
P01667,Apex Smartphones 01667,Electronics,Smartphones,Apex,Stable,102394.06,62923.58,8.47,39470.48,0.3855
P01668,UrbanGear Chargers 01668,Accessories,Chargers,UrbanGear,Stable,10881.12,7806.96,202.46,3074.16,0.2825
P01669,NovaTech Audio 01669,Electronics,Audio,NovaTech,Seasonal,109261.61,70164.42,25.84,39097.19,0.3578
P01670,CarryPro Cables 01670,Accessories,Cables,CarryPro,Trending,9580.94,7269.43,125.94,2311.51,0.2413
P01671,HomePro Air Conditioners 01671,Home Appliances,Air Conditioners,HomePro,Volatile,107558.7,88730.24,13.65,18828.46,0.1751
P01672,TechMate Chargers 01672,Accessories,Chargers,TechMate,Volatile,9571.33,6523.55,244.68,3047.78,0.3184
P01673,CarryPro Cables 01673,Accessories,Cables,CarryPro,Stable,6258.5,5307.58,58.14,950.92,0.1519
P01674,TechMate Bags 01674,Accessories,Bags,TechMate,Volatile,4683.07,3424.15,61.69,1258.92,0.2688
P01675,WriteWell Storage 01675,Office Supplies,Storage,WriteWell,Trending,2174.63,1743.62,167.18,431.01,0.1982
P01676,HomePro Refrigerators 01676,Home Appliances,Refrigerators,HomePro,Stable,74255.72,51470.81,6.84,22784.91,0.3068
P01677,Vertex Smartphones 01677,Electronics,Smartphones,Vertex,Trending,64111.78,38796.93,12.62,25314.85,0.3949
P01678,Arctic Air Conditioners 01678,Home Appliances,Air Conditioners,Arctic,Seasonal,74265.05,54503.07,27.5,19761.98,0.2661
P01679,NovaTech Smartphones 01679,Electronics,Smartphones,NovaTech,Stable,100863.49,65120.03,19.23,35743.46,0.3544
P01680,DeskMate Desk Accessories 01680,Office Supplies,Desk Accessories,DeskMate,Trending,4162.64,3009.81,223.61,1152.83,0.2769
P01681,HomePro Microwaves 01681,Home Appliances,Microwaves,HomePro,Stable,120000.0,87124.8,28.16,32875.2,0.274
P01682,ConnectX Mobile Accessories 01682,Accessories,Mobile Accessories,ConnectX,Trending,7911.77,4884.68,21.63,3027.09,0.3826
P01683,Glow Skincare 01683,Personal Care,Skincare,Glow,Stable,250.95,157.47,78.88,93.48,0.3725
P01684,CarryPro Chargers 01684,Accessories,Chargers,CarryPro,Volatile,6137.91,4011.43,145.81,2126.48,0.3465
P01685,NovaTech TVs 01685,Electronics,TVs,NovaTech,Trending,79576.23,61746.07,19.24,17830.16,0.2241
P01686,ConnectX Cables 01686,Accessories,Cables,ConnectX,Stable,2509.51,1791.16,19.49,718.35,0.2863
P01687,TechMate Bags 01687,Accessories,Bags,TechMate,Trending,15000.0,11910.39,106.73,3089.61,0.206
P01688,Glow Oral Care 01688,Personal Care,Oral Care,Glow,Trending,599.05,442.71,201.76,156.34,0.261
P01689,Glow Oral Care 01689,Personal Care,Oral Care,Glow,Trending,691.41,504.0,215.46,187.41,0.2711
P01690,DeskMate Writing 01690,Office Supplies,Writing,DeskMate,Stable,5000.0,3210.45,329.93,1789.55,0.3579
P01691,Zenith Laptops 01691,Electronics,Laptops,Zenith,Seasonal,53100.81,33240.73,10.98,19860.08,0.374
P01692,Glow Skincare 01692,Personal Care,Skincare,Glow,Seasonal,776.15,579.28,46.19,196.87,0.2536
P01693,Arctic Washing Machines 01693,Home Appliances,Washing Machines,Arctic,Volatile,57576.74,48685.39,13.96,8891.35,0.1544
P01694,Zenith Smartphones 01694,Electronics,Smartphones,Zenith,Stable,69395.76,44035.53,5.61,25360.23,0.3654
P01695,HomePro Microwaves 01695,Home Appliances,Microwaves,HomePro,Volatile,38695.44,31205.18,28.53,7490.26,0.1936
P01696,NovaTech Smartphones 01696,Electronics,Smartphones,NovaTech,Volatile,150000.0,104179.43,15.3,45820.57,0.3055
P01697,Vertex Audio 01697,Electronics,Audio,Vertex,Stable,61866.44,52200.26,10.88,9666.18,0.1562
P01698,Vertex Smartphones 01698,Electronics,Smartphones,Vertex,Trending,117914.11,88450.13,23.46,29463.98,0.2499
P01699,UrbanGear Cables 01699,Accessories,Cables,UrbanGear,Trending,2451.12,1479.28,129.51,971.84,0.3965
P01700,CarePlus Haircare 01700,Personal Care,Haircare,CarePlus,Seasonal,1000.0,824.83,106.81,175.17,0.1752
P01701,TechMate Mobile Accessories 01701,Accessories,Mobile Accessories,TechMate,Stable,14194.78,10562.01,204.87,3632.77,0.2559
P01702,EverHome Refrigerators 01702,Home Appliances,Refrigerators,EverHome,Seasonal,65202.49,50415.38,26.28,14787.11,0.2268
P01703,ComfortMax Washing Machines 01703,Home Appliances,Washing Machines,ComfortMax,Stable,53670.94,33476.07,20.84,20194.87,0.3763
P01704,CarePlus Skincare 01704,Personal Care,Skincare,CarePlus,Stable,699.19,442.35,33.15,256.84,0.3673
P01705,ComfortMax Washing Machines 01705,Home Appliances,Washing Machines,ComfortMax,Seasonal,120000.0,94869.04,17.86,25130.96,0.2094
P01706,Apex Laptops 01706,Electronics,Laptops,Apex,Volatile,26905.64,22323.69,23.37,4581.95,0.1703
P01707,CarePlus Skincare 01707,Personal Care,Skincare,CarePlus,Stable,879.31,609.55,58.22,269.76,0.3068
P01708,Apex Audio 01708,Electronics,Audio,Apex,Trending,44849.28,34350.41,8.4,10498.87,0.2341
P01709,DermaX Grooming 01709,Personal Care,Grooming,DermaX,Trending,543.47,370.64,267.1,172.83,0.318
P01710,DeskMate Desk Accessories 01710,Office Supplies,Desk Accessories,DeskMate,Trending,2176.05,1832.17,39.46,343.88,0.158
P01711,NovaTech Laptops 01711,Electronics,Laptops,NovaTech,Stable,59936.58,48947.22,23.08,10989.36,0.1833
P01712,Apex TVs 01712,Electronics,TVs,Apex,Trending,77014.9,52247.44,15.27,24767.46,0.3216
P01713,DeskMate Desk Accessories 01713,Office Supplies,Desk Accessories,DeskMate,Stable,1278.57,1018.9,239.98,259.67,0.2031
P01714,DermaX Skincare 01714,Personal Care,Skincare,DermaX,Trending,1000.0,635.6,21.99,364.4,0.3644
P01715,Zenith Smartphones 01715,Electronics,Smartphones,Zenith,Trending,26411.3,22062.74,24.94,4348.56,0.1646
P01716,CarryPro Bags 01716,Accessories,Bags,CarryPro,Volatile,10437.51,8309.61,96.36,2127.9,0.2039
P01717,Zenith Laptops 01717,Electronics,Laptops,Zenith,Volatile,63710.95,38249.5,17.14,25461.45,0.3996
P01718,WriteWell Paper 01718,Office Supplies,Paper,WriteWell,Intermittent,1250.68,927.67,348.33,323.01,0.2583
P01719,TechMate Bags 01719,Accessories,Bags,TechMate,Volatile,8524.78,5747.91,178.63,2776.87,0.3257
P01720,Zenith Laptops 01720,Electronics,Laptops,Zenith,Stable,30450.65,24492.5,28.77,5958.15,0.1957
P01721,Zenith Laptops 01721,Electronics,Laptops,Zenith,Stable,79368.87,55362.39,16.88,24006.48,0.3025
P01722,Zenith Audio 01722,Electronics,Audio,Zenith,Trending,33001.46,22060.6,13.19,10940.86,0.3315
P01723,HomePro Refrigerators 01723,Home Appliances,Refrigerators,HomePro,Seasonal,81109.53,62566.34,28.7,18543.19,0.2286
P01724,NovaTech Smartphones 01724,Electronics,Smartphones,NovaTech,Trending,44507.76,28608.51,19.98,15899.25,0.3572
P01725,OfficePro Paper 01725,Office Supplies,Paper,OfficePro,Trending,1926.38,1346.82,170.13,579.56,0.3009
P01726,Apex Audio 01726,Electronics,Audio,Apex,Stable,92448.12,69587.48,5.54,22860.64,0.2473
P01727,CarePlus Skincare 01727,Personal Care,Skincare,CarePlus,Trending,345.98,245.85,255.92,100.13,0.2894
P01728,ConnectX Mobile Accessories 01728,Accessories,Mobile Accessories,ConnectX,Trending,7291.94,5146.72,96.92,2145.22,0.2942
P01729,UrbanGear Cables 01729,Accessories,Cables,UrbanGear,Volatile,3044.23,2461.61,168.51,582.62,0.1914
P01730,CarePlus Grooming 01730,Personal Care,Grooming,CarePlus,Trending,803.07,601.75,151.83,201.32,0.2507
P01731,EverHome Air Conditioners 01731,Home Appliances,Air Conditioners,EverHome,Seasonal,120000.0,91697.08,7.57,28302.92,0.2359
P01732,DermaX Skincare 01732,Personal Care,Skincare,DermaX,Trending,1000.0,749.77,188.47,250.23,0.2502
P01733,PureLife Oral Care 01733,Personal Care,Oral Care,PureLife,Stable,580.92,383.25,36.99,197.67,0.3403
P01734,Arctic Microwaves 01734,Home Appliances,Microwaves,Arctic,Volatile,98687.63,71979.34,13.57,26708.29,0.2706
P01735,Vertex Laptops 01735,Electronics,Laptops,Vertex,Trending,26626.38,16373.12,17.31,10253.26,0.3851
P01736,TechMate Cables 01736,Accessories,Cables,TechMate,Trending,15000.0,11648.71,114.65,3351.29,0.2234
P01737,Arctic Air Conditioners 01737,Home Appliances,Air Conditioners,Arctic,Volatile,97981.07,73101.14,22.96,24879.93,0.2539
P01738,NovaTech Smartphones 01738,Electronics,Smartphones,NovaTech,Trending,57969.55,37869.23,25.18,20100.32,0.3467
P01739,EverHome Microwaves 01739,Home Appliances,Microwaves,EverHome,Stable,120000.0,85619.26,23.59,34380.74,0.2865
P01740,ComfortMax Air Conditioners 01740,Home Appliances,Air Conditioners,ComfortMax,Seasonal,52791.57,37653.22,3.09,15138.35,0.2868
P01741,CarryPro Cables 01741,Accessories,Cables,CarryPro,Stable,5735.83,4798.97,56.59,936.86,0.1633
P01742,WriteWell Desk Accessories 01742,Office Supplies,Desk Accessories,WriteWell,Stable,3358.32,2519.92,282.21,838.4,0.2496
P01743,PaperWorks Desk Accessories 01743,Office Supplies,Desk Accessories,PaperWorks,Trending,1334.06,1043.66,469.37,290.4,0.2177
P01744,Zenith Laptops 01744,Electronics,Laptops,Zenith,Seasonal,143058.38,85858.81,25.38,57199.57,0.3998
P01745,ComfortMax Microwaves 01745,Home Appliances,Microwaves,ComfortMax,Stable,32636.89,25225.42,25.59,7411.47,0.2271
P01746,DermaX Skincare 01746,Personal Care,Skincare,DermaX,Seasonal,292.92,184.21,104.9,108.71,0.3711
P01747,Zenith Smartphones 01747,Electronics,Smartphones,Zenith,Trending,44901.18,30575.08,14.02,14326.1,0.3191
P01748,EverHome Washing Machines 01748,Home Appliances,Washing Machines,EverHome,Stable,97002.54,74184.72,15.18,22817.82,0.2352
P01749,WriteWell Storage 01749,Office Supplies,Storage,WriteWell,Trending,1743.99,1245.41,103.96,498.58,0.2859
P01750,Zenith TVs 01750,Electronics,TVs,Zenith,Seasonal,34517.98,22086.88,2.87,12431.1,0.3601
P01751,PureLife Haircare 01751,Personal Care,Haircare,PureLife,Trending,382.42,240.6,285.13,141.82,0.3708
P01752,Vertex Audio 01752,Electronics,Audio,Vertex,Trending,76024.26,61572.16,8.74,14452.1,0.1901
P01753,Zenith TVs 01753,Electronics,TVs,Zenith,Stable,38156.44,29193.75,8.72,8962.69,0.2349
P01754,Zenith Laptops 01754,Electronics,Laptops,Zenith,Volatile,38832.96,29753.59,4.33,9079.37,0.2338
P01755,UrbanGear Mobile Accessories 01755,Accessories,Mobile Accessories,UrbanGear,Trending,15000.0,12592.33,232.84,2407.67,0.1605
P01756,ConnectX Bags 01756,Accessories,Bags,ConnectX,Trending,4505.09,3155.55,149.14,1349.54,0.2996
P01757,CarryPro Bags 01757,Accessories,Bags,CarryPro,Trending,6219.7,3957.56,170.09,2262.14,0.3637
P01758,CarePlus Grooming 01758,Personal Care,Grooming,CarePlus,Stable,441.23,332.95,275.24,108.28,0.2454
P01759,Vertex Smartphones 01759,Electronics,Smartphones,Vertex,Seasonal,60187.45,40024.11,11.68,20163.34,0.335
P01760,DermaX Grooming 01760,Personal Care,Grooming,DermaX,Seasonal,798.49,553.41,194.02,245.08,0.3069
P01761,DermaX Oral Care 01761,Personal Care,Oral Care,DermaX,Trending,971.46,734.51,30.86,236.95,0.2439
P01762,CarryPro Mobile Accessories 01762,Accessories,Mobile Accessories,CarryPro,Stable,6283.8,5119.63,54.83,1164.17,0.1853
P01763,Apex TVs 01763,Electronics,TVs,Apex,Volatile,36906.62,24825.94,25.27,12080.68,0.3273
P01764,CarePlus Haircare 01764,Personal Care,Haircare,CarePlus,Trending,1000.0,636.36,234.7,363.64,0.3636
P01765,NovaTech Audio 01765,Electronics,Audio,NovaTech,Seasonal,73191.06,49662.8,11.82,23528.26,0.3215
P01766,ComfortMax Washing Machines 01766,Home Appliances,Washing Machines,ComfortMax,Stable,120000.0,101463.65,12.55,18536.35,0.1545
P01767,OfficePro Paper 01767,Office Supplies,Paper,OfficePro,Intermittent,656.32,522.39,280.77,133.93,0.2041
P01768,Glow Oral Care 01768,Personal Care,Oral Care,Glow,Seasonal,618.42,514.92,20.07,103.5,0.1674
P01769,EverHome Microwaves 01769,Home Appliances,Microwaves,EverHome,Stable,120000.0,84888.42,8.75,35111.58,0.2926
P01770,ComfortMax Washing Machines 01770,Home Appliances,Washing Machines,ComfortMax,Stable,49753.39,32881.05,7.83,16872.34,0.3391
P01771,DermaX Oral Care 01771,Personal Care,Oral Care,DermaX,Trending,480.4,395.06,90.14,85.34,0.1776
P01772,PaperWorks Desk Accessories 01772,Office Supplies,Desk Accessories,PaperWorks,Trending,3014.84,1930.75,408.78,1084.09,0.3596
P01773,CarryPro Bags 01773,Accessories,Bags,CarryPro,Volatile,5399.3,3839.57,77.12,1559.73,0.2889
P01774,CarryPro Bags 01774,Accessories,Bags,CarryPro,Stable,6260.78,4241.73,55.97,2019.05,0.3225
P01775,WriteWell Desk Accessories 01775,Office Supplies,Desk Accessories,WriteWell,Stable,2061.74,1251.78,267.0,809.96,0.3929
P01776,HomePro Air Conditioners 01776,Home Appliances,Air Conditioners,HomePro,Seasonal,42206.94,34992.92,26.24,7214.02,0.1709
P01777,OfficePro Storage 01777,Office Supplies,Storage,OfficePro,Intermittent,5000.0,3123.47,143.43,1876.53,0.3753
P01778,EverHome Air Conditioners 01778,Home Appliances,Air Conditioners,EverHome,Volatile,81100.08,66378.33,4.2,14721.75,0.1815
P01779,ComfortMax Microwaves 01779,Home Appliances,Microwaves,ComfortMax,Seasonal,71479.74,53735.63,11.98,17744.11,0.2482
P01780,ConnectX Cables 01780,Accessories,Cables,ConnectX,Stable,12264.27,7814.06,189.44,4450.21,0.3629
P01781,Vertex Smartphones 01781,Electronics,Smartphones,Vertex,Trending,66132.77,41229.58,17.42,24903.19,0.3766
P01782,ConnectX Mobile Accessories 01782,Accessories,Mobile Accessories,ConnectX,Trending,4744.69,3432.34,206.03,1312.35,0.2766
P01783,Glow Haircare 01783,Personal Care,Haircare,Glow,Trending,383.12,268.75,288.69,114.37,0.2985
P01784,Glow Skincare 01784,Personal Care,Skincare,Glow,Trending,550.59,370.53,241.95,180.06,0.327
P01785,OfficePro Storage 01785,Office Supplies,Storage,OfficePro,Stable,1337.38,858.34,313.79,479.04,0.3582
P01786,UrbanGear Mobile Accessories 01786,Accessories,Mobile Accessories,UrbanGear,Trending,5592.3,4583.57,128.4,1008.73,0.1804
